,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2088,1915,1415,1772,2265,2400,2424,2539,2868,2612,2313,2150,2092,1755,1907,1673,1730,2251,2412,2694,2498,Upgrade
1,Market Cap Growth,-20.23%,-20.23%,-41.63%,-30.19%,-21.04%,-8.10%,4.80%,18.06%,37.15%,48.81%,21.33%,28.51%,20.86%,-22.05%,-20.94%,-37.88%,-30.71%,-11.25%,-15.61%,-5.51%,2.64%,Upgrade
2,Enterprise Value,2117,1934,1387,1728,2220,2180,2219,2377,2706,2451,2141,1970,1986,1659,1720,1525,1657,2074,2173,2410,2419,Upgrade
3,Last Close Price,6.02,5.52,4.08,5.11,6.53,6.92,6.99,7.32,8.27,7.53,6.67,6.20,6.03,5.06,5.36,4.69,4.85,6.31,6.76,7.55,7.00,Upgrade
4,PE Ratio,-,-,-,-,-,-,-66.56,-46.96,-,643.16,-,142.86,89.65,-12.44,-11.99,-10.80,-,-,43.01,-,52.10,Upgrade
5,PS Ratio,3.85,3.55,3.17,5.30,9.63,18.96,12.71,14.13,15.05,7.10,5.91,4.42,3.73,3.18,4.14,4.34,6.21,8.21,7.06,8.00,6.96,Upgrade
6,PB Ratio,6.95,5.34,3.82,5.60,7.10,6.90,6.70,7.21,8.20,6.55,5.81,5.29,5.19,4.45,4.85,3.83,4.02,3.84,4.00,4.51,4.18,Upgrade
7,P/TBV Ratio,6.41,6.41,4.56,5.64,7.15,6.94,6.74,7.25,8.24,6.58,5.84,5.32,5.21,4.47,4.87,3.85,4.04,3.85,4.01,4.53,4.19,Upgrade
8,P/FCF Ratio,-,-,-,-,-13.91,-,40.87,-,60.69,47.50,-,-,25.51,-,-,-106.29,-15.73,-,-,-,18.66,Upgrade
9,P/OCF Ratio,-,-,-,-,-14.65,-,36.07,-,59.25,47.18,-,-,25.27,-,-,-113.05,-15.86,-,-,-,18.62,Upgrade
10,EV/Sales Ratio,3.92,3.58,3.11,5.17,9.44,17.23,11.63,13.23,14.20,6.67,5.47,4.05,3.54,3.01,3.74,3.96,5.95,7.56,6.36,7.16,6.74,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,-,-46.12,-39.00,-,-,-,-3924.64,-,-15.04,-13.45,-11.70,-,-,-,-46.85,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,-37.59,-,-,-,-720.31,-,-14.74,-13.19,-11.47,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-31.40,-,-,-,-13.64,-,37.40,-,57.25,44.58,-,-,24.22,-,-,-96.86,-15.06,-,-,-,18.07,Upgrade
14,Debt / Equity Ratio,0.05,0.05,0.04,0.05,0.07,0.07,0.02,0.01,-,0.01,-,-,-,-,-,-,-,0.01,0.01,-,0.01,Upgrade
15,Debt / EBITDA Ratio,-,-,-,-,-,-,7.23,0.23,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-0.14,-,0.14,-,-,0.10,-,-,-,-,-,-,-,-,-,-,0.05,Upgrade
17,Asset Turnover,0.75,1.00,1.03,1.03,0.16,0.27,0.31,0.18,0.55,0.16,0.33,1.19,0.64,0.68,0.70,1.02,0.09,0.23,0.12,1.01,Upgrade,
18,Inventory Turnover,3.35,2.10,2.86,3.09,3.88,0.59,1.18,1.20,0.97,1.68,0.46,0.90,3.06,1.39,1.47,1.42,3.53,0.34,0.82,0.45,3.34,Upgrade
19,Quick Ratio,0.51,0.51,0.62,0.65,0.99,1.26,2.36,2.07,1.64,1.84,1.63,1.64,1.39,1.12,0.95,1.15,1.03,1.35,2.08,2.92,2.77,Upgrade
20,Current Ratio,2.29,2.29,2.32,2.14,2.26,2.79,2.95,2.69,2.33,2.59,2.62,2.58,2.29,2.22,2.32,2.46,2.28,3.79,4.12,4.45,3.96,Upgrade
21,Return on Equity (ROE),-13.22%,-4.29%,-3.01%,-34.71%,-15.66%,10.80%,2.54%,-52.11%,0.46%,-7.96%,3.08%,8.51%,1.18%,2.20%,10.50%,-122.61%,-11.23%,4.20%,-0.70%,33.14%,Upgrade,
22,Return on Assets (ROA),-6.77%,-1.73%,-1.37%,-14.79%,-3.22%,-0.22%,0.70%,-20.72%,-0.92%,-5.23%,1.27%,-3.49%,0.97%,0.30%,3.69%,-41.45%,-4.87%,-0.54%,-0.25%,-19.31%,Upgrade,
23,Return on Capital (ROIC),-10.82%,-2.83%,-2.23%,-21.97%,-4.51%,-0.32%,1.11%,-32.77%,-1.41%,-8.15%,2.06%,-5.99%,1.68%,0.50%,6.26%,-61.93%,-6.31%,-0.69%,-0.32%,-25.15%,Upgrade,
24,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-17.77%,-,-,-,-0.66%,-,-27.27%,-31.68%,-29.19%,-,-,-,-,-,Upgrade
25,Earnings Yield,-2.26%,-2.46%,-3.47%,-2.01%,-1.37%,-2.12%,-1.50%,-2.13%,-1.85%,0.16%,0.21%,0.70%,1.12%,-8.04%,-8.34%,-9.26%,-9.67%,1.60%,2.33%,1.84%,1.92%,Upgrade
26,FCF Yield,-3.23%,-3.52%,-16.56%,-10.25%,-7.19%,-4.85%,2.45%,1.30%,1.65%,2.11%,1.46%,1.46%,3.92%,3.18%,-0.03%,-0.94%,-6.36%,1.63%,4.51%,5.80%,5.36%,Upgrade
27,Payout Ratio,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,99.34%,-,0.03%,Upgrade
28,Buyback Yield / Dilution,1.02%,1.32%,-0.14%,0.46%,2.42%,-2.25%,0.22%,-0.53%,-1.20%,0.56%,1.45%,2.97%,3.20%,2.29%,1.18%,0.61%,-14.93%,1.14%,0.68%,-1.12%,13.73%,Upgrade
29,Total Shareholder Return,1.02%,1.32%,-0.14%,0.46%,2.42%,-2.25%,0.22%,-0.53%,-1.20%,0.56%,1.45%,2.97%,3.20%,2.29%,1.18%,0.61%,-14.93%,1.14%,0.68%,-1.12%,13.73%,Upgrade
