,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,116.21,146.11,141.77,132.42,22.8,33.83,42.82,23.17,87.05,22.63,53.81,200.64,110.47,117.6,129.11,192.52,18.01,43.55,22.23,189.01,Upgrade
1,Other Revenue,-1.43,1.43,-,3.32,-1.87,1.87,-,3.96,-1.92,1.92,-,3.57,-1.64,1.64,-,2.19,-1.02,1.02,-,1.5,Upgrade
2,Revenue,114.78,147.55,141.77,135.74,20.93,35.7,42.82,27.13,85.13,24.55,53.81,204.21,108.82,119.25,129.11,194.71,17,44.57,22.23,190.51,Upgrade
3,Revenue Growth (YoY),448.53%,313.30%,231.12%,400.31%,-75.42%,45.42%,-20.44%,-86.71%,-21.78%,-79.41%,-58.32%,4.88%,540.22%,167.58%,480.87%,2.20%,-79.80%,12.42%,-50.04%,152.01%,Upgrade
4,Cost of Revenue,111.13,144.95,136.08,138.07,15.03,28.6,36.67,35.39,73.82,22.51,44.86,179.07,93.44,105.41,109.4,271.54,22.31,41.81,19.4,207.54,Upgrade
5,Gross Profit,3.66,2.59,5.69,-2.33,5.9,7.1,6.15,-8.26,11.3,2.04,8.95,25.14,15.38,13.84,19.71,-76.83,-5.31,2.75,2.83,-17.03,Upgrade
6,"Selling, General & Admin",10.69,9.27,7.67,12.29,9.26,10.77,6.09,15.66,10.32,8.39,7.08,13.71,9.91,7.99,7.64,17.04,10.68,5.08,5.33,15.55,Upgrade
7,Research & Development,1.71,1.84,2.41,4.62,4.7,3.23,1.74,4.67,4.47,3.09,3.24,9.84,3.48,3.88,4.33,12.05,2.78,1.26,1.13,9.16,Upgrade
8,Other Operating Expenses,0.38,0.28,0.32,0.53,0.3,0.04,-1.46,0.81,0.42,0.29,0.33,1.92,0.22,-0.13,0.26,0.89,0.12,0.07,-0.04,2.92,Upgrade
9,Operating Expenses,20.15,6.67,8.7,28.95,12.59,7.56,4.59,41.14,13.57,15.15,5.62,34.69,12.73,13.01,8.85,50.07,9.89,4.42,3.61,41.18,Upgrade
