,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,330.64,423.67,458.22,518.27,507.78,640.55,719.72,870.13,1060,1037
1,Short-Term Investments,32.41,10.73,10,10,80,-,-,-,-,-
2,Trading Asset Securities,-,-,-,-,-,-,18.03,71.45,16.31,21.4
3,Cash & Short-Term Investments,363.05,434.4,468.22,528.27,587.78,640.55,737.76,941.59,1076,1058
4,Cash Growth,-22.46%,-17.77%,-20.34%,-17.53%,-20.33%,-31.97%,-31.45%,-11.02%,-,-
5,Accounts Receivable,74.36,122.92,59.74,71.38,57.12,78.67,19,23.66,16.19,14.7
6,Other Receivables,4.37,1.87,1.07,2.7,3.3,0.91,11.13,0.54,0.17,0.24
7,Receivables,78.73,124.79,60.81,74.08,60.42,79.58,30.13,24.19,16.36,14.94
8,Inventory,153.69,128.77,154.21,154.28,127.44,92.49,103.91,55.21,52.07,43.42
9,Other Current Assets,51.77,36.33,44.97,45.32,66.84,45.81,8.63,27.14,15.3,7.12
10,Total Current Assets,647.23,724.29,728.2,801.94,842.48,858.44,880.42,1048,1160,1124
11,"Property, Plant & Equipment",909.45,898.28,864.81,749.61,596.12,564.97,405.6,300.17,170.69,159.19
12,Long-Term Investments,195.27,206.47,176.97,162.45,150.85,130.17,72.83,49.06,1,-
13,Other Intangible Assets,143.95,20.4,91.39,7.16,43.03,6.42,9.04,5.99,5.64,5.9
14,Long-Term Deferred Tax Assets,17.4,17.65,21.44,15.04,10.1,9.46,0.62,2.15,1.77,1.85
15,Long-Term Deferred Charges,-,109.97,-,62.77,-,21.46,-,1.61,-,-
16,Other Long-Term Assets,52.52,52.56,53.11,28.37,32.17,30.63,28.98,15.58,10.19,7.98
17,Total Assets,1966,2030,1936,1827,1675,1622,1397,1423,1349,1299
18,Accounts Payable,37.24,33.03,29.12,36.41,45.92,26.99,19.48,16.02,18.31,16.71
19,Accrued Expenses,30.05,47.76,30.91,37.12,18.34,18.92,11.94,13.02,13.35,14.75
20,Short-Term Debt,51.54,79.12,96.06,32.68,-,-,-,-,-,-
21,Current Portion of Leases,-,-,-,0.2,0.2,0.19,0.19,0.32,0.42,0.21
22,Current Income Taxes Payable,7.5,22.42,10.83,12.6,13.67,12.22,3.93,8.18,9.12,6.23
23,Current Unearned Revenue,32.32,38.62,48.6,66.8,72.82,36.11,17.02,14.8,11.6,10.18
24,Other Current Liabilities,81.16,95.87,90.83,53.85,22.22,58.8,23.2,35.97,15.84,11.13
25,Total Current Liabilities,239.81,316.83,306.35,239.67,173.16,153.22,75.76,88.31,68.63,59.2
26,Long-Term Leases,16.04,15.66,15.29,15.94,13.4,13.21,13.03,1.41,1.51,1.62
27,Long-Term Unearned Revenue,16.46,16.99,12.09,10.95,12.46,13.7,5.13,5.31,3.68,3.44
28,Long-Term Deferred Tax Liabilities,2.42,1.77,8.49,6.67,5.08,3.5,-,-,0.03,0.03
29,Total Liabilities,274.72,351.25,342.21,273.23,204.1,183.63,93.92,95.04,73.84,64.29
30,Common Stock,176,171,168,168,168,166,166,166,166,166
31,Retained Earnings,560.92,507.5,431.55,391.36,310.49,303.33,210.98,207.68,-,115.38
32,Treasury Stock,-40.18,-21.26,-0.05,-,-,-,-,-,-,-
33,Comprehensive Income & Other,981.91,992,954.97,952.65,950.45,926.14,897.47,931.97,1089,935
34,Total Common Equity,1679,1649,1554,1512,1429,1395,1274,1306,1255,1216
35,Minority Interest,12.45,29.14,39.24,42.09,41.7,42.45,29.12,22,20.25,17.91
36,Shareholders' Equity,1691,1678,1594,1554,1471,1438,1304,1328,1275,1234
37,Total Liabilities & Equity,1966,2030,1936,1827,1675,1622,1397,1423,1349,1299
38,Total Debt,67.58,94.78,111.35,48.83,13.6,13.4,13.22,1.73,1.92,1.83
39,Net Cash (Debt),295.48,339.62,356.87,479.44,574.18,627.15,724.54,939.85,1074,1056
40,Net Cash Growth,-17.20%,-29.16%,-37.85%,-23.55%,-20.75%,-33.27%,-32.56%,-11.03%,-,-
41,Net Cash Per Share,1.79,1.97,2.11,2.80,3.44,3.74,4.36,5.66,6.47,7.92
42,Filing Date Shares Outstanding,176,170.11,168,168,168,166,166,166,166,166
43,Total Common Shares Outstanding,176,170.11,168,168,168,166,166,166,166,166
44,Working Capital,407.43,407.46,421.85,562.28,669.32,705.22,804.66,959.8,1091,1064
45,Book Value Per Share,9.54,9.70,9.25,9.00,8.51,8.41,7.68,7.87,7.56,7.33
46,Tangible Book Value,1535,1629,1463,1505,1386,1389,1265,1300,1249,1210
47,Tangible Book Value Per Share,8.72,9.58,8.71,8.96,8.25,8.37,7.62,7.83,7.53,7.29
48,Buildings,-,425.78,-,61.2,-,43.52,-,43.52,-,43.52
49,Machinery,-,297.7,-,219,-,171.07,-,119.58,-,83.48
50,Construction In Progress,-,89.86,-,386.1,-,286.09,-,61.62,-,2.63
51,Leasehold Improvements,-,122.8,-,83.41,-,46.57,-,42.45,-,36.35
