,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2340,2661,2314,3366,5071,3432,3724,3989,4460,3898,2965,3192,2772,2285,2738,2318,2226,2360,2554,2416,2016,Upgrade
1,Market Cap Growth,-22.44%,-22.44%,-37.87%,-15.62%,13.68%,-11.95%,25.58%,24.97%,60.91%,70.59%,8.28%,37.68%,24.53%,-3.20%,7.24%,-4.04%,10.42%,4.26%,0.06%,-30.57%,-21.74%,Upgrade
2,Enterprise Value,2544,2921,2503,3446,5150,3497,3661,3907,4379,3819,2882,3105,2699,2207,2642,2199,2153,2276,2541,2393,2004,Upgrade
3,Last Close Price,2.69,3.06,2.66,3.87,5.83,3.88,4.21,4.51,5.31,4.64,3.53,3.80,3.30,2.72,3.26,2.76,2.65,2.81,3.04,3.02,2.52,Upgrade
4,PE Ratio,192.49,-,-,-,-85.99,-,-,-,-,-,-,-,583.94,-,-,-273.97,-196.12,-,-,-83.26,-,Upgrade
5,Forward PE,-,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,Upgrade
6,PS Ratio,14.02,16.93,15.93,18.78,26.61,17.58,19.68,27.38,34.20,31.39,20.54,15.26,8.74,5.00,6.01,6.05,8.18,19.49,26.56,24.86,21.66,Upgrade
7,PB Ratio,21.20,21.20,17.20,34.88,32.40,27.45,37.77,48.62,66.16,47.35,34.63,36.19,31.13,25.02,29.10,46.72,54.48,506.85,266.82,258.66,230.38,Upgrade
8,P/TBV Ratio,-,-,-,-,-,-,-,-,86.74,58.50,42.53,44.08,37.98,30.08,35.18,69.82,88.98,-,-,-,-,Upgrade
9,P/FCF Ratio,-,-,-,-,-17.39,-,-,-,-,382.19,2386.72,-,-69.50,-,-,-,170.47,-,-,-,-,Upgrade
10,P/OCF Ratio,220.41,-,-,-,632.83,-,-,-224.01,-,332.89,1434.67,-,-70.78,-,-,-,151.69,-,-,-,-,Upgrade
11,EV/Sales Ratio,16.19,18.58,17.24,19.22,27.03,17.92,19.35,26.82,33.57,30.76,19.96,14.84,8.51,4.83,5.80,5.74,7.92,18.80,26.43,24.63,21.53,Upgrade
12,EV/EBITDA Ratio,-,-,-,-,-63.18,-,-,-,-,-,-,-,584.36,-,-448.41,-202.90,-139.38,-,-,-251.85,-,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-62.33,-,-,-,-,-,-,-,761.45,-,-374.60,-183.99,-129.15,-,-,-214.65,-,Upgrade
14,EV/FCF Ratio,-47.45,-,-,-,-17.67,-,-,-,-,374.45,2319.85,-,-67.68,-,-,-,164.89,-,-,-,-,Upgrade
15,Debt / Equity Ratio,0.70,0.70,1.15,0.88,0.80,0.02,0.03,0.07,0.06,0.05,0.02,0.03,0.01,-,-,-,-,0.11,-,0.04,0.11,Upgrade
16,Debt / EBITDA Ratio,-,-,-,-,3.91,-,-,-,-,-,-,-,0.03,-,-,-,-,-,-,0.10,-,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-0.43,-,-,-,-,0.44,1.61,-,-0.03,-,-,-,-,-,-,-,-,Upgrade
18,Asset Turnover,0.25,0.21,0.18,0.28,0.24,0.71,0.60,1.09,0.63,0.62,0.57,0.97,1.00,1.82,2.54,3.92,1.18,0.70,1.15,1.75,Upgrade,
19,Inventory Turnover,342.51,403.76,130.74,98.23,469.16,289.65,939.53,476.49,565.27,263.61,171.55,115.38,423.56,312.28,331.20,521.70,456.30,59.87,15.64,47.54,133.61,Upgrade
20,Quick Ratio,0.11,0.11,0.14,0.16,0.21,0.27,0.25,0.52,1.09,1.44,1.35,1.32,1.24,1.21,1.12,0.82,0.87,0.74,0.87,0.79,0.79,Upgrade
21,Current Ratio,0.32,0.32,0.25,0.25,0.30,0.32,0.35,0.61,1.30,1.69,1.74,1.68,1.66,1.81,1.71,1.16,1.09,0.89,0.94,0.92,0.93,Upgrade
