,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,127.59,31.21,29.43,23.06,24.85,20.09,20.74,40.42,30.42,61.15,Upgrade
1,Revenue Growth (YoY),333.48%,35.37%,18.44%,14.79%,19.83%,-50.30%,-31.83%,-33.90%,-24.85%,-6.81%,Upgrade
2,Cost of Revenue,94.32,15.74,18.87,13.27,13.82,10.68,13.63,29.38,23.88,46.23,Upgrade
3,Gross Profit,33.27,15.48,10.57,9.78,11.03,9.41,7.11,11.03,6.54,14.92,Upgrade
4,"Selling, General & Admin",23.05,21.56,16.94,15.17,16.16,15.69,18.89,21.03,15.76,18.6,Upgrade
5,Other Operating Expenses,-0.43,-0.13,-0.26,-0.38,-0.14,-0.52,-3.11,-0.16,-0.16,0.11,Upgrade
6,Operating Expenses,22.62,28.74,16.67,22.14,16.02,22.22,15.78,21.85,15.6,42.28,Upgrade
7,Operating Income,10.65,-13.26,-6.1,-12.36,-4.99,-12.82,-8.67,-10.81,-9.06,-27.37,Upgrade
8,Interest Expense,-3.81,-0.37,-0.55,-0.48,-0.4,-0.62,-0.09,-0.55,-0.67,-0.77,Upgrade
9,Currency Exchange Gain (Loss),-,-0.5,-,-0.57,-,0.53,-,-,-,-,Upgrade
10,EBT Excluding Unusual Items,6.85,-14.13,-6.65,-13.42,-5.38,-12.92,-8.76,-11.36,-9.73,-28.14,Upgrade
11,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-19.54,Upgrade
12,Gain (Loss) on Sale of Investments,15.76,12.88,11.3,-1.28,-7.79,-1.16,-5.96,6.45,-2.22,0.13,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,-,0.2,-,-,-,-,-,-,Upgrade
14,Asset Writedown,-,-,-,-,-,-1.48,-,-8.22,-,-12.45,Upgrade
15,Other Unusual Items,-,-,-,-,-,-,-,-,-,-27.15,Upgrade
16,Pretax Income,22.61,-1.25,4.65,-14.5,-13.17,-15.55,-14.73,-13.13,-11.95,-87.14,Upgrade
17,Income Tax Expense,3.51,-0.37,-0.03,-2.77,0.11,0.68,-0.23,0.32,-0.07,-1.44,Upgrade
18,Earnings From Continuing Operations,19.1,-0.88,4.68,-11.73,-13.29,-16.24,-14.5,-13.45,-11.88,-85.7,Upgrade
19,Net Income to Company,19.1,-0.88,4.68,-11.73,-13.29,-16.24,-14.5,-13.45,-11.88,-85.7,Upgrade
20,Minority Interest in Earnings,0.01,1.33,0.42,2.35,0.4,4.39,2.53,5.51,2.98,16.24,Upgrade
21,Net Income,19.11,0.45,5.1,-9.38,-12.89,-11.85,-11.97,-7.94,-8.9,-69.46,Upgrade
22,Net Income to Common,19.11,0.45,5.1,-9.38,-12.89,-11.85,-11.97,-7.94,-8.9,-69.46,Upgrade
23,Net Income Growth,274.83%,-,-,-,-,-,-,-,-,-,Upgrade
24,Shares Outstanding (Basic),208,205,133,77,68,57,43,34,31,26,Upgrade
25,Shares Outstanding (Diluted),208,205,133,77,68,57,43,34,31,26,Upgrade
26,Shares Change (YoY),55.98%,165.63%,95.91%,35.34%,58.27%,66.64%,40.57%,29.78%,16.15%,-,Upgrade
27,EPS (Basic),0.09,0.00,0.04,-0.12,-0.19,-0.21,-0.28,-0.23,-0.29,-2.64,Upgrade
28,EPS (Diluted),0.09,0.00,0.04,-0.12,-0.19,-0.21,-0.28,-0.23,-0.29,-2.64,Upgrade
29,EPS Growth,140.30%,-,-,-,-,-,-,-,-,-,Upgrade
30,Free Cash Flow,-35.59,29.44,-44.31,18.46,-44.39,49.13,-83.11,60.6,-56.99,56.97,Upgrade
31,Free Cash Flow Per Share,-0.17,0.14,-0.33,0.24,-0.65,0.86,-1.93,1.77,-1.86,2.16,Upgrade
32,Operating Margin,8.35%,-42.49%,-20.74%,-53.60%,-20.07%,-63.82%,-41.81%,-26.75%,-29.77%,-44.76%,Upgrade
33,Profit Margin,14.98%,1.45%,17.32%,-40.66%,-51.88%,-58.98%,-57.74%,-19.64%,-29.24%,-113.60%,Upgrade
34,Free Cash Flow Margin,-27.89%,94.33%,-150.55%,80.08%,-178.62%,244.57%,-400.72%,149.94%,-187.32%,93.17%,Upgrade
35,EBITDA,11.76,-13.18,-5.7,-12.36,-4.78,-12.69,-8.47,-11.43,-8.09,-28.29,Upgrade
36,D&A For EBITDA,1.11,0.09,0.4,-0,0.21,0.13,0.2,-0.62,0.97,-0.92,Upgrade
37,EBIT,10.65,-13.26,-6.1,-12.36,-4.99,-12.82,-8.67,-10.81,-9.06,-27.37,Upgrade
