,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,208.68,177.81,152.85,101.04,73.22,115.64,51.9,99.92,11.8,64.77,Upgrade
1,Short-Term Investments,55.63,24.43,53.27,24.58,50.52,22.28,64.47,7.69,69.32,19.98,Upgrade
2,Trading Asset Securities,46.61,30.08,25.15,10.96,15.29,11.33,13.42,10.24,11.09,-,Upgrade
3,Cash & Short-Term Investments,310.91,232.31,231.28,136.57,139.03,149.24,129.78,117.85,92.21,84.75,Upgrade
4,Cash Growth,34.43%,70.10%,66.35%,-8.49%,7.13%,26.64%,40.74%,39.06%,-6.45%,-27.09%,Upgrade
5,Accounts Receivable,47.14,32.82,45.64,33.11,36.35,31.34,35.46,31.69,27.72,39.33,Upgrade
6,Receivables,49.19,34.82,45.64,33.11,36.35,31.34,42.96,34.5,32.29,39.33,Upgrade
7,Inventory,-,-,-,-,-,-,0.94,0.94,0.94,0.94,Upgrade
8,Other Current Assets,80.97,23.15,25.19,27.14,22.5,27.63,27.32,32.06,44.57,48.65,Upgrade
9,Total Current Assets,441.07,290.28,302.11,196.81,197.88,208.21,200.99,185.35,170.01,173.67,Upgrade
10,"Property, Plant & Equipment",5.83,5.57,4.52,2.68,2.49,1.51,2.12,3.66,3.24,3.57,Upgrade
11,Other Intangible Assets,10.89,6.91,4.66,3.49,2.48,1.85,2.5,1.17,10.81,10.46,Upgrade
12,Long-Term Deferred Tax Assets,-,-,-,-,-,-,0.35,0.35,0.35,0.35,Upgrade
13,Total Assets,457.78,302.76,311.3,202.98,202.85,211.58,205.96,190.53,184.4,188.04,Upgrade
14,Accounts Payable,28.67,1.2,9.51,9.16,3.38,4.12,0.78,3.81,6.08,17.48,Upgrade
15,Accrued Expenses,2.78,0.71,1.23,1.44,1.6,0.72,1.32,1.23,0.64,0.81,Upgrade
16,Short-Term Debt,21.94,19.82,20.44,14.53,13.82,10.06,9.77,9.82,14.63,16.21,Upgrade
17,Current Portion of Leases,3.56,2.37,1.44,1.01,0.56,0.77,1.6,1.64,1.41,2.38,Upgrade
18,Current Income Taxes Payable,6.03,0.12,0.49,0.52,3.29,3.18,2.84,3.29,2.68,2.78,Upgrade
19,Current Unearned Revenue,26.74,4.81,2.39,2.09,1.04,6.78,5.02,6.8,0.91,1.04,Upgrade
20,Other Current Liabilities,9.34,8.72,7.46,5.96,9.99,5.12,5.18,5.06,4.98,5.17,Upgrade
21,Total Current Liabilities,99.06,37.75,42.95,34.7,33.66,30.74,26.52,31.65,31.33,45.88,Upgrade
22,Long-Term Leases,0.07,0.88,0.93,1.17,1.06,-,-,0.77,0.56,0.82,Upgrade
23,Total Liabilities,99.13,38.62,43.87,35.86,34.72,30.74,26.52,32.42,31.89,46.7,Upgrade
24,Common Stock,21.54,17.75,17.75,6.94,5.74,114.84,96.31,64.91,54.2,44.71,Upgrade
25,Additional Paid-In Capital,718.5,644.09,644.09,564.25,555.77,556.19,556.43,551.13,543.86,530.45,Upgrade
26,Retained Earnings,-448.78,-467.89,-468.34,-473.44,-464.06,-560.26,-548.42,-536.91,-528.97,-520.08,Upgrade
27,Comprehensive Income & Other,16.13,18.93,21.32,15.79,14.79,13.81,14.49,15.79,14.67,14.55,Upgrade
28,Total Common Equity,307.39,212.89,214.83,113.55,112.23,124.58,118.82,94.91,83.76,69.63,Upgrade
29,Minority Interest,51.26,51.25,52.6,53.57,55.89,56.26,60.62,63.19,68.76,71.72,Upgrade
30,Shareholders' Equity,358.65,264.14,267.43,167.11,168.13,180.84,179.44,158.1,152.52,141.34,Upgrade
31,Total Liabilities & Equity,457.78,302.76,311.3,202.98,202.85,211.58,205.96,190.53,184.4,188.04,Upgrade
32,Total Debt,25.57,23.06,22.8,16.71,15.44,10.83,11.37,12.23,16.61,19.41,Upgrade
33,Net Cash (Debt),285.34,209.25,208.48,119.87,123.6,138.41,118.41,105.62,75.61,65.33,Upgrade
34,Net Cash Growth,36.87%,74.57%,68.68%,-13.40%,4.38%,31.04%,56.62%,61.67%,-0.89%,-25.62%,Upgrade
35,Net Cash Per Share,1.37,1.02,1.56,1.56,1.82,2.43,2.75,3.09,2.47,2.48,Upgrade
36,Filing Date Shares Outstanding,244.89,204.08,204.08,81.63,68.03,68.03,56.69,37.91,31.59,26.33,Upgrade
37,Total Common Shares Outstanding,244.89,204.08,204.08,81.63,68.03,68.03,56.69,37.91,31.59,26.33,Upgrade
38,Working Capital,342,252.53,259.17,162.12,164.22,177.48,174.48,153.69,138.68,127.79,Upgrade
39,Book Value Per Share,1.26,1.04,1.05,1.39,1.65,1.83,2.10,2.50,2.65,2.64,Upgrade
40,Tangible Book Value,296.5,205.98,210.16,110.06,109.75,122.73,116.32,93.75,72.95,59.17,Upgrade
41,Tangible Book Value Per Share,1.21,1.01,1.03,1.35,1.61,1.80,2.05,2.47,2.31,2.25,Upgrade
42,Machinery,-,4.61,-,2.34,-,2.28,-,2.71,-,6.29,Upgrade
