,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Cash & Equivalents,382.7,302.71,297.11,340.25,303.21,396.54,401.88,434.89,371.42,438.25,368.77,597.22,449.99,716.87,489.33,461.48,530.05,581.34,244.42,448.61,Upgrade
1,Short-Term Investments,-,123,-,52.25,-,-,-,-,-,-,-,-,-,10,-,48,-,30,-,22.9,Upgrade
2,Trading Asset Securities,462.99,447.66,699.75,676.45,615.99,423.56,492.59,585.23,532,471,801,724,696.43,357.81,626.67,814.73,625.44,555.7,926,846.8,Upgrade
3,Cash & Short-Term Investments,845.68,873.37,996.86,1069,919.2,820.1,894.47,1020,903.42,909.25,1170,1321,1146,1085,1116,1324,1155,1167,1170,1318,Upgrade
4,Cash Growth,-8.00%,6.50%,11.45%,4.79%,1.75%,-9.81%,-23.53%,-22.79%,-21.20%,-16.17%,4.82%,-0.23%,-0.78%,-7.06%,-4.65%,0.45%,322.73%,12.01%,466.62%,425.91%,Upgrade
5,Accounts Receivable,694.47,780.43,737.46,796.9,770.87,728.4,725.1,790.27,625.49,647.74,584.93,588.96,767.7,749.22,682.84,745.38,766.94,680.32,591.16,664.42,Upgrade
6,Other Receivables,26.91,28.11,27.41,27.2,34.02,45.63,78.48,77.71,114.62,117.01,119.07,79.49,197.02,195.9,190.47,125.04,69.45,15.96,18.26,15.04,Upgrade
7,Receivables,721.38,808.54,764.87,824.1,804.89,774.03,803.59,867.98,740.1,764.75,704,668.44,964.71,945.12,873.31,870.41,836.39,696.28,609.42,679.45,Upgrade
8,Inventory,437.22,432.5,386.17,400.16,421.51,398.64,385.36,427.32,436.73,493.54,437.38,471.39,541.88,455.82,426.53,358.78,390.35,421.76,454.3,449.65,Upgrade
