,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,408.83,351.04,351.31,331.45,373.46,407.3,469.44,410.63,291.04,421.06,Upgrade
1,Revenue Growth (YoY),16.37%,5.91%,-5.93%,-18.62%,-20.45%,-0.81%,61.30%,-2.48%,-40.81%,-26.62%,Upgrade
2,Cost of Revenue,356.16,327.1,300.29,276.13,319.57,330.86,387.13,318.74,252.56,352.82,Upgrade
3,Gross Profit,52.67,23.94,51.01,55.32,53.89,76.44,82.32,91.89,38.48,68.24,Upgrade
4,"Selling, General & Admin",75.72,69.16,68.27,70.01,66.46,81.74,75.22,77.76,59.84,84.77,Upgrade
5,Operating Expenses,75.88,66.17,68.62,66.92,65.99,76.16,77.76,78.96,55.16,98.4,Upgrade
6,Operating Income,-23.21,-42.24,-17.6,-11.6,-12.1,0.28,4.55,12.94,-16.68,-30.16,Upgrade
7,Interest Expense,-0.99,-1.05,-0.9,-0.83,-0.82,-0.88,-0.91,-0.85,-1,-1.2,Upgrade
8,Interest & Investment Income,3.91,5.6,6,4.04,1.68,0.46,0.38,0.55,1.18,2,Upgrade
9,Earnings From Equity Investments,0.05,-1.75,-0.25,-,-,-,-,-,-0.05,-0.49,Upgrade
10,Currency Exchange Gain (Loss),-,6.84,-,1.79,-,-1.25,-,-1.71,-,-6.2,Upgrade
11,Other Non Operating Income (Expenses),4.43,-1.82,8.13,-0.08,7.63,4.8,1.1,1.29,0.12,7.48,Upgrade
12,EBT Excluding Unusual Items,-15.81,-34.41,-4.62,-6.68,-3.61,3.41,5.12,12.23,-16.43,-28.57,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-,-1.63,-,0.07,-,-0.09,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,0.01,0.02,-,0.9,-0.01,0.43,-0.02,-0.01,-,-0.42,Upgrade
15,Asset Writedown,-,-,-,-25.13,-,-,-,-,-,-130,Upgrade
16,Other Unusual Items,-,-,-,0.2,1.59,-,-,3.9,3.07,-,Upgrade
17,Pretax Income,-15.81,-34.39,-4.62,-32.33,-2.03,4.14,5.11,16.03,-13.36,-158.99,Upgrade
18,Income Tax Expense,-4.5,-8.31,-2.33,-2.96,-0.84,0.78,-0.18,-5.49,-1.35,-1.56,Upgrade
19,Earnings From Continuing Operations,-11.31,-26.08,-2.29,-29.37,-1.19,3.37,5.29,21.52,-12.01,-157.42,Upgrade
20,Minority Interest in Earnings,-,-,-,-,-,-0.34,0.77,0.16,-0.06,0.1,Upgrade
21,Net Income,-11.31,-26.08,-2.29,-29.37,-1.19,3.03,6.06,21.67,-12.07,-157.32,Upgrade
22,Net Income to Common,-11.31,-26.08,-2.29,-29.37,-1.19,3.03,6.06,21.67,-12.07,-157.32,Upgrade
23,Net Income Growth,-,-,-,-,-,-86.02%,-,-,-,-,Upgrade
24,Shares Outstanding (Basic),263,263,263,263,263,263,263,263,263,263,Upgrade
25,Shares Outstanding (Diluted),263,263,263,263,263,263,263,263,263,263,Upgrade
26,EPS (Basic),-0.04,-0.10,-0.01,-0.11,-0.00,0.01,0.02,0.08,-0.05,-0.60,Upgrade
27,EPS (Diluted),-0.04,-0.10,-0.01,-0.11,-0.00,0.01,0.02,0.08,-0.05,-0.60,Upgrade
28,EPS Growth,-,-,-,-,-,-86.02%,-,-,-,-,Upgrade
29,Free Cash Flow,-70.79,-42.72,5.56,25.59,-1.42,33.64,-5.14,-24.13,43.4,-3.32,Upgrade
30,Free Cash Flow Per Share,-0.27,-0.16,0.02,0.10,-0.01,0.13,-0.02,-0.09,0.17,-0.01,Upgrade
31,Operating Margin,-5.68%,-12.03%,-5.01%,-3.50%,-3.24%,0.07%,0.97%,3.15%,-5.73%,-7.16%,Upgrade
32,Profit Margin,-2.77%,-7.43%,-0.65%,-8.86%,-0.32%,0.74%,1.29%,5.28%,-4.15%,-37.36%,Upgrade
33,Free Cash Flow Margin,-17.32%,-12.17%,1.58%,7.72%,-0.38%,8.26%,-1.10%,-5.88%,14.91%,-0.79%,Upgrade
34,EBITDA,-14.68,-33.96,-8.58,0.13,-1.16,12.25,15.97,23.84,-5.3,-1.16,Upgrade
35,D&A For EBITDA,8.53,8.28,9.02,11.72,10.94,11.97,11.42,10.91,11.37,29,Upgrade
36,EBIT,-23.21,-42.24,-17.6,-11.6,-12.1,0.28,4.55,12.94,-16.68,-30.16,Upgrade
37,Revenue as Reported,-,-,-,-,-,-,-,410.63,291.04,421.06,Upgrade
