,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,197.24,274.53,319.78,328.76,307.77,324.08,301.83,316.98,347.09,308.81,Upgrade
1,Short-Term Investments,7.97,5.06,4.78,3.5,4.13,4.62,6.71,4.45,3.33,3.56,Upgrade
2,Cash & Short-Term Investments,205.21,279.59,324.56,332.26,311.9,328.7,308.54,321.43,350.42,312.37,Upgrade
3,Cash Growth,-36.77%,-15.85%,4.06%,1.08%,1.09%,2.26%,-11.95%,2.90%,6.69%,-13.99%,Upgrade
4,Accounts Receivable,219.1,155.01,165.57,166.24,200.09,199.08,238.37,222.2,152.8,207.7,Upgrade
5,Other Receivables,16.68,17.6,8.57,16.72,17.68,22.23,21.45,15.6,9.23,8.49,Upgrade
6,Receivables,235.78,172.61,174.14,182.96,217.77,221.31,259.82,237.8,162.03,216.19,Upgrade
7,Inventory,139.2,106.22,102.16,92.16,97.99,100.93,115.32,116.53,112.44,125.87,Upgrade
8,Prepaid Expenses,4.44,3.39,2.29,3.07,1.92,2.36,3.43,2.99,2.92,2.32,Upgrade
9,Other Current Assets,1.78,1.67,1.83,1.97,1.92,1.85,2.26,1.91,0.21,0.01,Upgrade
10,Total Current Assets,586.4,563.48,604.98,612.41,631.5,655.15,689.37,680.65,628.03,656.75,Upgrade
11,"Property, Plant & Equipment",273.59,272.83,276.44,275.82,296.24,304.44,303.09,297.78,180.47,173.46,Upgrade
12,Long-Term Investments,3.77,3.32,5.15,0,1.63,1.63,-,-,-,0.05,Upgrade
13,Other Intangible Assets,35.66,36.41,37.17,37.94,46.87,47.8,48.72,49.65,50.58,51.51,Upgrade
14,Long-Term Deferred Tax Assets,31.71,26.58,19.02,15.47,14.52,11.62,11.39,11.56,4.69,4.81,Upgrade
15,Other Long-Term Assets,5.06,3.34,4.94,3.53,5,19.74,28.05,27.95,140.32,146.17,Upgrade
16,Total Assets,936.2,905.96,947.7,945.16,995.75,1040,1081,1068,1004,1033,Upgrade
17,Accounts Payable,141.67,111.77,116.64,94.01,108.73,111.19,155.84,145.3,114.29,112.45,Upgrade
18,Accrued Expenses,66.71,59.19,63.13,67.57,70.26,73.75,70.43,72.16,63.84,74.7,Upgrade
19,Short-Term Debt,35.09,36.12,37.13,38.14,39.16,40.24,41.34,42.44,43.51,44.54,Upgrade
20,Current Portion of Leases,9.02,7.69,8.4,5.98,8.55,9.89,9.43,8.26,8.76,10.2,Upgrade
21,Current Income Taxes Payable,4.51,4.36,2.55,4.38,4.79,5.05,4.95,4.94,5.11,7.04,Upgrade
22,Other Current Liabilities,2.24,2.21,2.49,2.35,5.24,2.21,2.35,3.14,2.15,3.07,Upgrade
23,Total Current Liabilities,259.24,221.34,230.34,212.44,236.73,242.33,284.34,276.24,237.66,251.99,Upgrade
24,Long-Term Leases,10.47,9.34,12.49,5.03,6.43,10.69,14.9,14.87,15.23,19,Upgrade
25,Long-Term Deferred Tax Liabilities,5.25,4.88,6,5.33,6.98,5.87,5.44,5.88,4.56,6.25,Upgrade
26,Total Liabilities,274.96,235.56,248.83,222.8,250.14,258.89,304.67,296.99,257.45,277.24,Upgrade
27,Common Stock,26.28,26.28,26.28,26.28,26.28,26.28,26.28,26.28,26.28,26.28,Upgrade
28,Additional Paid-In Capital,78.95,78.95,78.95,78.95,78.95,78.95,78.95,78.95,78.95,78.95,Upgrade
29,Retained Earnings,557.67,572.92,602.93,609.16,642.47,647.61,648.52,646.4,624.73,636.79,Upgrade
30,Comprehensive Income & Other,-1.65,-7.74,-9.29,7.98,-2.09,28.66,22.5,18.53,16.15,13.07,Upgrade
31,Total Common Equity,661.24,670.4,698.87,722.37,745.6,781.49,776.24,770.15,746.1,755.09,Upgrade
32,Minority Interest,-,-,-,-,-,-,-0.3,0.45,0.54,0.42,Upgrade
33,Shareholders' Equity,661.24,670.4,698.87,722.37,745.6,781.49,775.95,770.6,746.64,755.5,Upgrade
34,Total Liabilities & Equity,936.2,905.96,947.7,945.16,995.75,1040,1081,1068,1004,1033,Upgrade
35,Total Debt,54.57,53.15,58.01,49.15,54.15,60.82,65.67,65.57,67.5,73.74,Upgrade
36,Net Cash (Debt),150.64,226.44,266.55,283.11,257.75,267.88,242.88,255.86,282.92,238.63,Upgrade
37,Net Cash Growth,-43.49%,-20.02%,3.41%,5.68%,6.12%,4.70%,-14.16%,7.22%,14.91%,-24.64%,Upgrade
38,Net Cash Per Share,0.57,0.86,1.01,1.08,0.98,1.02,0.92,0.97,1.08,0.91,Upgrade
39,Filing Date Shares Outstanding,262.78,262.78,262.78,262.78,262.78,262.78,262.78,262.78,262.78,262.78,Upgrade
