,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,120.3,114.59,105.57,46.64,118.62,159.41,240.17,232.81,366.41,484.38,Upgrade
1,Short-Term Investments,15.14,14.76,14.71,18.87,17.82,18.29,39.05,39.37,69.06,43.32,Upgrade
2,Trading Asset Securities,224.74,115.71,52.26,57.19,212.54,248.64,308.01,252.95,141.64,89.13,Upgrade
3,Cash & Short-Term Investments,360.18,245.06,172.55,122.69,348.98,426.34,587.22,525.12,577.11,616.82,Upgrade
4,Cash Growth,108.75%,99.73%,-50.56%,-71.22%,-40.57%,-18.81%,1.75%,-14.87%,5.13%,22.88%,Upgrade
5,Accounts Receivable,11.4,12.93,8.15,16.5,8.29,28.16,95.05,133.64,148.63,110.43,Upgrade
6,Other Receivables,27.53,65.27,112.52,91.99,166.91,68.76,115.73,118.09,-,-,Upgrade
7,Receivables,288.62,328.4,138.16,108.48,175.21,96.93,210.78,251.73,148.63,110.43,Upgrade
8,Prepaid Expenses,1.26,1.95,2.79,2.62,2.07,2.33,5.53,5.92,3.84,6.89,Upgrade
9,Other Current Assets,1.47,2.5,-,2.35,-,228.31,0.08,0.66,1,-,Upgrade
10,Total Current Assets,651.54,577.9,313.49,236.14,526.25,753.9,803.61,783.43,730.59,734.14,Upgrade
11,"Property, Plant & Equipment",8.38,0.81,0.45,1.9,0.56,2.1,50.63,54.75,45.39,50.78,Upgrade
12,Long-Term Investments,50.33,46.33,46.94,91.7,98.59,126.61,189.04,190.22,165.81,78,Upgrade
13,Goodwill,197.97,197.97,197.97,197.97,197.97,197.97,197.97,197.97,197.97,197.83,Upgrade
14,Other Intangible Assets,10.52,10.52,10.52,10.52,13.31,16.67,24.91,29.99,35.07,72.78,Upgrade
15,Long-Term Deferred Tax Assets,0.54,0.38,0.43,0.49,1.01,2.68,2.37,1.37,-,-,Upgrade
16,Other Long-Term Assets,-,-,0.33,-,-,-,0.94,0.87,0.51,0.49,Upgrade
17,Total Assets,919.26,833.91,803.49,769.11,837.68,1100,1269,1259,1175,1134,Upgrade
18,Accounts Payable,-,-,-,-,-,-,11.62,3.87,49.52,14.55,Upgrade
19,Accrued Expenses,25.07,24.39,20.43,18.77,71.14,35.74,131.56,149.74,78.03,47.82,Upgrade
20,Current Portion of Long-Term Debt,-,-,-,-,-,212.56,209.67,-,212.13,209.62,Upgrade
21,Current Portion of Leases,3.51,-,0.24,1.66,0.24,1.66,3.16,4.62,2.17,3.79,Upgrade
22,Current Income Taxes Payable,7.65,6.04,6.04,6.04,6.04,0.49,0.52,0.3,0.47,0.67,Upgrade
23,Current Unearned Revenue,-,-,-,-,-,-,0.33,0.33,0.03,0.37,Upgrade
24,Other Current Liabilities,24.49,26.68,10.63,13.36,10.83,71.6,64.81,52.06,46.49,48.13,Upgrade
25,Total Current Liabilities,60.72,57.1,37.34,39.82,88.25,322.05,421.67,210.92,388.84,324.96,Upgrade
26,Long-Term Debt,-,-,-,-,-,-,-,206.82,-,-,Upgrade
27,Long-Term Leases,4,-,-,-,-,-,5.16,6.34,3.32,4.11,Upgrade
28,Long-Term Deferred Tax Liabilities,0.06,0.07,-,-,2.11,2.66,3.9,4.74,5.7,12.01,Upgrade
29,Total Liabilities,64.79,57.17,37.34,39.82,90.36,324.71,430.72,428.81,397.86,341.08,Upgrade
30,Common Stock,128.32,114.96,114.96,114.96,114.96,113.47,113.47,113.47,113.47,113.47,Upgrade
31,Additional Paid-In Capital,1736,1719,1719,1719,1714,1710,1710,1710,1710,1710,Upgrade
32,Retained Earnings,-2469,-2517,-2527,-2563,-2543,-2537,-2465,-2469,-2499,-2486,Upgrade
33,Comprehensive Income & Other,1460,1460,1459,1459,1461,1489,1480,1476,1453,1456,Upgrade
34,Total Common Equity,854.48,776.74,766.15,729.28,747.33,775.21,838.74,829.78,777.47,792.94,Upgrade
35,Shareholders' Equity,854.48,776.74,766.15,729.28,747.33,775.21,838.74,829.78,777.47,792.94,Upgrade
36,Total Liabilities & Equity,919.26,833.91,803.49,769.11,837.68,1100,1269,1259,1175,1134,Upgrade
37,Total Debt,7.51,-,0.24,1.66,0.24,214.22,217.99,217.78,217.62,217.52,Upgrade
38,Net Cash (Debt),352.67,245.06,172.31,121.04,348.74,212.12,369.23,307.35,359.49,399.3,Upgrade
39,Net Cash Growth,104.68%,102.46%,-50.59%,-42.94%,-5.55%,-30.98%,2.71%,-23.03%,-17.85%,-12.15%,Upgrade
40,Net Cash Per Share,0.03,0.02,0.01,0.01,0.03,0.02,0.03,-,0.03,0.04,Upgrade
41,Filing Date Shares Outstanding,12832,11495,11495,11495,11495,11346,11346,11346,11346,11346,Upgrade
42,Total Common Shares Outstanding,12832,11495,11495,11495,11495,11346,11346,11346,11346,11346,Upgrade
43,Working Capital,590.81,520.8,276.15,196.32,438,431.86,381.94,572.51,341.75,409.19,Upgrade
44,Book Value Per Share,0.07,0.07,0.07,0.06,0.07,0.07,0.07,0.07,0.07,0.07,Upgrade
45,Tangible Book Value,645.99,568.25,557.66,520.8,536.05,560.58,615.86,601.83,544.44,522.33,Upgrade
46,Tangible Book Value Per Share,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,Upgrade
47,Buildings,-,-,-,-,-,-,-,49.68,-,46.67,Upgrade
48,Machinery,-,2.74,-,2.03,-,2.01,-,54.35,-,52.76,Upgrade
49,Leasehold Improvements,-,2.78,-,2.78,-,2.78,-,29.07,-,32.5,Upgrade
