,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,21254,12771,6950,45646,15519,22379,14337,66547,24986,14652,13314,43458,20347,26058,7244,42082,20484,12453,7268,20662,Upgrade
1,Other Revenue,-1384,1384,-,127.08,-58.52,58.52,-,536.38,-65.86,65.86,-,1828,-813.04,813.04,-,1369,-6.63,6.63,-,157.24,Upgrade
2,Revenue,19870,14155,6950,45773,15460,22438,14337,67084,24920,14718,13314,45286,19534,26871,7244,43451,20478,12460,7268,20819,Upgrade
3,Revenue Growth (YoY),28.53%,-36.91%,-51.53%,-31.77%,-37.96%,52.45%,7.69%,48.13%,27.57%,-45.23%,83.78%,4.22%,-4.61%,115.66%,-0.32%,108.71%,2.51%,10.55%,-34.04%,21.83%,Upgrade
4,Cost of Revenue,14982,14953,5913,39994,12632,18917,11828,56631,20259,11183,10688,35269,15726,23254,4940,31756,12447,7557,4876,13130,Upgrade
5,Gross Profit,4888,-797.48,1037,5779,2828,3521,2509,10453,4661,3535,2625,10017,3808,3617,2304,11695,8031,4903,2392,7689,Upgrade
6,"Selling, General & Admin",1320,959.56,1048,3242,1642,1373,1322,3529,1752,1292,1311,3288,1744,1961,1440,2561,1334,1469,1044,2329,Upgrade
7,Research & Development,10.45,17.94,13.51,9.56,36.31,42.9,36.06,67.3,40.88,41.75,35.43,75.73,43.77,19.23,11.37,22.25,15.22,14.17,12.49,19.99,Upgrade
8,Other Operating Expenses,242.83,233.82,133.84,602.54,403.12,234.95,202.74,1710,814.15,693.19,632.76,1804,954.42,412.51,438.12,2366,1938,819.83,616.6,802.06,Upgrade
9,Operating Expenses,2562,1211,1199,3300,2671,1626,1587,5321,2677,2000,1967,5100,2761,2452,1899,4913,3276,2349,1677,3326,Upgrade
10,Operating Income,2326,-2008,-161.37,2479,156.42,1895,921.44,5132,1984,1535,658.92,4917,1047,1165,405.34,6782,4755,2554,714.42,4362,Upgrade
11,Interest Expense,-684.35,-716.78,-770.33,-722.39,-908.1,-855.77,-839.98,-902.57,-940.7,-1025,-985.09,-1086,-964.77,-864.09,-840.69,-648.08,-793.07,-838.49,-692.36,-568.55,Upgrade
12,Interest & Investment Income,215.61,-,570.81,2157,266.63,1328,712.43,2074,1333,2657,1344,4071,2994,2102,1545,2705,1728,1596,1694,4837,Upgrade
13,Currency Exchange Gain (Loss),2.84,-2.84,-,-58.61,17.58,-17.58,-,-102.14,77.96,-77.96,-,3.03,-7.31,7.31,-,6.8,28.74,-28.74,-,3.01,Upgrade
14,Other Non Operating Income (Expenses),705.31,-761.82,-48.64,-823.5,-72.11,37.99,-98.56,-1039,49.4,-29.36,-45.52,-184.3,-14.9,-116.71,-7.91,-83.51,-9.25,-84.04,-21.96,12.82,Upgrade
15,EBT Excluding Unusual Items,2565,-3490,-409.52,3031,-539.59,2387,695.33,5162,2504,3060,971.91,7721,3054,2294,1102,8762,5709,3199,1694,8647,Upgrade
16,Gain (Loss) on Sale of Investments,-547.63,-781.8,0.31,71.5,32.56,497.26,-206.09,1292,15,-9.21,16.31,1735,32.98,-16.82,6.01,-48.85,30.36,-7.17,561.32,501.36,Upgrade
17,Gain (Loss) on Sale of Assets,73.95,13.76,1.28,1.18,-2.06,0.5,5.04,0.06,-0.44,54.09,4.07,3.42,0.18,0.11,-0.87,12.23,-0.06,-148.78,694.26,-0.07,Upgrade
18,Asset Writedown,-2362,1.05,-1.51,859.07,-861.21,-4.09,-,-168.76,0.09,-0.09,-,-0.16,0.07,-4.79,4.73,-172.95,0.06,-0.06,-,-0,Upgrade
19,Other Unusual Items,70.51,-44.55,53.08,101.93,40.76,-40.76,-,184.69,-17.67,17.67,-,-111.22,-23.8,23.8,-,-250.24,-28.33,28.33,-,-197.08,Upgrade
20,Pretax Income,-199.62,-4301,-356.36,4065,-1330,2840,494.28,6470,2501,3122,992.29,9348,3063,2296,1112,8302,5711,3071,2950,8951,Upgrade
21,Income Tax Expense,283.64,-91.08,-126.82,1544,283.67,772.85,274.22,2637,547.4,383.37,334.33,2103,257.55,365.85,142.15,2086,1409,596.48,701.57,1726,Upgrade
22,Earnings From Continuing Operations,-483.26,-4210,-229.54,2521,-1613,2067,220.06,3833,1954,2739,657.96,7246,2806,1930,969.5,6216,4302,2475,2248,7225,Upgrade
23,Minority Interest in Earnings,433.99,1125,-46.46,-1691,139.55,-1043,287.73,-1064,-578.35,-1395,-31.91,-1145,-1322,-669.95,-404.58,-810.62,-2291,-785.21,-955.59,-2574,Upgrade
24,Net Income,-49.28,-3085,-275.99,830.11,-1474,1024,507.79,2769,1375,1344,626.05,6101,1484,1260,564.93,5406,2010,1689,1292,4650,Upgrade
25,Net Income to Common,-49.28,-3085,-275.99,830.11,-1474,1024,507.79,2769,1375,1344,626.05,6101,1484,1260,564.93,5406,2010,1689,1292,4650,Upgrade
26,Net Income Growth,-,-,-,-70.03%,-,-23.81%,-18.89%,-54.60%,-7.32%,6.63%,10.82%,12.86%,-26.19%,-25.40%,-56.29%,16.24%,12.11%,-20.82%,-13.73%,63.02%,Upgrade
27,Shares Outstanding (Basic),4378,4484,4600,358,8395,4394,4616,4556,4607,4482,4472,4497,4473,4780,4346,4591,4457,4579,4457,4510,Upgrade
28,Shares Outstanding (Diluted),4378,4484,4600,358,8395,4394,4616,4556,4607,4482,4472,4497,4473,4780,4346,4591,4457,4579,4457,4510,Upgrade
29,Shares Change (YoY),-47.85%,2.05%,-0.35%,-92.15%,82.22%,-1.97%,3.23%,1.32%,3.00%,-6.23%,2.90%,-2.04%,0.36%,4.39%,-2.50%,1.79%,-0.59%,0.88%,-1.84%,-0.45%,Upgrade
30,EPS (Basic),-0.01,-0.69,-0.06,2.32,-0.18,0.23,0.11,0.61,0.30,0.30,0.14,1.36,0.33,0.26,0.13,1.18,0.45,0.37,0.29,1.03,Upgrade
31,EPS (Diluted),-0.01,-0.69,-0.06,2.32,-0.18,0.23,0.11,0.61,0.30,0.30,0.14,1.36,0.33,0.26,0.13,1.18,0.45,0.37,0.29,1.03,Upgrade
32,EPS Growth,-,-,-,281.84%,-,-22.27%,-21.43%,-55.19%,-10.02%,13.72%,7.69%,15.21%,-26.46%,-28.54%,-55.17%,14.20%,12.78%,-21.51%,-12.12%,63.75%,Upgrade
33,Free Cash Flow,3200,5442,-981.42,2914,-1142,4560,-4733,7816,5738,5879,-220.75,9987,9120,-5016,-5308,5871,3932,5175,-8720,7488,Upgrade
34,Free Cash Flow Per Share,0.73,1.21,-0.21,8.15,-0.14,1.04,-1.03,1.72,1.25,1.31,-0.05,2.22,2.04,-1.05,-1.22,1.28,0.88,1.13,-1.96,1.66,Upgrade
35,Dividend Per Share,-,-,-,0.020,-,-,-,0.136,-,-,-,0.630,-,-,-,0.700,-,-,-,0.670,Upgrade
36,Dividend Growth,-,-,-,-85.51%,-,-,-,-78.41%,-,-,-,-10.00%,-,-,-,4.48%,-,-,-,11.67%,Upgrade
37,Gross Margin,24.60%,-5.63%,14.92%,12.63%,18.29%,15.69%,17.50%,15.58%,18.70%,24.02%,19.72%,22.12%,19.49%,13.46%,31.81%,26.92%,39.22%,39.35%,32.91%,36.93%,Upgrade
38,Operating Margin,11.71%,-14.19%,-2.32%,5.42%,1.01%,8.44%,6.43%,7.65%,7.96%,10.43%,4.95%,10.86%,5.36%,4.34%,5.60%,15.61%,23.22%,20.50%,9.83%,20.95%,Upgrade
39,Profit Margin,-0.25%,-21.79%,-3.97%,1.81%,-9.53%,4.56%,3.54%,4.13%,5.52%,9.13%,4.70%,13.47%,7.60%,4.69%,7.80%,12.44%,9.82%,13.56%,17.78%,22.34%,Upgrade
40,Free Cash Flow Margin,16.10%,38.45%,-14.12%,6.37%,-7.39%,20.32%,-33.02%,11.65%,23.03%,39.95%,-1.66%,22.05%,46.69%,-18.67%,-73.27%,13.51%,19.20%,41.54%,-119.99%,35.97%,Upgrade
41,EBITDA,2365,-1978,-122.5,2518,195.43,1929,960.45,5171,2024,1575,698.65,4956,1094,1203,452.05,6829,4783,2606,742.8,4391,Upgrade
42,EBITDA Margin,11.90%,-13.97%,-1.76%,5.50%,1.26%,8.60%,6.70%,7.71%,8.12%,10.70%,5.25%,10.94%,5.60%,4.48%,6.24%,15.72%,23.36%,20.91%,10.22%,21.09%,Upgrade
43,D&A For EBITDA,38.87,30.74,38.87,38.87,39.01,34.37,39.01,39.01,39.73,39.55,39.73,39.73,46.71,38.43,46.71,46.71,28.38,52.23,28.38,28.38,Upgrade
44,EBIT,2326,-2008,-161.37,2479,156.42,1895,921.44,5132,1984,1535,658.92,4917,1047,1165,405.34,6782,4755,2554,714.42,4362,Upgrade
45,EBIT Margin,11.71%,-14.19%,-2.32%,5.42%,1.01%,8.44%,6.43%,7.65%,7.96%,10.43%,4.95%,10.86%,5.36%,4.34%,5.60%,15.61%,23.22%,20.50%,9.83%,20.95%,Upgrade
46,Effective Tax Rate,-,-,-,37.97%,-,27.21%,55.48%,40.75%,21.89%,12.28%,33.69%,22.49%,8.41%,15.93%,12.79%,25.13%,24.68%,19.42%,23.78%,19.29%,Upgrade
47,Revenue as Reported,19874,14165,6964,45830,15440,22497,14359,67132,24964,14758,13354,45349,19610,26943,7330,43543,20564,12537,7338,20887,Upgrade
