,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,122.65,141.69,124.92,133.36,125.46,145.32,128.5,141.51,119.7,212.49,Upgrade
1,Other Revenue,-,-,-,-,-,-,-,10.45,-,-,Upgrade
2,Revenue,122.65,141.69,124.92,133.36,125.46,145.32,128.5,151.96,119.7,212.49,Upgrade
3,Revenue Growth (YoY),-1.82%,6.25%,-0.43%,-8.23%,-2.37%,-4.37%,7.35%,-28.49%,-4.00%,44.69%,Upgrade
4,Cost of Revenue,68.76,79.75,74.24,71.44,71.12,77.51,73.01,75.58,74.26,138.82,Upgrade
5,Gross Profit,53.89,61.94,50.68,61.92,54.34,67.82,55.49,76.38,45.44,73.67,Upgrade
6,"Selling, General & Admin",0.26,1.91,0.82,2.91,0.4,0.68,0.32,1.48,0.37,0.78,Upgrade
7,Other Operating Expenses,14.97,10.66,12.12,11.98,12.4,10.42,12.41,10.36,12.27,12.62,Upgrade
8,Operating Expenses,19.94,17.12,17.32,19.13,17.04,15.46,16.87,16.41,17.15,17.54,Upgrade
9,Operating Income,33.95,44.83,33.36,42.79,37.31,52.36,38.63,59.97,28.29,56.13,Upgrade
10,Interest Expense,-,-,-,-,-,-,-,-6.57,-,-,Upgrade
11,Interest & Investment Income,11.88,11.13,9.29,4.54,1.92,1.91,2.87,-,7,7.37,Upgrade
12,Earnings From Equity Investments,0.26,0.71,-,-0.55,-0.04,-0.42,-1.48,0.76,-2.16,-0.63,Upgrade
13,Currency Exchange Gain (Loss),-0.09,-1.31,0.97,-2.16,2.33,1.81,0.53,0.47,-1.99,-1.21,Upgrade
14,Other Non Operating Income (Expenses),-,0.52,0.57,-,-,-,-,-0.02,0.02,-,Upgrade
15,EBT Excluding Unusual Items,46,55.86,44.18,44.62,41.52,55.66,40.54,54.61,31.17,61.65,Upgrade
16,Gain (Loss) on Sale of Investments,-,4.72,-,-6.62,-25.97,-5.39,-4.6,-7.48,-8.88,-5.72,Upgrade
17,Gain (Loss) on Sale of Assets,-,6.81,-,-,-,-,-,-,-,-,Upgrade
18,Other Unusual Items,-,-0.52,-,3.51,2.02,-,-,10.81,2.17,-,Upgrade
19,Pretax Income,46,66.87,44.18,41.51,17.57,50.27,35.95,57.93,24.46,55.93,Upgrade
20,Income Tax Expense,5.31,5.07,5.34,3.74,3.01,6.62,5.95,5.31,4.28,7.95,Upgrade
21,Earnings From Continuing Operations,40.69,61.8,38.84,37.77,14.56,43.66,30,52.62,20.18,47.99,Upgrade
22,Net Income,40.69,61.8,38.84,37.77,14.56,43.66,30,52.62,20.18,47.99,Upgrade
23,Net Income to Common,40.69,61.8,38.84,37.77,14.56,43.66,30,52.62,20.18,47.99,Upgrade
24,Net Income Growth,4.77%,63.62%,166.70%,-13.48%,-51.45%,-17.03%,48.64%,9.65%,-41.01%,-6.73%,Upgrade
25,Shares Outstanding (Basic),795,795,795,795,795,795,795,795,795,795,Upgrade
26,Shares Outstanding (Diluted),795,795,795,795,795,795,795,795,795,795,Upgrade
27,Shares Change (YoY),-,-,-0.04%,-0.05%,0.02%,0.05%,0.02%,-,-,-0.00%,Upgrade
28,EPS (Basic),0.05,0.08,0.05,0.05,0.02,0.05,0.04,0.07,0.03,0.06,Upgrade
29,EPS (Diluted),0.05,0.08,0.05,0.05,0.02,0.05,0.04,0.07,0.03,0.06,Upgrade
30,EPS Growth,4.75%,63.62%,167.09%,-13.48%,-51.46%,-17.03%,48.44%,10.54%,-41.01%,-7.48%,Upgrade
31,Free Cash Flow,37.09,34.26,37.83,24.15,33.25,48.29,44.51,21.48,39.35,42.85,Upgrade
32,Free Cash Flow Per Share,0.05,0.04,0.05,0.03,0.04,0.06,0.06,0.03,0.05,0.05,Upgrade
33,Dividend Per Share,0.037,0.063,0.037,0.047,0.018,0.065,0.028,0.072,0.019,0.065,Upgrade
34,Dividend Growth,0%,34.90%,102.19%,-27.60%,-34.64%,-11.03%,43.59%,11.54%,-40.91%,8.33%,Upgrade
35,Operating Margin,27.68%,31.64%,26.71%,32.08%,29.74%,36.03%,30.06%,39.47%,23.63%,26.41%,Upgrade
36,Profit Margin,33.18%,43.62%,31.09%,28.32%,11.61%,30.04%,23.34%,34.63%,16.86%,22.58%,Upgrade
37,Free Cash Flow Margin,30.24%,24.18%,30.28%,18.11%,26.50%,33.23%,34.63%,14.13%,32.87%,20.16%,Upgrade
38,EBITDA,37.2,47.9,36.26,45.54,40.05,55.21,41.24,63.03,31.37,58.06,Upgrade
39,D&A For EBITDA,3.24,3.07,2.89,2.76,2.74,2.84,2.62,3.06,3.08,1.94,Upgrade
40,EBIT,33.95,44.83,33.36,42.79,37.31,52.36,38.63,59.97,28.29,56.13,Upgrade
