,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,166.8,276.34,330.91,366.55,88.2,164.63,163.56,102.96,200.22,131.18,Upgrade
1,Short-Term Investments,269.74,168.36,86.39,69.98,343.67,275.94,213.05,291.29,125.63,50.76,Upgrade
2,Cash & Short-Term Investments,436.54,444.7,417.3,436.52,431.87,440.57,376.62,394.24,325.85,181.95,Upgrade
3,Cash Growth,4.61%,1.87%,-3.37%,-0.92%,14.67%,11.75%,15.58%,116.68%,136.94%,41.36%,Upgrade
4,Accounts Receivable,38.56,42.65,37.8,42.09,40.98,40.21,40.98,64.71,45.45,63.59,Upgrade
5,Other Receivables,16.86,12.56,20.53,15.43,14.83,7.95,16.93,11.35,16.4,13.72,Upgrade
6,Receivables,55.42,55.21,58.33,57.53,55.82,48.16,57.91,76.06,61.85,77.3,Upgrade
7,Other Current Assets,-,5.02,0.57,7.65,-,4.52,-,6.79,-,5.03,Upgrade
8,Total Current Assets,491.95,504.92,476.2,501.69,487.68,493.25,434.53,477.1,387.7,264.28,Upgrade
9,"Property, Plant & Equipment",26.91,25.48,24.3,20.76,21.28,23.53,25.83,24.06,27.66,23.71,Upgrade
10,Long-Term Investments,5.4,5.15,-,-,1.16,36.52,71.85,74.46,125.29,293.1,Upgrade
11,Goodwill,9.98,9.98,9.98,9.98,9.98,9.98,9.98,9.98,9.98,9.98,Upgrade
12,Long-Term Deferred Tax Assets,0.25,0.06,0.14,0.14,4.49,1.26,0.73,0.65,1.07,1.23,Upgrade
13,Total Assets,534.49,545.58,510.61,532.56,524.59,564.53,542.91,586.25,551.7,592.29,Upgrade
14,Accounts Payable,7.02,8.4,6.37,8.78,9.38,9.1,10.47,24.89,24.08,29.81,Upgrade
15,Accrued Expenses,22.3,35.49,21.34,30.38,21.02,34.03,23.1,32.72,27.77,33.42,Upgrade
16,Current Portion of Leases,1.14,0.71,1.04,0.69,1,0.93,1.18,1.22,1.21,0.49,Upgrade
17,Current Income Taxes Payable,9.88,4.84,1.8,0.85,10.3,6.41,3.23,0.23,3.64,11.86,Upgrade
18,Current Unearned Revenue,19.44,9.02,22.35,11.58,24.08,14.94,22.71,15.34,24.01,12.66,Upgrade
19,Other Current Liabilities,102.61,106.02,108.22,111.86,113.57,116.19,118.7,122.14,125.26,128.51,Upgrade
20,Total Current Liabilities,162.38,164.48,161.11,164.14,179.35,181.6,179.38,196.54,205.98,216.75,Upgrade
21,Long-Term Leases,0.93,0.76,0.98,0.19,0.49,0.27,0.65,1.2,1.82,0.46,Upgrade
22,Long-Term Deferred Tax Liabilities,2.28,2.12,1.09,1.01,1.06,1.23,1.3,1.17,1.21,1.03,Upgrade
23,Total Liabilities,167.6,169.38,165.99,168.15,183.72,185.9,184.28,201.92,212.07,221.37,Upgrade
24,Common Stock,296.09,296.09,296.09,296.09,296.09,296.09,296.09,296.09,296.09,296.09,Upgrade
25,Retained Earnings,65.61,72.7,40.09,59.96,36.73,73.42,52.02,79.29,41.86,73.28,Upgrade
26,Comprehensive Income & Other,5.19,7.41,8.44,8.36,8.05,9.12,10.52,8.94,1.67,1.56,Upgrade
27,Total Common Equity,366.89,376.2,344.63,364.41,340.87,378.63,358.63,384.33,339.62,370.93,Upgrade
28,Shareholders' Equity,366.89,376.2,344.63,364.41,340.87,378.63,358.63,384.33,339.62,370.93,Upgrade
29,Total Liabilities & Equity,534.49,545.58,510.61,532.56,524.59,564.53,542.91,586.25,551.7,592.29,Upgrade
30,Total Debt,2.07,1.47,2.01,0.88,1.48,1.2,1.83,2.42,3.03,0.95,Upgrade
31,Net Cash (Debt),434.47,443.23,415.29,435.64,430.38,439.37,374.79,391.82,322.82,181,Upgrade
32,Net Cash Growth,4.62%,1.74%,-3.51%,-0.85%,14.83%,12.14%,16.10%,116.48%,136.74%,40.62%,Upgrade
33,Net Cash Per Share,0.55,0.56,0.52,0.55,0.54,0.55,0.47,0.49,0.41,0.23,Upgrade
34,Filing Date Shares Outstanding,794.63,794.63,794.63,794.63,794.63,794.63,794.63,794.63,794.63,794.63,Upgrade
35,Total Common Shares Outstanding,794.63,794.63,794.63,794.63,794.63,794.63,794.63,794.63,794.63,794.63,Upgrade
36,Working Capital,329.57,340.44,315.08,337.55,308.33,311.65,255.15,280.56,181.72,47.53,Upgrade
37,Book Value Per Share,0.46,0.47,0.43,0.46,0.43,0.48,0.45,0.48,0.43,0.47,Upgrade
38,Tangible Book Value,356.91,366.23,334.65,354.44,330.89,368.65,348.65,374.35,329.65,360.95,Upgrade
39,Tangible Book Value Per Share,0.45,0.46,0.42,0.45,0.42,0.46,0.44,0.47,0.41,0.45,Upgrade
40,Machinery,-,183.52,-,175.38,-,172.32,-,167.58,-,169.93,Upgrade
41,Leasehold Improvements,-,18.32,-,18.25,-,16.91,-,15.13,-,13.73,Upgrade
