,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1728,2237,1866,2255,3684,2332,3893,3175,4023,2361,Upgrade
1,Short-Term Investments,0.6,7.5,7.5,5,8.1,8.1,28.1,363.18,10.61,322.9,Upgrade
2,Trading Asset Securities,-,-,5.14,255.01,2.45,2.45,212.62,302.53,252.59,-,Upgrade
3,Cash & Short-Term Investments,1728,2245,1879,2515,3694,2343,4133,3841,4286,2684,Upgrade
4,Cash Growth,-8.02%,-10.74%,-49.14%,7.34%,-10.62%,-39.00%,-3.56%,43.08%,34.78%,16.11%,Upgrade
5,Accounts Receivable,1042,990.13,968.18,989.89,963.82,945.79,1075,3021,3460,3200,Upgrade
6,Other Receivables,3365,3837,3246,3177,2387,2742,2723,3330,3025,3489,Upgrade
7,Receivables,4407,4827,4214,4167,3350,3695,3856,6491,6671,7011,Upgrade
8,Inventory,3955,4363,4055,4555,3505,4038,4592,4856,5404,5627,Upgrade
9,Restricted Cash,2100,3589,1726,2008,1348,962.52,838.82,1720,2711,2450,Upgrade
10,Other Current Assets,3094,2467,2811,3924,3770,5579,5295,3298,1868,2503,Upgrade
11,Total Current Assets,15285,17491,14685,17169,15669,16617,18715,20205,20940,20275,Upgrade
12,"Property, Plant & Equipment",8471,8746,9069,9055,8935,8968,8896,9005,9062,9138,Upgrade
13,Long-Term Investments,1247,1268,1204,1125,1124,1074,971.01,962.83,963.72,910.78,Upgrade
14,Goodwill,1631,1631,1672,1672,1672,1672,1403,1397,1247,1237,Upgrade
15,Other Intangible Assets,2929,2954,2825,2817,2839,2860,2237,2333,2062,2065,Upgrade
