,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,587.93,787.17,1845,3002,3965,5233,4731,4793,1570,3133,Upgrade
1,Trading Asset Securities,88.86,99.54,171.01,162.56,113.72,132.8,190.95,109.62,57.81,57.27,Upgrade
2,Cash & Short-Term Investments,676.79,886.71,2016,3164,4079,5365,4922,4902,1628,3190,Upgrade
3,Cash Growth,-66.43%,-71.98%,-50.58%,-41.03%,-17.12%,9.45%,202.35%,53.68%,-20.73%,97.34%,Upgrade
4,Accounts Receivable,304.31,220.74,164.87,171.05,119.87,113.33,121.58,84.72,64.26,80.07,Upgrade
5,Other Receivables,-,1900,-,987.61,-,715.45,-,599.44,-,306.36,Upgrade
6,Receivables,1829,3677,1795,2530,2055,2071,2015,1229,621.43,593.11,Upgrade
7,Inventory,21967,26609,32896,33829,33720,31585,26922,20245,17000,11975,Upgrade
8,Prepaid Expenses,-,1828,-,1740,-,1215,-,600.19,-,580.46,Upgrade
9,Restricted Cash,1326,1925,3771,3485,3120,2518,1382,1048,1458,881.77,Upgrade
10,Other Current Assets,4313,548.77,4571,892.12,3444,653.93,2711,1429,3461,1315,Upgrade
11,Total Current Assets,30111,35475,45049,45640,46418,43409,37952,29453,24169,18535,Upgrade
12,"Property, Plant & Equipment",2359,2455,2602,2627,2688,2685,2694,2956,2835,2932,Upgrade
13,Long-Term Investments,2747,2836,2707,2749,2709,2285,1058,954.76,922.42,527.72,Upgrade
14,Goodwill,-,-,-,-,-,-,99,99,99,99,Upgrade
15,Other Intangible Assets,-,-,13.82,14.19,29.92,30.79,31.66,32.52,33.39,34.26,Upgrade
16,Long-Term Deferred Tax Assets,429.33,367.5,364.95,354.38,342.87,286.43,214.7,181.07,150.58,69.42,Upgrade
17,Other Long-Term Assets,6746,7436,7616,7712,7831,8545,7564,8144,7475,7975,Upgrade
18,Total Assets,42394,48570,58353,59097,60020,57240,49613,41820,35683,30172,Upgrade
19,Accounts Payable,5058,3461,1711,1931,1763,2132,1671,1487,1071,1315,Upgrade
20,Accrued Expenses,-,1418,-,1706,-,1061,-,1190,-,1033,Upgrade
21,Short-Term Debt,2411,2712,1795,1704,1326,1488,-,255.5,-,27.9,Upgrade
22,Current Portion of Long-Term Debt,3588,2512,4579,5513,4389,3619,4035,3653,4323,2490,Upgrade
23,Current Portion of Leases,48.41,56.35,46.07,53.07,47.46,39.27,34.32,45.43,38.61,34.11,Upgrade
24,Current Income Taxes Payable,2943,975.94,2191,962.59,2585,692.58,2074,897.48,1604,679.6,Upgrade
25,Current Unearned Revenue,9310,16671,25041,23636,22003,21176,14161,8593,10031,6904,Upgrade
26,Other Current Liabilities,1032,926.8,843.58,991.96,1720,641.11,2284,1159,999.15,1119,Upgrade
27,Total Current Liabilities,24391,28733,36206,36498,33833,30849,24260,17281,18066,13603,Upgrade
28,Long-Term Debt,4199,5974,8536,9235,12940,13375,11868,11840,5618,4731,Upgrade
29,Long-Term Leases,27.59,92.1,145.65,140.42,138.64,150.11,134.61,337.36,298.69,336.49,Upgrade
