,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Market Capitalization,2333,2390,1893,2082,2613,2347,2594,2144,1685,1629,1670,1771,1941,1667,1728,1738,1755,2045,1672,1538,1718,Upgrade
1,Market Cap Growth,1.84%,1.84%,-27.02%,-2.91%,55.08%,44.11%,55.27%,21.05%,-13.19%,-2.30%,-3.33%,1.93%,10.57%,-18.47%,3.35%,13.01%,2.14%,27.54%,-4.57%,-20.77%,12.93%,Upgrade
2,Enterprise Value,2860,2858,2330,2587,3118,2773,3035,2565,2106,2005,1998,2022,2192,1806,1833,1754,1772,2010,1588,1417,1598,Upgrade
3,Last Close Price,14.58,14.94,11.83,12.90,16.19,14.54,15.97,13.20,10.37,10.03,10.19,10.81,11.84,10.17,10.46,10.51,10.62,12.37,10.03,9.23,10.31,Upgrade
4,PE Ratio,20.55,20.74,15.88,18.98,23.98,21.74,26.77,23.14,22.36,24.13,21.25,28.27,26.12,24.27,27.06,23.52,27.46,28.52,29.26,36.78,35.59,Upgrade
5,PS Ratio,1.15,1.16,0.91,1.03,1.33,1.25,1.43,1.25,1.05,1.03,1.10,1.32,1.49,1.41,1.62,1.70,2.00,2.62,2.47,2.54,2.80,Upgrade
6,PB Ratio,2.32,1.85,1.52,1.73,2.22,2.06,2.38,2.02,1.63,1.64,1.77,1.92,2.05,1.88,2.08,2.10,2.16,2.58,2.26,2.10,2.51,Upgrade
7,P/TBV Ratio,2.72,2.72,2.21,2.54,3.25,2.96,3.40,2.90,2.33,2.32,2.43,2.63,2.87,2.66,2.70,2.70,2.78,3.16,2.67,2.48,2.78,Upgrade
8,P/FCF Ratio,30.46,-,19.74,-,17.31,-,25.10,-,59.47,-23.61,-33.23,-,-,-20.71,-,-,-,-,-,-,-121.03,Upgrade
