,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,"Property, Plant & Equipment",5308,5328,5117,4941,5300,5473,4944,4667,4196,4233,Upgrade
1,Cash & Equivalents,243.13,305.56,308.77,349.18,315.92,304.05,362.29,196.15,254.11,246.88,Upgrade
2,Accounts Receivable,179.78,170.03,149.32,133.1,107.54,97.91,94.55,92.83,75.01,33.57,Upgrade
3,Other Receivables,47.82,174.1,45.5,157.88,163.1,202.72,160.61,142.04,119.31,119.15,Upgrade
4,Investment In Debt and Equity Securities,18.74,29.38,10.81,11.5,11.71,-,-,24.56,24,46.52,Upgrade
5,Other Intangible Assets,1.01,0.96,0.77,0.68,0.91,0.98,1.03,0.95,0.95,1.08,Upgrade
6,Loans Receivable Current,-,22.85,-,47.29,-,68.74,-,63.28,-,2.21,Upgrade
7,Restricted Cash,146.51,184.69,6.67,4.32,0.9,-,-,-,-,-,Upgrade
8,Other Current Assets,429.15,197.33,604.71,580.88,747.66,731.3,1141,1502,1455,1611,Upgrade
9,Deferred Long-Term Tax Assets,-,-,14.5,13.79,14.88,16.45,12.44,12.2,11.07,11.98,Upgrade
10,Other Long-Term Assets,-,-,-,-,-,-,-,1.19,1.1,1.12,Upgrade
11,Total Assets,6374,6413,6259,6240,6663,6895,6716,6702,6136,6306,Upgrade
12,Current Portion of Long-Term Debt,752.66,738.26,109.11,107.07,105.25,670.61,1490,21.94,148.8,568.48,Upgrade
13,Current Portion of Leases,-,1.63,-,1.38,-,1.06,-,3.91,-,18.7,Upgrade
14,Long-Term Debt,1933,1954,2386,2274,2107,1491,709.18,2143,1946,1655,Upgrade
15,Long-Term Leases,2.23,2.22,3.69,2.87,5.08,3.05,2.29,1.57,29.86,20.9,Upgrade
16,Accounts Payable,55.97,67.26,49.98,88.76,50.18,48.94,20.46,42.33,39.79,37.48,Upgrade
17,Accrued Expenses,11.66,16.14,6.81,12.8,4.09,3.53,3.47,16.93,2.7,20.46,Upgrade
18,Current Income Taxes Payable,39.92,39.49,24.41,28.98,19.13,19.11,12.79,17.19,8.32,14.67,Upgrade
19,Current Unearned Revenue,-,39.22,-,37.02,-,49.62,-,74.01,-,69.14,Upgrade
20,Other Current Liabilities,368.1,276.49,310.99,278.43,486.88,512.6,512.24,634,550.14,264.99,Upgrade
21,Long-Term Deferred Tax Liabilities,167.18,175.62,146.6,159.69,208.34,230.82,181.96,157.45,79.79,76.95,Upgrade
22,Other Long-Term Liabilities,-,-,-,-,0.59,0.58,-,-,-,-,Upgrade
23,Total Liabilities,3330,3310,3038,2991,2987,3031,2932,3113,2806,2870,Upgrade
24,Common Stock,3153,3153,3153,3153,3153,3153,3153,3153,3153,3153,Upgrade
25,Retained Earnings,-738.22,-742.26,-578.25,-617.52,-275.22,-297.4,-358.58,-506.75,-514,-507.3,Upgrade
26,Comprehensive Income & Other,629.17,691.98,646.69,713.58,798.83,1008,965.37,920.13,670.16,769.65,Upgrade
27,Total Common Equity,3044,3102,3221,3249,3676,3864,3759,3566,3309,3415,Upgrade
28,Minority Interest,-,-,-,-,-,-,23.96,23.37,21.48,21.88,Upgrade
29,Shareholders' Equity,3044,3102,3221,3249,3676,3864,3783,3589,3330,3437,Upgrade
30,Total Liabilities & Equity,6374,6413,6259,6240,6663,6895,6716,6702,6136,6306,Upgrade
31,Total Debt,2688,2696,2499,2386,2218,2166,2201,2171,2125,2386,Upgrade
32,Net Cash / Debt,-2444,-2391,-2190,-2037,-1902,-1862,-1839,-1975,-1871,-2139,Upgrade
33,Net Cash Per Share,-0.76,-0.75,-0.47,-0.64,-0.41,-,-0.40,-,-0.41,-0.36,Upgrade
34,Filing Date Shares Outstanding,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,Upgrade
35,Total Common Shares Outstanding,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,Upgrade
36,Book Value Per Share,0.58,0.60,0.64,0.65,0.78,0.84,0.84,0.78,0.70,0.73,Upgrade
37,Tangible Book Value,3043,3101,3220,3248,3675,3863,3758,3565,3308,3414,Upgrade
38,Tangible Book Value Per Share,0.58,0.60,0.64,0.65,0.78,0.84,0.84,0.78,0.70,0.73,Upgrade
39,Construction In Progress,-,499.72,-,416.46,-,300.92,-,209.32,-,197.87,Upgrade
