,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,3681,3870,3512,4150,3646,4299,4276,4126,3859,3589,Upgrade
1,Revenue Growth (YoY),4.82%,-6.74%,-3.67%,-3.47%,-14.74%,4.18%,10.80%,14.99%,22.61%,27.83%,Upgrade
2,Cost of Revenue,2083,2491,2038,2491,1912,2288,2134,2167,1837,1694,Upgrade
3,Gross Profit,1598,1379,1473,1659,1734,2011,2142,1960,2022,1894,Upgrade
4,"Selling, General & Admin",1360,1204,1239,1334,1437,1480,1452,1453,1307,1221,Upgrade
5,Research & Development,52.77,75.85,56.18,110.6,86.51,193.16,-,-,-,-,Upgrade
6,Other Operating Expenses,-18.62,19.98,-50.85,20.75,-2.47,25.75,15.53,42.08,-,-19.14,Upgrade
7,Operating Expenses,1394,1300,1245,1466,1521,1699,1468,1495,1307,1202,Upgrade
8,Operating Income,204.01,79.12,228.88,193.23,212.81,312.5,673.94,464.43,715.69,692,Upgrade
9,Interest Expense,-31.11,-38.3,-19.43,-3.72,-11.23,-7.12,-11.63,-15.25,-14.52,-21.44,Upgrade
10,Interest & Investment Income,20.99,18.87,16.83,18.58,19.61,14.04,14.06,14.91,16.69,9.47,Upgrade
11,Earnings From Equity Investments,-4.58,-31.38,9.23,-13.57,25.16,-44.31,0.62,10.95,15.15,4.64,Upgrade
12,Currency Exchange Gain (Loss),-18.24,-18.57,-4.59,-6.68,-2.82,-1.83,-10.9,-0.7,-2.9,-4.12,Upgrade
13,Other Non Operating Income (Expenses),-,-,-,-,-,-37.6,37.6,74.2,-14.78,-51.21,Upgrade
14,EBT Excluding Unusual Items,171.08,9.74,230.93,187.85,243.54,235.67,703.7,548.54,715.33,629.33,Upgrade
15,Merger & Restructuring Charges,-,-38.87,-,-,-,-,-,-,-,-,Upgrade
16,Impairment of Goodwill,-,-,-,-162.01,-,-14.47,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,-0.08,-19.97,-,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,-,-,-,1.95,-,-,-,-,-,-,Upgrade
19,Legal Settlements,-,-,-,-,-,-34.25,-,-,-,-,Upgrade
20,Other Unusual Items,-,-,-,-,-,-,-,122.84,-165.86,116.55,Upgrade
21,Pretax Income,171.08,-29.13,230.93,27.71,223.56,186.96,703.7,671.38,549.46,745.88,Upgrade
22,Income Tax Expense,21.81,-21.86,54.81,30.6,32.34,37.96,126.98,91.12,129.69,121.74,Upgrade
23,Earnings From Continuing Operations,149.27,-7.27,176.13,-2.88,191.23,149,576.72,580.26,419.77,624.14,Upgrade
24,Minority Interest in Earnings,-3.88,-2.94,8.47,13.7,14.48,15.88,22.2,15.08,-11.01,-6.21,Upgrade
25,Net Income,145.39,-10.21,184.6,10.82,205.71,164.88,598.92,595.35,408.76,617.94,Upgrade
26,Net Income to Common,145.39,-10.21,184.6,10.82,205.71,164.88,598.92,595.35,408.76,617.94,Upgrade
27,Net Income Growth,-21.24%,-,-10.26%,-93.44%,-65.65%,-72.31%,46.52%,-3.66%,56.94%,100.78%,Upgrade
28,Shares Outstanding (Basic),1780,1794,1800,1789,1796,1719,1717,1685,1611,1608,Upgrade
29,Shares Outstanding (Diluted),1780,1794,1800,1789,1796,1724,1722,1685,1637,1617,Upgrade
30,Shares Change (YoY),-1.11%,0.28%,0.25%,3.75%,4.29%,2.36%,5.17%,4.17%,1.91%,11.91%,Upgrade
31,EPS (Basic),0.08,-0.01,0.10,0.01,0.11,0.10,0.35,0.35,0.25,0.38,Upgrade
32,EPS (Diluted),0.08,-0.01,0.10,0.01,0.11,0.10,0.35,0.35,0.25,0.38,Upgrade
33,EPS Growth,-20.32%,-,-10.53%,-93.72%,-67.07%,-72.95%,39.33%,-7.53%,54.04%,79.48%,Upgrade
34,Free Cash Flow,82.42,305.7,-690.97,-226.28,-702.78,693.75,-64.75,56.94,633.4,508.49,Upgrade
35,Free Cash Flow Per Share,0.05,0.17,-0.38,-0.13,-0.39,0.40,-0.04,0.03,0.39,0.31,Upgrade
36,Operating Margin,5.54%,2.04%,6.52%,4.66%,5.84%,7.27%,15.76%,11.25%,18.54%,19.28%,Upgrade
37,Profit Margin,3.95%,-0.26%,5.26%,0.26%,5.64%,3.84%,14.01%,14.43%,10.59%,17.22%,Upgrade
38,Free Cash Flow Margin,2.24%,7.90%,-19.67%,-5.45%,-19.28%,16.14%,-1.51%,1.38%,16.41%,14.17%,Upgrade
39,EBITDA,323.5,170.26,339.22,284.94,320.47,419.83,775.39,544.34,802.26,771.85,Upgrade
40,D&A For EBITDA,119.49,91.14,110.34,91.71,107.66,107.33,101.45,79.92,86.58,79.85,Upgrade
41,EBIT,204.01,79.12,228.88,193.23,212.81,312.5,673.94,464.43,715.69,692,Upgrade
42,Advertising Expenses,673.9,-,521.57,-,627.62,-,607.73,-,511.26,-,Upgrade
