,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,2185,2038,2054,1862,1764,2262,1429,1858,1846,1675,Upgrade
1,Trading Asset Securities,-,-,13.39,6.81,80.75,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,2185,2038,2067,1869,1845,2262,1429,1858,1846,1675,Upgrade
3,Cash Growth,5.73%,9.04%,12.02%,-17.40%,29.12%,21.79%,-22.61%,10.93%,34.30%,15.50%,Upgrade
4,Accounts Receivable,896.76,590.86,635.73,661.9,565.31,445.23,506.8,456.43,439.78,419.92,Upgrade
5,Other Receivables,86.79,188.14,49.46,193.67,-,142.99,-,145.89,-,94.84,Upgrade
6,Receivables,983.55,779,685.19,855.57,565.31,588.22,506.8,602.31,439.78,514.76,Upgrade
7,Inventory,1919,2089,2466,2227,2272,2179,2464,2401,2217,2051,Upgrade
8,Prepaid Expenses,247.67,150.68,444.39,273.14,481.15,300.63,492.2,205.25,403.71,266.52,Upgrade
9,Restricted Cash,8.96,5.71,124.43,125.25,-,-,-,-,-,-,Upgrade
10,Other Current Assets,-,18.46,-,13.09,121.32,268.73,173.21,296.51,342.24,467.06,Upgrade
11,Total Current Assets,5345,5081,5787,5362,5285,5599,5065,5363,5249,4974,Upgrade
12,"Property, Plant & Equipment",3218,3280,3082,2794,2191,2120,2196,2200,1941,1821,Upgrade
13,Long-Term Investments,378.05,387.81,346.62,392.38,595.34,580.99,599.46,581.19,545.13,479.18,Upgrade
14,Goodwill,189.7,192.23,192.16,102.32,281.55,258.69,280.75,297.54,290.58,289.8,Upgrade
15,Other Intangible Assets,472.95,508.37,502.82,472.05,459.09,420.98,440.31,411.64,462.57,398.1,Upgrade
16,Long-Term Deferred Tax Assets,368.5,366.12,400.22,442.86,316.05,414.96,237.36,257.98,253.97,222.89,Upgrade
17,Other Long-Term Assets,218.82,218.13,292.41,230.26,248.95,237.76,140.72,136.99,138.3,158.2,Upgrade
18,Total Assets,10191,10034,10603,9796,9377,9633,8960,9248,8880,8343,Upgrade
19,Accounts Payable,605.23,516.96,615.53,559.81,425.47,405.98,485.14,409.25,449.64,337.94,Upgrade
20,Accrued Expenses,-,465.12,-,557.35,-,737.85,-,669.44,-,695.69,Upgrade
21,Short-Term Debt,-,-,-,638.59,479.3,433.18,153.4,160.5,370.72,331.46,Upgrade
22,Current Portion of Long-Term Debt,2452,2378,2577,383.04,131.87,253.92,532.14,319.03,0.65,1.01,Upgrade
23,Current Portion of Leases,11.52,16.62,15.63,70.42,-,52.84,-,79.55,-,88.32,Upgrade
24,Current Income Taxes Payable,8.79,11.18,51.33,89.92,77.91,229.14,126.64,156.67,203.29,215.72,Upgrade
25,Current Unearned Revenue,332.93,451.32,609.28,1036,-,1593,-,1383,-,1153,Upgrade
26,Other Current Liabilities,768.37,251.11,656.51,265.21,1486,291.13,1853,215.22,2298,189.39,Upgrade
27,Total Current Liabilities,4179,4090,4526,3601,2600,3997,3150,3393,3322,3013,Upgrade
28,Long-Term Debt,-,-,-,443.98,567.93,490.47,298.86,401.7,479.71,590.32,Upgrade
29,Long-Term Leases,18.68,21.03,21.29,24.41,97.32,72.61,167.15,125.6,222.96,193.69,Upgrade
30,Long-Term Unearned Revenue,80.18,81.02,81.59,82.06,62.61,62.61,62.61,65.12,65.12,65.46,Upgrade
31,Long-Term Deferred Tax Liabilities,92.71,81.34,79.56,74.99,79.77,72.78,72.06,94.52,87.89,98.75,Upgrade
32,Other Long-Term Liabilities,8.02,9.1,3.63,3.03,2.84,2.74,6.49,7.48,480.34,311.68,Upgrade
33,Total Liabilities,4380,4285,4714,4231,3414,4701,3764,4096,4665,4279,Upgrade
34,Common Stock,154.23,154.23,156.06,156.06,156.83,149.49,149.49,149.27,140.34,140.03,Upgrade
35,Additional Paid-In Capital,2912,2993,2991,3090,3126,2824,2824,3187,2054,2385,Upgrade
36,Retained Earnings,4685,4540,4550,4365,4896,4148,4261,3667,3074,2665,Upgrade
37,Treasury Stock,-,-,-,-,-,-,-,-,-,-24.73,Upgrade
38,Comprehensive Income & Other,-2011,-1994,-1892,-1965,-2157,-2143,-2007,-1832,-1089,-1150,Upgrade
39,Total Common Equity,5740,5693,5806,5647,6021,4978,5227,5171,4179,4016,Upgrade
40,Minority Interest,70.48,55.73,83.45,-81.52,-57.69,-46.98,-31.05,-19.43,36.21,48.25,Upgrade
41,Shareholders' Equity,5811,5749,5889,5565,5964,4931,5196,5152,4216,4064,Upgrade
42,Total Liabilities & Equity,10191,10034,10603,9796,9377,9633,8960,9248,8880,8343,Upgrade
43,Total Debt,2482,2416,2614,1560,1276,1303,1152,1086,1074,1205,Upgrade
44,Net Cash (Debt),-296.66,-378,-547.46,308.23,568.66,959.16,277.37,771.14,772.23,469.74,Upgrade
45,Net Cash Growth,-,-,-,-67.86%,105.02%,24.38%,-64.08%,64.16%,352.20%,25.82%,Upgrade
46,Net Cash Per Share,-0.17,-0.21,-0.30,0.17,0.32,0.56,0.16,0.46,0.47,0.29,Upgrade
47,Filing Date Shares Outstanding,1780,1780,1800,1800,1809,1809,1719,1716,1615,1609,Upgrade
48,Total Common Shares Outstanding,1780,1780,1800,1800,1809,1719,1719,1716,1615,1609,Upgrade
49,Working Capital,1166,990.61,1262,1762,2685,1602,1915,1970,1927,1961,Upgrade
50,Book Value Per Share,3.22,3.20,3.23,3.14,3.33,2.90,3.04,3.01,2.59,2.50,Upgrade
51,Tangible Book Value,5078,4993,5111,5072,5281,4298,4506,4462,3426,3328,Upgrade
52,Tangible Book Value Per Share,2.85,2.80,2.84,2.82,2.92,2.50,2.62,2.60,2.12,2.07,Upgrade
53,Land,-,1620,-,1437,-,1108,-,1202,-,965.48,Upgrade
54,Machinery,-,1163,-,931.22,-,753.12,-,748.7,-,626.9,Upgrade
55,Construction In Progress,-,1157,-,823.56,-,486.51,-,302.05,-,200.49,Upgrade
56,Leasehold Improvements,-,85.36,-,79.34,-,75.49,-,60.72,-,55.04,Upgrade
