,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,413.28,451.56,643.58,524.17,539.58,459.15,435.72,499.19,524.46,483.35,495.77,547.43,561.78,284.82,323.56,247.25,218.76,214.9,265.1,387.34,Upgrade
1,Trading Asset Securities,-,-,-,-,25,75.45,105,-,-,60.45,150,100,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,413.28,451.56,643.58,524.17,564.58,534.6,540.72,499.19,524.46,543.81,645.77,647.43,561.78,284.82,323.56,247.25,218.76,214.9,265.1,387.34,Upgrade
3,Cash Growth,-26.80%,-15.53%,19.02%,5.01%,7.65%,-1.69%,-16.27%,-22.90%,-6.64%,90.93%,99.58%,161.85%,156.80%,32.54%,22.05%,-36.17%,-28.94%,-50.65%,-19.02%,-20.93%,Upgrade
4,Accounts Receivable,23.58,24.82,26.68,23.18,25.89,22.29,20.04,26.07,16.32,18.41,15.99,21.16,18.17,18.27,21,19.32,21.44,26.31,31.22,27.12,Upgrade
5,Other Receivables,5.35,3.95,10.62,9.24,10.43,5.43,4.19,2.46,3.31,3.23,2.85,2.4,3.32,3.08,3.34,2.63,4.21,4.39,5.18,3.56,Upgrade
6,Receivables,28.92,28.77,37.3,32.42,36.33,27.72,24.22,28.52,19.62,21.64,18.84,23.57,21.48,21.35,24.34,21.95,25.65,30.71,36.4,30.68,Upgrade
7,Inventory,1432,1424,1349,1347,1280,1274,1228,1231,1164,1138,1102,1100,1019,961.47,929.05,966.94,939.45,946.01,936.58,923.75,Upgrade
8,Prepaid Expenses,-,3.45,-,0.34,-,3.29,-,0.3,-,0.01,-,-,-,0.23,-,0.04,-,2.11,-,2.09,Upgrade
9,Other Current Assets,24.24,21.75,28.7,17.23,27.44,24.66,47.25,32.78,24.8,21.9,23.24,24.6,29.93,23.83,20.88,20.13,33.27,34.35,33.84,37.54,Upgrade
10,Total Current Assets,1898,1930,2059,1921,1908,1864,1840,1792,1733,1725,1790,1796,1632,1292,1298,1256,1217,1228,1272,1381,Upgrade
11,"Property, Plant & Equipment",1129,1125,1121,1132,1118,1119,1120,1131,1203,1208,1191,1195,1164,1176,1169,1173,1167,1182,1196,1210,Upgrade
