,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2022,Q2 2023,Q1 2023,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Market Capitalization,59,16,17,16,21,17,26,53,87,67,64,63,77,69,74,37,33,24,25,33,62,Upgrade
1,Market Cap Growth,-38.10%,-3.70%,-33.33%,-69.41%,-75.71%,-75.00%,-59.22%,-16.67%,12.90%,-2.70%,-13.45%,70.00%,133.96%,184.62%,190.24%,11.11%,-47.00%,-71.53%,-75.88%,-72.59%,-63.64%,Upgrade
2,Enterprise Value,174,139,20,19,24,-8,0,28,60,202,198,267,280,196,201,148,139,160,155,145,177,Upgrade
3,Last Close Price,0.10,0.03,0.03,0.03,0.03,0.03,0.04,0.09,0.14,0.11,0.10,0.10,0.12,0.11,0.12,0.06,0.05,0.04,0.04,0.05,0.10,Upgrade
4,Forward PE,-,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,Upgrade
5,PS Ratio,0.40,0.11,0.12,0.10,0.10,0.09,0.12,0.21,0.41,0.25,0.22,0.21,0.20,0.18,0.19,0.10,0.09,0.07,0.08,0.10,0.18,Upgrade
6,PB Ratio,-0.28,-0.28,-0.31,-2.20,-2.83,0.14,0.17,-,-,-,0.22,0.22,-,0.18,0.18,0.09,-,0.06,0.05,0.07,-,Upgrade
7,P/TBV Ratio,-,-,-,-,-,0.27,0.31,-,-,-,0.35,0.35,-,0.26,0.27,0.13,-,0.08,0.08,0.10,-,Upgrade
8,P/FCF Ratio,-,-0.25,-0.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-0.25,-0.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,1.17,0.93,0.14,0.12,0.12,-,0.00,0.11,0.28,0.77,0.69,0.87,0.75,0.50,0.51,0.40,0.39,0.46,0.48,0.43,0.50,Upgrade
11,EV/FCF Ratio,-2.67,-2.13,-0.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Debt / Equity Ratio,-5.31,-5.31,-5.31,-42.55,-42.55,1.43,1.19,-,-,-,0.61,0.78,-,0.67,0.68,0.68,-,0.54,0.56,0.56,-,Upgrade
13,Debt / FCF Ratio,-,-4.63,-4.18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Asset Turnover,0.28,0.27,0.26,0.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
15,Inventory Turnover,2.69,2.06,2.28,4.00,3.51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Quick Ratio,0.57,0.57,0.57,0.63,0.63,0.71,-,-,-,-,-,0.58,-,0.56,-,0.68,-,0.69,-,0.75,-,Upgrade
17,Current Ratio,0.85,0.85,0.85,0.92,0.92,1.04,-,-,-,-,-,1.32,-,1.34,-,1.38,-,1.43,-,1.51,-,Upgrade
18,Return on Equity (ROE),-,-,-,-431.63%,-56.43%,-,-,-,-,-26.46%,-,-,-10.73%,-17.40%,-,-,-11.06%,-16.95%,-,-,Upgrade,
19,Return on Assets (ROA),-9.86%,-9.42%,-16.38%,-15.78%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
20,Return on Capital (ROIC),-21.40%,-18.84%,-30.55%,-30.89%,-16.94%,-,-,-,-,-12.86%,-,-,-6.93%,-6.84%,-,-,-7.02%,-8.26%,-,-,Upgrade,
21,Earnings Yield,-286.98%,-1059.63%,-930.80%,-993.71%,-576.00%,-558.95%,-315.45%,-152.82%,-129.81%,-182.10%,-205.30%,-204.30%,-137.59%,-106.16%,-106.63%,-227.47%,-484.14%,-756.00%,-767.67%,-580.74%,-356.58%,Upgrade
22,FCF Yield,-109.46%,-404.16%,-402.54%,-479.07%,-186.19%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Buyback Yield / Dilution,-,-,0.01%,-,-,-,-0.01%,-,-,-,-,-,-,1.90%,-,-,-,-,-0.00%,-0.32%,Upgrade,
24,Total Shareholder Return,-,-,0.01%,-,-,-,-0.01%,-,-,-,-,-,-,1.90%,-,-,-,-,-0.00%,-0.32%,Upgrade,
