,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,775433,772264,773656,726279,859092,788527,772975,849646,825474,827469,754767,723069,724908,670483,561040,536506,503988,465255,541608,714666,Upgrade
1,Other Revenue,14977,13900,16311,14643,17167,13824,18356,13978,15722,13271,16619,14730,16010,13731,15519,13774,15432,13379,12874,10597,Upgrade
2,Revenue,790410,786164,789967,740922,876259,802351,791331,863624,841196,840740,771386,737799,740918,684214,576559,550280,519420,478634,554482,725263,Upgrade
3,Revenue Growth (YoY),-9.80%,-2.02%,-0.17%,-14.21%,4.17%,-4.57%,2.59%,17.05%,13.53%,22.88%,33.79%,34.08%,42.64%,42.95%,3.98%,-24.13%,-29.26%,-38.75%,-22.73%,-11.24%,Upgrade
4,Cost of Revenue,643252,628296,625917,588616,697914,651166,631716,722143,700430,674047,588136,554934,576176,523770,421785,391277,363072,352320,482608,572214,Upgrade
5,Gross Profit,147158,157868,164050,152306,178345,151185,159615,141481,140766,166693,183250,182865,164742,160444,154774,159003,156348,126314,71874,153049,Upgrade
6,"Selling, General & Admin",39349,38455,38321,47836,42426,39943,37387,44145,39229,38704,37316,49145,38320,36777,34228,42601,36936,33265,29652,40990,Upgrade
7,Other Operating Expenses,63110,63539,66645,63770,79440,58661,60957,60866,58596,68449,83246,71548,68239,64064,62406,69277,64077,59608,41230,64511,Upgrade
8,Operating Expenses,134588,134167,136730,145899,152754,128579,128525,137895,127804,136729,150290,160165,138203,130969,125763,149719,129674,121502,98307,139489,Upgrade
9,Operating Income,12570,23701,27320,6407,25591,22606,31090,3586,12962,29964,32960,22700,26539,29475,29011,9284,26674,4812,-26433,13560,Upgrade
10,Interest Expense,-4762,-4994,-4660,-4402,-4618,-3445,-5604,-4282,-4363,-4381,-3743,-3462,-3896,-3975,-3685,-3323,-3836,-4163,-3922,-3827,Upgrade
11,Interest & Investment Income,1767,1758,1772,2423,1746,707,2781,15533,1655,1687,1451,1716,1537,1412,1365,142,40078,1221,1115,2208,Upgrade
12,Earnings From Equity Investments,1598,4500,2798,913,2675,1388,1223,3202,3950,3708,3619,6217,5903,6822,4311,4988,1716,-464,472,4157,Upgrade
13,Currency Exchange Gain (Loss),530,-200,327,-212,511,625,395,576,178,-276,51,95,86,87,8,-16,323,-248,801,24,Upgrade
14,EBT Excluding Unusual Items,11703,24765,27557,5129,25905,21881,29885,18615,14382,30702,34338,27266,30169,33821,31010,11075,64955,1158,-27967,16122,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1955,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,2995,-,-,-,-722,-,-,-,-3062,-,-,-,398,-,-,-,-1829,Upgrade
17,Asset Writedown,-,-,-,-1861,-,-,-,-2915,-,-,-,-10035,-,-,-,-7866,-,-,-,-345,Upgrade
18,Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8304,-,-,-,6648,Upgrade
19,Pretax Income,11703,24765,27557,6263,25905,21881,29885,14978,14382,30702,34338,14169,30169,33821,31010,9956,64955,1158,-27967,20596,Upgrade
20,Income Tax Expense,2349,4210,5721,1390,4510,3842,6328,2821,1047,7238,6795,2287,5979,7892,7160,207,11828,1746,-7529,4071,Upgrade
21,Earnings From Continuing Operations,9354,20555,21836,4873,21395,18039,23557,12157,13335,23464,27543,11882,24190,25929,23850,9749,53127,-588,-20438,16525,Upgrade
