,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7808,6637,4528,5977,7112,7525,9096,11717,14995,13602,10634,10306,12505,8726,5333,5617,5203,6754,7463,5331,7454,Upgrade
1,Market Cap Growth,-11.81%,-11.81%,-50.22%,-48.99%,-52.57%,-44.67%,-14.46%,13.70%,19.91%,55.87%,99.41%,83.47%,140.36%,29.20%,-28.55%,5.37%,-30.21%,-11.05%,-30.00%,-57.16%,-35.78%,Upgrade
2,Enterprise Value,10512,9450,7333,9147,10282,10643,11949,14814,18092,16808,13809,13463,15662,11689,8207,8284,7869,9318,10130,8086,10209,Upgrade
3,Last Close Price,17.40,14.79,10.09,13.32,15.85,16.77,20.27,26.49,33.90,30.75,24.04,23.29,28.26,19.72,12.02,12.58,11.65,15.12,16.70,11.93,16.68,Upgrade
4,PE Ratio,-,-230.67,-32.41,-,-,-,-,-,-,-,-,-,-,-,11.47,-,10.63,-29.00,-58.39,-,-,Upgrade
5,Forward PE,32.22,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,14.74,10.09,12.39,11.80,8.29,43.56,Upgrade
6,PS Ratio,2.27,1.93,1.34,1.87,2.24,2.26,2.76,3.38,4.35,3.54,2.85,2.76,3.33,2.28,1.32,1.35,1.27,1.85,1.93,1.43,1.91,Upgrade
7,PB Ratio,2.58,2.03,1.42,1.92,2.25,2.26,2.69,3.41,4.23,3.54,2.80,2.69,3.20,2.14,1.29,1.37,1.24,1.68,1.88,1.36,1.90,Upgrade
8,P/TBV Ratio,2.41,2.41,1.69,2.29,2.70,2.78,3.31,4.20,5.21,4.46,3.56,3.42,4.07,2.77,1.66,1.79,1.61,2.52,2.83,2.06,2.84,Upgrade
9,P/FCF Ratio,13.32,11.32,10.98,-,46.44,-,-,-,-104.19,-,-,-,-23.38,-,-,-,441.36,-,38.40,-,-30.88,Upgrade
10,P/OCF Ratio,9.75,9.75,8.86,-,26.08,-,-,-,-1250.02,-,-38.87,-,-34.15,49.10,-,-,8.15,11.05,8.45,-,14.77,Upgrade
11,PEG Ratio,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.35,Upgrade
12,EV/Sales Ratio,3.06,2.75,2.16,2.86,3.23,3.20,3.62,4.27,5.24,4.38,3.70,3.61,4.18,3.05,2.03,1.98,1.92,2.55,2.62,2.17,2.62,Upgrade
13,EV/EBITDA Ratio,57.42,60.39,-304.39,-84.62,-,-58.43,-,-,-,-728.44,-235.42,-,-,-,47.92,-,23.67,46.33,31.48,20.13,-,Upgrade
14,EV/EBIT Ratio,436.77,436.77,-47.69,-,-,-,-,-,-,-,-,-,-,-,128.80,-,34.76,97.58,46.19,-,-,Upgrade
15,EV/FCF Ratio,17.94,16.13,17.79,-,67.14,-,-,-,-125.71,-,-,-,-29.28,-,-,-,667.56,-,52.11,-,-42.30,Upgrade
