,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,0.14,0.13,32.5,9.16,11.56,13.89,5.05,19.41,25.84,12.58,Upgrade
1,Short-Term Investments,-,0.56,-,1.35,-,0.78,1.15,1.17,1.2,1.2,Upgrade
2,Cash & Short-Term Investments,0.14,0.69,32.5,10.51,11.56,14.67,6.2,20.57,27.04,13.78,Upgrade
3,Cash Growth,-99.56%,-93.45%,181.15%,-28.34%,86.38%,-28.72%,-77.06%,49.34%,244.83%,-59.01%,Upgrade
4,Accounts Receivable,7.32,1.28,54.9,35.33,69.11,82.21,66.65,78.13,30.82,27.32,Upgrade
5,Other Receivables,25.76,22.96,30.79,24.32,31.55,11.95,32.6,35.59,27.4,26.55,Upgrade
6,Receivables,33.08,24.24,85.68,59.65,100.67,94.16,99.24,113.73,58.22,53.87,Upgrade
7,Inventory,-,-,-,-,-,0.8,2.14,2.16,8.44,8.45,Upgrade
8,Prepaid Expenses,-,1.26,-,1.23,-,0.25,0.12,8.32,2.04,1.96,Upgrade
9,Other Current Assets,-,5.82,-,6.43,-,24.96,-,-,-,-,Upgrade
10,Total Current Assets,33.22,32.01,118.19,77.82,112.23,134.84,107.7,144.78,95.73,78.06,Upgrade
11,"Property, Plant & Equipment",0.06,0,2.66,3.52,2.62,3.65,7.66,12.08,8.63,10.35,Upgrade
12,Other Long-Term Assets,-,0.06,-,-,-,-,-,-,-,-,Upgrade
13,Total Assets,33.28,32.07,120.85,81.34,114.85,138.49,115.36,156.86,104.36,88.41,Upgrade
14,Accounts Payable,18.06,12.63,65.53,48.38,85.37,95.61,46.49,85.36,39.58,36.49,Upgrade
15,Accrued Expenses,-,20.62,-,16.15,-,10.95,7.42,4.12,10.38,10.5,Upgrade
16,Short-Term Debt,-,-,32.29,-,11.03,-,-,18.98,53.2,45.6,Upgrade
17,Current Portion of Long-Term Debt,199.55,39.73,174.19,166.56,137.93,-,-,-,-,-,Upgrade
18,Current Portion of Leases,1.19,2.05,1.77,1.7,1.98,2.45,6.29,8.17,4.32,8.02,Upgrade
19,Current Income Taxes Payable,-,2.92,-,2.91,-,3.97,3.96,3.9,-,3.85,Upgrade
20,Current Unearned Revenue,-,-,3.48,3.7,2.03,14.6,2.22,10.2,2.1,2.01,Upgrade
21,Other Current Liabilities,35.48,9.03,29.67,6.88,21.23,6.43,33.75,13.34,9.28,49.08,Upgrade
22,Total Current Liabilities,254.27,86.98,306.94,246.27,259.56,134,100.13,144.08,118.86,155.56,Upgrade
23,Long-Term Debt,32.4,181.36,70.83,59.21,66.91,188.38,132.26,100.18,157.05,121.46,Upgrade
24,Long-Term Leases,-,0.1,0.92,1.67,0.1,0.22,0.36,2.3,2.3,4.06,Upgrade
25,Other Long-Term Liabilities,3.92,3.92,-,4.99,-,-,-,-,38.09,-,Upgrade
26,Total Liabilities,290.58,272.36,378.68,312.14,326.58,322.59,232.75,246.56,316.29,281.08,Upgrade
27,Common Stock,213.91,213.91,213.91,213.91,213.91,213.91,213.91,213.91,213.91,213.91,Upgrade
28,Additional Paid-In Capital,5,5,5,5,5,5,5,5,5,5,Upgrade
29,Retained Earnings,-550.24,-533.42,-593.37,-574.4,-549.54,-523.69,-451.15,-424.29,-443.79,-426.04,Upgrade
30,Comprehensive Income & Other,57.6,58.1,100.26,108.77,102.45,103.81,98.04,98.41,16.44,16.67,Upgrade
31,Total Common Equity,-273.72,-256.42,-274.2,-246.73,-228.18,-200.97,-134.21,-106.97,-208.44,-190.46,Upgrade
32,Minority Interest,16.42,16.13,16.36,15.93,16.45,16.87,16.81,17.27,-3.48,-2.21,Upgrade
33,Shareholders' Equity,-257.3,-240.29,-257.83,-230.8,-211.73,-184.1,-117.39,-89.7,-211.93,-192.67,Upgrade
34,Total Liabilities & Equity,33.28,32.07,120.85,81.34,114.85,138.49,115.36,156.86,104.36,88.41,Upgrade
35,Total Debt,233.14,223.24,280,229.13,217.95,191.04,138.91,129.63,216.86,179.14,Upgrade
36,Net Cash (Debt),-232.99,-222.55,-247.49,-218.62,-206.39,-176.37,-132.71,-109.05,-189.83,-165.36,Upgrade
37,Net Cash Per Share,-0.87,-0.83,-0.93,-0.82,-0.77,-0.66,-0.50,-0.41,-0.71,-0.62,Upgrade
38,Filing Date Shares Outstanding,267.39,267.39,267.39,267.39,267.39,267.39,267.39,267.39,267.39,267.39,Upgrade
