,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,4265,4373,4319,4126,3898,3639,3870,3489,3226,3699,Upgrade
1,Revenue Growth (YoY),-1.25%,5.99%,10.79%,13.39%,0.73%,4.30%,19.98%,-5.70%,-24.35%,-13.88%,Upgrade
2,Cost of Revenue,3827,3908,3794,3768,3554,3470,3491,3252,3087,3468,Upgrade
3,Gross Profit,437.43,464.89,524.39,358.19,344.46,168.91,378.81,236.79,138.4,231.78,Upgrade
4,"Selling, General & Admin",242.17,227.79,257.69,238.31,226.9,198.33,237.65,210.21,227.62,195.15,Upgrade
5,Other Operating Expenses,-,-0.46,-,-1.34,-2.92,-1.38,-1.17,-16.83,-,-6.57,Upgrade
6,Operating Expenses,242.17,245.06,257.69,257.85,223.97,219.81,236.48,218.17,227.62,214.97,Upgrade
7,Operating Income,195.26,219.84,266.7,100.34,120.49,-50.9,142.33,18.62,-89.22,16.81,Upgrade
8,Interest Expense,-53.94,-54.38,-54.21,-57.59,-40.92,-43.26,-44.79,-44.52,-46.64,-53.91,Upgrade
9,Interest & Investment Income,30.22,25.99,25.43,32.75,12.22,3.59,10.2,4.24,7.46,6.79,Upgrade
10,EBT Excluding Unusual Items,171.53,191.45,237.93,75.5,91.8,-90.57,107.74,-21.67,-128.4,-30.31,Upgrade
11,Gain (Loss) on Sale of Assets,-2.59,-1.45,-3.16,-2.98,3.68,-1.93,-9.44,-4.15,-8.69,-10.69,Upgrade
12,Asset Writedown,-6.75,-36.09,-,-53.07,-11.68,-80.83,-1.98,-50.52,-18.77,-90.04,Upgrade
13,Other Unusual Items,0.93,-,0.86,0.04,40.9,127.81,-,283.87,338.86,57.24,Upgrade
14,Pretax Income,163.13,153.9,235.62,19.49,124.69,-45.53,96.31,207.54,183.01,-73.8,Upgrade
15,Income Tax Expense,18.14,21.91,34.4,17.07,15.92,13.61,14.33,9.81,20.19,2.16,Upgrade
16,Earnings From Continuing Operations,144.98,131.99,201.22,2.42,108.77,-59.13,81.98,197.73,162.82,-75.96,Upgrade
17,Net Income to Company,144.98,131.99,201.22,2.42,108.77,-59.13,81.98,197.73,162.82,-75.96,Upgrade
18,Minority Interest in Earnings,-0.97,-2.09,-0.67,-0.81,-0.03,-0.86,-0.77,-0.89,-0.53,-0.15,Upgrade
19,Net Income,144.02,129.9,200.55,1.61,108.74,-60,81.21,196.84,162.29,-76.11,Upgrade
20,Net Income to Common,144.02,129.9,200.55,1.61,108.74,-60,81.21,196.84,162.29,-76.11,Upgrade
21,Net Income Growth,-28.19%,7963.38%,84.43%,-,33.90%,-,-49.96%,-,8.38%,-,Upgrade
22,Shares Outstanding (Basic),576,581,580,580,580,579,579,580,580,580,Upgrade
23,Shares Outstanding (Diluted),579,582,582,583,581,580,580,581,582,582,Upgrade
24,Shares Change (YoY),-0.53%,-0.15%,0.16%,0.42%,0.05%,-0.20%,-0.28%,-0.09%,0.10%,-0.05%,Upgrade
25,EPS (Basic),0.25,0.22,0.35,0.00,0.19,-0.10,0.14,0.34,0.28,-0.13,Upgrade
26,EPS (Diluted),0.25,0.22,0.34,0.00,0.19,-0.10,0.14,0.34,0.28,-0.13,Upgrade
27,EPS Growth,-27.83%,7954.45%,84.49%,-,33.57%,-,-49.82%,-,8.14%,-,Upgrade
28,Free Cash Flow,622.91,697.96,648.84,641.19,596.02,178.85,494,808.06,606.92,314.81,Upgrade
29,Free Cash Flow Per Share,1.08,1.20,1.12,1.10,1.03,0.31,0.85,1.39,1.04,0.54,Upgrade
30,Dividend Per Share,0.150,0.420,0.150,0.280,0.100,0.180,0.100,0.280,0.100,-,Upgrade
31,Dividend Growth,0%,50.00%,50.00%,55.56%,0%,-35.71%,0%,-,-47.37%,-,Upgrade
32,Operating Margin,4.58%,5.03%,6.18%,2.43%,3.09%,-1.40%,3.68%,0.53%,-2.77%,0.45%,Upgrade
33,Profit Margin,3.38%,2.97%,4.64%,0.04%,2.79%,-1.65%,2.10%,5.64%,5.03%,-2.06%,Upgrade
34,Free Cash Flow Margin,14.61%,15.96%,15.02%,15.54%,15.29%,4.92%,12.76%,23.16%,18.82%,8.51%,Upgrade
35,EBITDA,376.04,405.78,454.24,290.11,308.95,133.81,319.84,193.93,86.84,197.17,Upgrade
36,D&A For EBITDA,180.78,185.95,187.54,189.77,188.46,184.71,177.51,175.32,176.06,180.37,Upgrade
37,EBIT,195.26,219.84,266.7,100.34,120.49,-50.9,142.33,18.62,-89.22,16.81,Upgrade
38,Advertising Expenses,41.4,-,51.41,-,52.29,-,46.02,-,60.28,-,Upgrade
