,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,4057,3713,2890,3790,4281,4421,4524,3904,3893,3657,4078,3869,4338,-,3326,3575,3803,3568,2876,2773,Upgrade
1,Trading Asset Securities,-,18.05,-,39.03,-,6.63,-,65.67,-,-,-,27,-,-,-,51.8,-,104.07,-,16.95,Upgrade
2,Cash & Short-Term Investments,4057,3731,2890,3829,4281,4427,4524,3970,3893,3657,4078,3896,4338,-,3326,3627,3803,3672,2876,2790,Upgrade
3,Cash Growth,-5.24%,-15.73%,-36.12%,-3.54%,9.98%,21.07%,10.95%,1.90%,-10.25%,-,22.61%,7.41%,14.04%,-,15.64%,30.01%,26.08%,-14.05%,-30.69%,-12.46%,Upgrade
4,Accounts Receivable,8658,7830,7661,6889,8200,7535,7336,6488,6439,5870,6427,5774,7358,-,7232,7007,7126,6428,6758,5928,Upgrade
5,Other Receivables,174.08,179.5,176.42,70.55,186.61,99.94,184.76,124.83,176.96,310.11,185.7,94.28,199.49,-,255.92,215.2,393.71,447.61,459.99,384.09,Upgrade
6,Receivables,8832,8010,7838,6960,8386,7635,7520,6613,6616,6181,6613,5868,7558,-,7488,7222,7520,6876,7218,6312,Upgrade
7,Inventory,3038,3121,3146,3432,2837,2876,2658,2613,2726,3281,2661,2737,3506,-,3058,2459,2361,2276,2049,1638,Upgrade
8,Prepaid Expenses,-,-,-,13.89,-,19.58,-,22.7,-,16.48,-,4.81,-,-,-,9.74,-,2.27,-,10.98,Upgrade
9,Other Current Assets,1321,1228,1110,903.49,1295,1027,947.84,737.68,1055,1247,1333,1083,1180,-,881.64,724.48,775.09,523.67,1099,506.97,Upgrade
10,Total Current Assets,17248,16090,14984,15139,16800,15986,15650,13956,14290,14382,14685,13589,16582,-,14753,14042,14459,13349,13241,11258,Upgrade
11,"Property, Plant & Equipment",5581,5655,5733,5781,5743,5772,5764,5753,5838,5826,5841,5815,5629,-,5432,5552,5082,4897,4758,4606,Upgrade
12,Long-Term Investments,113.39,113.39,111.06,111.06,118.36,118.36,118.22,118.22,116.87,56.87,56.69,31.69,32.36,-,15.73,5.83,6.99,6.99,6.93,6.93,Upgrade
13,Goodwill,106.35,106.35,106.35,106.35,117.68,117.68,117.68,117.68,132.01,132.01,132.01,132.01,132.01,-,72.12,132.01,72.12,72.12,72.12,72.12,Upgrade
14,Other Intangible Assets,844,851.1,857.61,867.22,841.5,849.94,858.36,865.41,866.94,873.27,864.6,871.78,876.79,-,875.2,905.76,774.38,781.73,785.7,793.95,Upgrade
15,Long-Term Deferred Tax Assets,347.36,340.16,337.05,335.68,322.73,313.32,313.21,312.69,359.31,372.85,312.41,314.57,118.34,-,100.9,108.15,101.72,103.07,160.23,99.15,Upgrade
16,Long-Term Deferred Charges,30.51,33.45,28.6,31.62,22.44,30.7,31.65,34.65,30.48,34.74,38.77,40.9,39.65,-,39.89,46.19,37.43,40.71,34.17,37.24,Upgrade
17,Other Long-Term Assets,19.43,19.71,20.52,22.44,0.6,16.84,38.66,42.08,60.41,60.13,60.08,70.32,58.05,-,77.3,58.35,114.59,59.29,106.97,106.97,Upgrade
18,Total Assets,24290,23209,22178,22394,23966,23205,22892,21200,21694,21738,21991,20865,23467,-,21367,20850,20649,19310,19165,16980,Upgrade
