,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q2 2019,Q1 2019,Q4 2018,+19 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Jun '19 Jun 30, 2019","Mar '19 Mar 31, 2019","Dec '18 Dec 31, 2018",+19 Quarters
0,Operating Revenue,352.4,349.02,384.25,246.42,351.22,371.63,432.64,331.15,306.07,285.31,189.45,139.99,174.57,136.51,129.09,104.34,92.22,59.75,59.75,73,Upgrade
1,Other Revenue,-,-5.95,5.95,-,18.1,-0.62,0.62,-,5.25,-3.34,3.34,-,6.12,-0.96,0.96,-,2.72,-,-,-,Upgrade
2,Revenue,352.4,343.07,390.2,246.42,369.31,371.01,433.26,331.15,311.32,281.97,192.8,139.99,180.69,135.55,130.05,104.34,94.94,59.75,59.75,73,Upgrade
3,Revenue Growth (YoY),-4.58%,-7.53%,-9.94%,-25.59%,18.63%,31.58%,124.72%,136.55%,72.29%,108.01%,48.25%,34.17%,90.32%,126.88%,117.67%,42.92%,30.06%,-4.30%,-4.30%,22.00%,Upgrade
4,Cost of Revenue,540.66,291.9,329.87,207.3,281.6,289.94,335.76,266.77,252.58,220.24,150.25,110.43,145.73,105.71,101.33,81.02,69.94,44.09,44.09,57.27,Upgrade
5,Gross Profit,-188.25,51.17,60.33,39.12,87.71,81.07,97.5,64.39,58.74,61.73,42.55,29.57,34.96,29.85,28.72,23.32,25,15.65,15.65,15.73,Upgrade
6,"Selling, General & Admin",-71.48,24.45,23.95,23.07,29.72,21.11,21.95,11.42,19.96,15.86,9.99,8.2,11.35,8.12,7.71,5.7,7.84,5.92,5.92,7,Upgrade
7,Research & Development,-85.98,32.07,28.1,25.81,29.45,28.16,28.32,22.16,22.84,18.2,11.3,11.94,17.28,8.86,5.84,5.92,8.07,6.38,6.38,6.67,Upgrade
8,Other Operating Expenses,-1.9,0.66,0.65,0.59,-0.11,-0.99,-1.17,-1.1,6.25,-7.21,-1.63,-1.35,14.24,-3.4,-3.28,-7.04,2.68,-0.86,-0.86,-1.66,Upgrade
