,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,33137,35284,22589,20691,22620,29839,27443,28470,27474,32577,26914,21345,14499,13690,13037,13908,14282,14810,13286,12944,15308,Upgrade
1,Market Cap Growth,18.25%,18.25%,-17.69%,-27.32%,-17.67%,-8.40%,1.97%,33.38%,89.48%,137.95%,106.44%,53.47%,1.53%,-7.56%,-1.87%,7.45%,-6.71%,24.61%,2.89%,-12.05%,23.62%,Upgrade
2,Enterprise Value,96317,105322,91720,93367,95296,103365,104625,109059,108063,104726,100221,58754,51909,68272,47950,52938,53311,57326,45315,35701,38066,Upgrade
3,Last Close Price,10.65,11.34,7.18,6.58,7.19,9.48,8.52,8.84,8.53,10.12,8.14,6.46,4.39,4.14,3.94,4.01,4.12,4.27,3.83,3.62,4.28,Upgrade
4,PE Ratio,19.73,20.88,10.97,8.60,8.94,7.18,6.70,6.41,7.34,8.67,8.84,7.47,4.79,4.95,4.78,5.68,6.14,8.93,7.07,8.53,9.38,Upgrade
5,Forward PE,12.63,13.14,8.02,4.40,4.83,6.31,6.00,6.90,6.90,8.77,7.55,6.74,4.42,4.17,4.17,4.83,5.42,6.28,6.21,6.12,7.81,Upgrade
6,PS Ratio,0.51,0.54,0.33,0.28,0.32,0.44,0.47,0.63,0.66,0.98,0.92,0.58,0.38,0.34,0.35,0.43,0.50,0.53,0.44,0.48,0.61,Upgrade
7,PB Ratio,1.25,0.60,0.38,0.36,0.39,0.49,0.46,0.49,0.52,0.70,0.64,0.53,0.39,0.44,0.42,0.48,0.51,0.57,0.58,0.56,0.68,Upgrade
8,P/TBV Ratio,1.34,1.34,0.86,0.80,0.90,1.19,1.10,1.19,1.17,1.50,1.24,1.03,0.71,0.72,0.69,0.75,0.78,0.88,0.79,0.78,0.93,Upgrade
9,P/FCF Ratio,10.30,10.97,-,-,0.70,1.00,0.85,1.18,5.41,9.92,12.28,-,18.19,7.01,-,-,-4.41,-,-21.92,-,-,Upgrade
10,P/OCF Ratio,10.54,10.54,-,-,0.69,0.99,0.85,1.17,5.27,9.69,11.90,-,17.27,6.69,-,-,-4.52,-,-23.88,-,-,Upgrade
11,PEG Ratio,1.91,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,Upgrade
12,EV/Sales Ratio,1.49,1.62,1.36,1.26,1.35,1.52,1.81,2.40,2.60,3.13,3.42,1.60,1.37,1.70,1.27,1.64,1.86,2.05,1.51,1.32,1.53,Upgrade
13,EV/EBITDA Ratio,36.66,40.60,24.44,20.59,-,13.70,18.13,20.07,24.12,18.66,17.28,8.15,7.03,10.20,7.53,10.03,9.46,9.29,6.19,5.25,6.22,Upgrade
14,EV/EBIT Ratio,46.54,50.85,28.23,22.89,-,14.50,19.49,21.59,26.26,19.90,18.26,8.50,7.28,10.54,7.81,10.43,9.82,9.62,6.35,5.37,6.36,Upgrade
15,EV/FCF Ratio,29.93,32.73,-,-,2.94,3.45,3.25,4.50,21.29,31.88,45.74,-,65.11,34.95,-,-,-16.47,-,-74.77,-,-,Upgrade
16,Debt / Equity Ratio,1.04,1.04,1.09,1.14,1.15,1.09,1.14,1.32,1.43,1.69,1.71,1.74,1.73,1.38,1.98,1.40,1.97,1.65,2.31,1.65,1.46,Upgrade
