,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,143.8,158.54,135.08,108.17,45.35,90.67,3.27,2.14,35.64,133.56,Upgrade
1,Revenue Growth (YoY),6.46%,46.56%,197.89%,19.31%,1287.97%,4146.70%,-90.83%,-98.40%,-67.93%,-16.86%,Upgrade
2,Cost of Revenue,112.95,118.82,104.31,90.65,63.66,80.14,58.12,42.29,60.72,107.66,Upgrade
3,Gross Profit,30.85,39.73,30.77,17.53,-18.32,10.53,-54.85,-40.15,-25.09,25.9,Upgrade
4,"Selling, General & Admin",17.69,20.71,17.84,19.61,14.83,17.38,14.61,19.46,14.54,31.2,Upgrade
5,Operating Expenses,17.69,20.71,17.84,19.61,14.83,17.38,14.61,19.46,14.54,31.2,Upgrade
6,Operating Income,13.16,19.02,12.93,-2.09,-33.15,-6.85,-69.46,-59.61,-39.62,-5.3,Upgrade
7,Interest Expense,-20.78,-63.07,-24.86,-27.56,-20.81,-21.89,-22.98,-22.55,-20.86,-29.51,Upgrade
8,Interest & Investment Income,17.38,16.23,14.88,10.03,12.43,11.07,12.05,9.07,10.26,8.6,Upgrade
9,Earnings From Equity Investments,-,-,-,-,-,-19.75,-5.78,-4.13,-2.49,-,Upgrade
10,Currency Exchange Gain (Loss),0.64,-0.36,-,-0.62,-,-0.04,-,-0.23,-,0.04,Upgrade
11,Other Non Operating Income (Expenses),0.69,46.42,-0.84,15.22,0.73,-17.38,19.18,3.24,0.62,1.18,Upgrade
12,EBT Excluding Unusual Items,11.09,18.25,2.11,-5.02,-40.79,-54.85,-66.98,-74.21,-52.09,-24.99,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-,-0.05,0.44,-10.79,-7.13,8.53,-,-,Upgrade
14,Asset Writedown,-,-,-,-,-,-,-,-333.61,-,-,Upgrade
15,Other Unusual Items,-1.54,-15.99,-3.52,-16.14,12.62,-33.13,-,-,-,-,Upgrade
16,Pretax Income,9.54,2.26,-1.4,-21.21,-27.73,-99.1,-70.77,-398.98,-43.17,-10.8,Upgrade
17,Income Tax Expense,1.62,3.49,-0.23,-2.15,-5.67,8.57,-14.08,-99.68,-9.6,5.14,Upgrade
18,Earnings From Continuing Operations,7.93,-1.23,-1.17,-19.06,-22.06,-107.67,-56.69,-299.3,-33.57,-15.94,Upgrade
19,Net Income to Company,7.93,-1.23,-1.17,-19.06,-22.06,-107.67,-56.69,-299.3,-33.57,-15.94,Upgrade
20,Net Income,7.93,-1.23,-1.17,-19.06,-22.06,-107.67,-56.69,-299.3,-33.57,-15.94,Upgrade
21,Net Income to Common,7.93,-1.23,-1.17,-19.06,-22.06,-107.67,-56.69,-299.3,-33.57,-15.94,Upgrade
22,Shares Outstanding (Basic),12779,12779,12779,12779,12779,12779,12779,12779,12779,12779,Upgrade
23,Shares Outstanding (Diluted),12779,12779,12779,12779,12779,12779,12779,12779,12779,12779,Upgrade
24,EPS (Basic),0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.02,-0.00,-0.00,Upgrade
25,EPS (Diluted),0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.02,-0.00,-0.00,Upgrade
26,Free Cash Flow,55.19,35.65,51.86,4.72,-35.93,55.53,-32.08,-27.26,12.49,72.21,Upgrade
27,Free Cash Flow Per Share,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.01,Upgrade
28,Operating Margin,9.15%,12.00%,9.57%,-1.93%,-73.10%,-7.55%,-2126.02%,-2792.18%,-111.19%,-3.97%,Upgrade
29,Profit Margin,5.51%,-0.77%,-0.87%,-17.62%,-48.64%,-118.75%,-1735.32%,-14018.74%,-94.22%,-11.94%,Upgrade
30,Free Cash Flow Margin,38.38%,22.49%,38.39%,4.37%,-79.24%,61.25%,-981.79%,-1276.58%,35.06%,54.06%,Upgrade
31,EBITDA,35.04,41.15,34.84,16.76,-14.9,11.94,-50.06,-42.34,-21.86,14.08,Upgrade
32,D&A For EBITDA,21.88,22.13,21.91,18.85,18.25,18.79,19.4,17.27,17.76,19.38,Upgrade
33,EBIT,13.16,19.02,12.93,-2.09,-33.15,-6.85,-69.46,-59.61,-39.62,-5.3,Upgrade
