,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,9603,13085,11170,7033,4973,5605,2335,2842,1800,1917,Upgrade
1,Short-Term Investments,2010,1310,1269,975.18,1160,1094,1165,287.74,38.25,70.75,Upgrade
2,Trading Asset Securities,8411,7113,8143,10116,8296,8341,8420,8501,5702,5676,Upgrade
3,Cash & Short-Term Investments,20024,21508,20582,18124,14429,15040,11920,11631,7541,7664,Upgrade
4,Cash Growth,-2.71%,18.67%,42.64%,20.50%,21.04%,29.31%,58.07%,51.76%,22.52%,7.53%,Upgrade
5,Accounts Receivable,7783,6785,6048,6343,6899,6645,7787,7549,9187,9117,Upgrade
6,Other Receivables,254.87,912.18,146.21,776.97,162.39,249.7,176.43,147.23,34.77,103.36,Upgrade
7,Receivables,8197,7924,6300,7208,7178,7037,8061,7861,9327,9336,Upgrade
8,Inventory,4731,5137,4417,4721,5312,5482,6140,5783,4258,5146,Upgrade
9,Prepaid Expenses,109.38,103.51,143.65,177.69,156.91,145.32,156.16,119.58,201.16,129.61,Upgrade
10,Other Current Assets,415.28,471.49,548.2,414.77,278.34,284.54,238.38,234.88,181.4,170.03,Upgrade
11,Total Current Assets,33478,35144,31990,30646,27353,27989,26516,25630,21508,22446,Upgrade
12,"Property, Plant & Equipment",10696,10696,10462,10732,8887,8808,8304,7993,7627,6969,Upgrade
13,Long-Term Investments,3182,3293,2953,588.32,610.84,899.92,887.16,842.8,944.51,339.63,Upgrade
14,Goodwill,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,Upgrade
15,Other Intangible Assets,166.4,194.51,222.61,250.72,278.82,306.93,335.03,363.14,391.24,419.16,Upgrade
16,Long-Term Deferred Tax Assets,197.12,204.02,246.37,257.18,270.02,255.65,279.69,207.33,150.27,131.18,Upgrade
17,Other Long-Term Assets,818.77,762.92,809.25,525.45,902.52,511.98,341.35,399.99,460.28,385.52,Upgrade
18,Total Assets,48539,50297,46685,43001,38305,38774,36665,35438,31083,30693,Upgrade
19,Accounts Payable,14294,17088,13873,9208,5885,6834,6838,7698,7580,9159,Upgrade
20,Accrued Expenses,2339,2333,1844,2479,2257,2613,2604,2686,1686,1770,Upgrade
21,Current Portion of Long-Term Debt,1263,699,730,6168,5548,1539,2169,2071,1951,1119,Upgrade
22,Current Portion of Leases,47.76,35.86,50.13,51.38,65.28,46.27,53.17,43.58,46.99,38.14,Upgrade
23,Current Income Taxes Payable,44.46,29.21,31.76,-,66.99,188.02,241.18,314.8,53.7,49.88,Upgrade
24,Current Unearned Revenue,170.73,144.86,145.36,172.54,189.14,184.2,122.98,139.89,104.58,93.31,Upgrade
25,Other Current Liabilities,905.96,957,1534,1258,956.36,468.93,765.87,458.44,459.59,402,Upgrade
26,Total Current Liabilities,19065,21287,18208,19337,14968,11873,12795,13411,11882,12630,Upgrade
27,Long-Term Debt,4624,4863,4985,30,700,4516,3862,3896,4222,4156,Upgrade
28,Long-Term Leases,163.24,182.38,159.75,187.94,202.49,108,122.88,96.9,96.1,122.47,Upgrade
29,Long-Term Unearned Revenue,161.38,192.85,238.28,290.95,186.59,188.5,128.7,68.86,51.37,73.89,Upgrade
30,Long-Term Deferred Tax Liabilities,742.65,752.94,787.2,850.32,987.28,1016,999.07,888.81,824.13,684.84,Upgrade
31,Other Long-Term Liabilities,142.92,137.85,118.69,122.78,152.95,177.1,235.06,250.42,312.27,299.21,Upgrade
32,Total Liabilities,24899,27415,24497,20819,17197,17879,18142,18612,17388,17967,Upgrade
33,Common Stock,104.97,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,Upgrade
34,Additional Paid-In Capital,-,-,-,-,-,-,-,-,-,1.85,Upgrade
35,Retained Earnings,23439,22577,21918,21967,20915,20586,18287,16550,13428,12447,Upgrade
36,Comprehensive Income & Other,-393.88,-258.75,-285.57,-233.85,-238.47,-103.56,-114.33,-58.02,-36.77,-0.99,Upgrade
37,Total Common Equity,23150,22423,21738,21838,20782,20588,18278,16597,13496,12553,Upgrade
38,Minority Interest,490.51,458.66,450.5,344,325.77,307.19,244.9,228.89,199.66,173.29,Upgrade
39,Shareholders' Equity,23641,22882,22188,22182,21108,20895,18523,16826,13696,12726,Upgrade
40,Total Liabilities & Equity,48539,50297,46685,43001,38305,38774,36665,35438,31083,30693,Upgrade
41,Total Debt,6098,5780,5925,6437,6515,6209,6207,6107,6316,5435,Upgrade
42,Net Cash (Debt),13927,15728,14657,11687,7913,8832,5714,5524,1225,2229,Upgrade
43,Net Cash Growth,-4.98%,34.58%,85.21%,32.33%,38.50%,59.88%,366.51%,147.83%,56.01%,42.39%,Upgrade
44,Net Cash Per Share,12.78,14.40,13.41,10.70,7.23,8.08,5.22,5.05,1.12,2.03,Upgrade
45,Filing Date Shares Outstanding,1095,1090,1091,1092,1093,1094,1094,1094,1094,1094,Upgrade
46,Total Common Shares Outstanding,1095,1090,1091,1092,1093,1094,1094,1094,1094,1094,Upgrade
47,Working Capital,14413,13857,13783,11309,12385,16116,13721,12218,9627,9816,Upgrade
