,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,109.85,54.54,72.72,39.11,73.52,52.95,58.12,59.89,71.54,41.09,39.75,36.92,64.56,49.54,28.33,49.05,51.04,39.98,39.24,287.02,Upgrade
1,Other Revenue,-4.32,4.32,-,13.25,-8.21,8.21,-,6.25,-5.83,5.83,-,13.87,-4.01,4.01,-,5.45,-0.93,0.93,-,7.19,Upgrade
2,Revenue,105.52,58.86,72.72,52.36,65.32,61.16,58.12,66.14,65.71,46.93,39.75,50.8,60.55,53.55,28.33,54.5,50.11,40.91,39.24,294.21,Upgrade
3,Revenue Growth (YoY),61.56%,-3.76%,25.12%,-20.83%,-0.60%,30.34%,46.22%,30.20%,8.52%,-12.38%,40.32%,-6.79%,20.84%,30.91%,-27.81%,-81.48%,113.10%,77.63%,107.13%,-,Upgrade
4,Cost of Revenue,37.18,34.41,37.18,41.73,41.71,34.88,34.55,38.47,30.58,22.29,16.16,38.56,22.12,29.2,16.76,28.49,17.63,24.87,11.7,214.2,Upgrade
5,Gross Profit,68.34,24.44,35.55,10.64,23.61,26.28,23.57,27.67,35.13,24.63,23.59,12.24,38.43,24.36,11.56,26,32.47,16.03,27.54,80,Upgrade
6,"Selling, General & Admin",21.12,22.66,20.98,33.8,13.79,12.32,22.59,31.73,15.12,11.32,20.91,36.53,29.58,26.01,11.31,13.86,12.73,5.94,12.68,19.22,Upgrade
7,Research & Development,0.9,0.82,1.13,1.22,0.94,0.9,1.01,0.9,0.94,1.12,1.33,1.13,1.26,1.3,1.42,1.76,1.5,1.45,1.59,0.86,Upgrade
8,Other Operating Expenses,15.96,0.94,0.01,9.16,-0.04,0.26,0.01,7.4,-0.03,0.44,-0.1,2.01,2.23,2.62,-0.03,6.33,-0.01,0.2,0,2.15,Upgrade
9,Operating Expenses,39.05,30.82,22.87,78.86,8.7,11.78,27.78,52.74,19.03,7.24,25.64,37.86,-46.69,2.69,12.79,156.47,-10.6,8.28,10.66,6.75,Upgrade
10,Operating Income,29.29,-6.37,12.67,-68.22,14.91,14.5,-4.21,-25.07,16.1,17.39,-2.05,-25.62,85.12,21.66,-1.23,-130.47,43.07,7.76,16.88,73.26,Upgrade
11,Interest Expense,-,-,-,-0.48,-,-,-,-,-18.26,-,-,-,-,-0.41,-,-,-4.59,-3.1,-3.13,-4.72,Upgrade
12,Interest & Investment Income,9.06,10.42,4.83,4.22,3.15,0.74,0.73,30.98,-,13.34,7.52,16.33,0.14,0.02,0.02,1.53,0.03,0.06,0.01,-,Upgrade
13,Currency Exchange Gain (Loss),-13.27,13.27,-,6.79,-20.62,20.62,-,-36.79,38.5,-38.5,-,-38.04,11.25,-11.25,-,-58.24,2.58,-2.58,-,10.76,Upgrade
14,Other Non Operating Income (Expenses),2.97,-0.7,0.16,-17.05,14.99,14.47,-14.76,18.16,-19.94,54.16,-55.92,4.37,-6.1,0.78,-0.12,25.22,-27.12,2.97,-6.21,-20.98,Upgrade
15,EBT Excluding Unusual Items,28.06,16.61,17.67,-74.74,12.42,50.33,-18.24,-12.72,16.4,46.4,-50.45,-42.96,90.41,10.8,-1.34,-161.95,13.98,5.1,7.56,58.32,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-4.29,Upgrade
17,Gain (Loss) on Sale of Investments,1.05,0.01,-0.51,-0.59,-5.9,4.49,1.62,-42.28,-6.62,-1.68,-1.77,1.1,-,-,-,-0.26,-,0.26,-,-47.06,Upgrade
18,Gain (Loss) on Sale of Assets,0.16,-0.09,0.09,-0,0.15,-,0.07,0.02,0.04,0.03,-,0.04,-0.01,0.02,0.03,27.22,0.03,0,0.13,36.43,Upgrade
19,Asset Writedown,0.09,-,-,-0,-,-,-,-,-,-,-,-0.24,0.24,-,-,-1.89,-,-,-,-60.48,Upgrade
20,Legal Settlements,-,-,-,6.11,-,-,-,0.07,-,-,-,-,0.01,-0.01,-,-,2.21,-2.21,-,-,Upgrade
21,Other Unusual Items,-0.06,-4.36,-0.87,-4.94,-,-,-,-0.7,-,-,-,48.61,-,-,-,58.67,-,-,-,0.69,Upgrade
22,Pretax Income,29.3,12.16,16.38,-74.16,6.67,54.82,-16.55,-55.62,9.82,44.75,-52.22,6.55,90.65,10.81,-1.31,-78.21,16.23,3.15,7.69,-16.38,Upgrade
23,Income Tax Expense,-1.35,-1.03,-1.6,7.56,0.84,-2.72,-1.14,14.5,2.02,1.47,-3.61,8.19,4.66,-0.18,-0.17,10.32,0.01,-8.42,8.83,42.69,Upgrade
24,Earnings From Continuing Operations,30.65,13.19,17.97,-81.72,5.84,57.55,-15.41,-70.12,7.8,43.28,-48.61,-1.64,85.99,10.99,-1.13,-88.53,16.22,11.57,-1.15,-59.07,Upgrade
25,Minority Interest in Earnings,-9.82,-3.62,-7.73,5.35,-2.85,-0.58,-2.55,2.03,-10.02,-5.4,-1.58,-5.99,-6.5,-4.75,1.67,-14.72,-15.54,-5.76,-1.04,20.71,Upgrade
