,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,42.77,45.2,134.17,131.3,150.99,167.28,180.65,167.99,194.2,226.8,Upgrade
1,Trading Asset Securities,18.96,27.25,22.86,28.85,32.47,37.65,36.39,36.27,24.74,31.06,Upgrade
2,Cash & Short-Term Investments,61.73,72.45,157.03,160.15,183.45,204.93,217.05,204.25,218.93,257.86,Upgrade
3,Cash Growth,-60.69%,-54.76%,-14.41%,-21.85%,-15.48%,0.33%,-0.86%,-20.79%,41.92%,99.03%,Upgrade
4,Accounts Receivable,85.52,49.65,56.76,0.19,63.97,1.21,59.5,78.69,82.91,148.34,Upgrade
5,Other Receivables,23.57,23.74,26.91,32.19,31.72,34.17,37.22,52.13,26.37,43.39,Upgrade
6,Receivables,109.09,73.39,83.67,32.38,95.69,35.38,96.72,130.82,109.29,191.74,Upgrade
7,Total Current Assets,170.82,145.85,240.69,192.53,279.14,240.32,313.76,335.07,328.22,449.6,Upgrade
8,"Property, Plant & Equipment",1085,1122,1120,1176,1231,1298,1147,1113,795.51,670,Upgrade
9,Other Intangible Assets,1062,1098,1105,1169,1228,1280,1192,1200,1109,1141,Upgrade
10,Long-Term Deferred Tax Assets,-,0.32,10.66,22.82,23.44,33.97,83.42,109.53,93.81,100.03,Upgrade
11,Other Long-Term Assets,-,-,-,-,-,-,-,-,56.3,56.68,Upgrade
12,Total Assets,2318,2366,2477,2560,2761,2852,2736,2757,2383,2417,Upgrade
13,Accrued Expenses,33.09,33.84,33.84,33.84,32.59,32.59,-,29.73,71.55,-,Upgrade
14,Short-Term Debt,87.98,143.64,-,305.76,76.56,79.86,29.61,-,30.01,29.55,Upgrade
15,Current Portion of Long-Term Debt,-,-,292.11,-,-,-,-,-,-,-,Upgrade
16,Current Portion of Leases,1.61,2.18,2.75,8.11,15.72,11.18,5.76,7.39,7.31,10.6,Upgrade
17,Current Income Taxes Payable,-,-,-,-,-,-,-,-,3.22,-,Upgrade
18,Other Current Liabilities,122.54,125.04,181.34,196.24,351.13,470.2,537.83,627.47,663.37,712.37,Upgrade
19,Total Current Liabilities,245.22,304.7,510.04,543.94,476,593.83,573.2,664.59,775.46,752.52,Upgrade
20,Long-Term Debt,248.76,328.97,285.89,288.11,518.97,471.16,485.22,477.17,83.48,79.2,Upgrade
21,Long-Term Leases,1.37,0.89,0.07,1.44,0.61,7.61,5.71,4.24,0.18,3.28,Upgrade
22,Long-Term Deferred Tax Liabilities,8.62,-,-,-,-,-,-,-,-,-,Upgrade
23,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,62.65,61.69,Upgrade
24,Total Liabilities,503.96,634.56,796,833.49,995.58,1073,1064,1146,921.77,896.7,Upgrade
25,Common Stock,608.27,475.27,475.27,475.27,475.27,475.27,475.27,475.27,475.27,475.27,Upgrade
26,Additional Paid-In Capital,2116,1709,1709,1709,1709,1709,1709,1709,1709,1709,Upgrade
27,Retained Earnings,-857.27,-890.89,-925.28,-960.42,-981.81,-1044,-1119,-1167,-1183,-1153,Upgrade
28,Comprehensive Income & Other,-62.56,428.3,411.72,491.48,550.88,625.73,596.55,583.19,450.23,478.54,Upgrade
29,Total Common Equity,1805,1722,1671,1716,1754,1767,1662,1600,1452,1510,Upgrade
30,Minority Interest,9.06,9.99,9.89,11.11,11.72,12.48,10.57,11.19,9.34,10.8,Upgrade
31,Shareholders' Equity,1814,1732,1681,1727,1765,1779,1672,1611,1461,1521,Upgrade
32,Total Liabilities & Equity,2318,2366,2477,2560,2761,2852,2736,2757,2383,2417,Upgrade
33,Total Debt,339.71,475.69,580.83,603.42,611.86,569.8,526.29,488.8,120.98,122.64,Upgrade
34,Net Cash (Debt),-277.98,-403.23,-423.8,-443.27,-428.4,-364.87,-309.24,-284.54,97.96,135.23,Upgrade
35,Net Cash Per Share,-0.02,-0.03,-0.03,-0.03,-0.03,-0.02,-0.03,-0.03,0.01,0.01,Upgrade
36,Filing Date Shares Outstanding,12165,9505,9505,9505,9505,9505,9505,9505,9505,9505,Upgrade
37,Total Common Shares Outstanding,12165,9505,9505,9505,9505,9505,9505,9505,9505,9505,Upgrade
38,Working Capital,-74.4,-158.85,-269.35,-351.41,-196.86,-353.51,-259.44,-329.52,-447.24,-302.93,Upgrade
39,Book Value Per Share,0.15,0.18,0.18,0.18,0.18,0.19,0.17,0.17,0.15,0.16,Upgrade
40,Tangible Book Value,742.93,623.87,565.43,546.85,525.97,486.9,469.34,400.62,342.73,368.81,Upgrade
41,Tangible Book Value Per Share,0.06,0.07,0.06,0.06,0.06,0.05,0.05,0.04,0.04,0.04,Upgrade
42,Land,-,56.3,-,56.3,-,56.3,-,56.3,-,-,Upgrade
43,Machinery,-,7.59,-,7.79,-,8.24,-,8.08,-,7.57,Upgrade
44,Construction In Progress,-,40.28,-,39.37,-,39.75,-,8.5,-,231.86,Upgrade
45,Leasehold Improvements,-,2.54,-,2.6,-,2.73,-,1.84,-,1.44,Upgrade
