,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,14554,13010,17052,16673,16509,11729,11095,9238,12937,13035,8179,11506.0,10421,13325,9077,12629,11344,11336,2787,11680,Upgrade
1,Short-Term Investments,1942,2929,1085,3300,-,3361,-,2851,-,-,-,2315.0,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,2888,1900,3103,200.11,2286,155.42,1830,25.6,2222,446.6,590.31,155.1,1019,84.04,870.83,70,720.28,-,-,16,Upgrade
3,Accounts Receivable,9444,9545,9388,10705,11733,10478,10783,10708,9609,9678,10353,10434.0,9143,8078,8703,7603,8492,7675,3061,5466,Upgrade
4,Other Receivables,1515,1690,1603,1280,2006,1964,3758,3351,2523,1770,1931,2427.0,1773,1992,1815,2008,3410,2350,110.89,1236,Upgrade
5,Inventory,2428,2426,2868,2167,2834,2618,2689,2417,3140,3070,3562,3170.0,3984,2168,2008,1999,1971,1806,374.7,3957,Upgrade
6,Prepaid Expenses,-,31.81,-,33.83,-,37.63,-,40.09,-,42.45,-,45.16,-,47.37,-,-,-,53.44,-,60.47,Upgrade
7,Loans Receivable Current,28.42,44.04,36.23,60.68,700.03,49.91,44.1,51.32,733.71,3783,1778,72.78,-,323.54,-,-,-,-,-,302.19,Upgrade
8,Other Current Assets,8413,6368,9293,9124,15633,8680,10876,10100,11020,9695,11863,9693.0,15220,6475,6988,6634,5323,5285,671.9,5009,Upgrade
9,Total Current Assets,41212,37945,44428,43544,51702,39073,41076,38783,42184,41519,38256,39818.0,41559,32494,29461,30943,31260,28506,7005,27727,Upgrade
10,"Property, Plant & Equipment",69586,68467,67899,66832,65942,73521,71946,71339,70005,63101,62597,67355.0,59685,58142,57376,56030,54469,53080,9607,52121,Upgrade
11,Goodwill,558.02,558.02,558.02,558.02,590.44,573.85,573.85,573.85,573.85,573.85,573.85,573.85,565.01,565.01,565.01,565.01,478.07,480.9,-,429.93,Upgrade
