,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,141.41,141.59,143.38,134.17,123.06,169.04,125.95,215.85,108.18,215.3,Upgrade
1,Other Revenue,8.92,9.91,9.84,9.6,12.33,15.36,13.15,14.51,13.63,-20.2,Upgrade
2,Revenue,150.32,151.5,153.23,143.77,135.38,184.39,139.1,230.35,121.81,195.1,Upgrade
3,Revenue Growth (YoY),-1.89%,5.38%,13.18%,-22.03%,-2.67%,-19.95%,14.20%,18.07%,-37.16%,0.71%,Upgrade
4,Cost of Revenue,9.82,18.98,10.15,16.47,11.01,37.56,12.68,66.02,40.73,55.92,Upgrade
5,Gross Profit,140.5,132.53,143.07,127.3,124.37,146.83,126.42,164.33,81.08,139.18,Upgrade
6,"Selling, General & Admin",91.54,113.46,112.97,109.13,121.62,114.81,94.83,121.42,96.09,133.04,Upgrade
7,Other Operating Expenses,-0.03,4.33,2.34,-0.47,1.51,-13.15,0.48,6.04,0.9,5.83,Upgrade
8,Operating Expenses,137.97,164,161.99,155.76,172.28,146.33,135.4,187.17,136.77,166.89,Upgrade
9,Operating Income,2.54,-31.48,-18.92,-28.46,-47.91,0.51,-8.98,-22.84,-55.69,-27.71,Upgrade
10,Interest Expense,-48.95,-54.76,-49.24,-40.68,-34.15,-30.82,-31.9,-32.63,-36.94,-29.18,Upgrade
11,Interest & Investment Income,2.33,2.93,3.84,1.21,1.17,0.85,0.97,1.28,2.64,4.7,Upgrade
12,Earnings From Equity Investments,-1.14,9.35,-2.89,5.42,-3.09,6.33,-5.38,1.99,-0.96,-1.61,Upgrade
13,Currency Exchange Gain (Loss),1.33,-,-,-,-,-1.97,16.43,-0.24,0.67,1.5,Upgrade
14,Other Non Operating Income (Expenses),21.35,8.42,11.43,12.28,15.16,10.04,13.22,15.64,9.29,13.63,Upgrade
15,EBT Excluding Unusual Items,-22.54,-65.54,-55.79,-50.24,-68.82,-15.06,-15.64,-36.81,-80.99,-38.68,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-6.1,Upgrade
17,Gain (Loss) on Sale of Investments,-0.57,-13.14,-11.58,-19.9,-84.84,62.2,13.46,-22.72,-74.81,88.55,Upgrade
18,Gain (Loss) on Sale of Assets,-,-,-,-0.79,145.06,-0.01,1.27,-0.9,-,0.04,Upgrade
19,Asset Writedown,-,-41.49,-25.89,-4.94,-2.08,-4.41,-4.02,12.99,-6.96,-2.36,Upgrade
20,Other Unusual Items,-,-,-,-1.22,0.24,-0.11,-0.61,-0.19,-3.83,-11.63,Upgrade
21,Pretax Income,-23.11,-120.16,-93.26,-77.09,-10.44,42.61,-5.55,-47.62,-166.58,29.82,Upgrade
22,Income Tax Expense,3.57,2.74,-2.19,2.68,2.5,7.24,3.4,0.11,2.77,-10.3,Upgrade
23,Earnings From Continuing Operations,-26.68,-122.9,-91.07,-79.78,-12.94,35.37,-8.94,-47.73,-169.35,40.12,Upgrade
24,Earnings From Discontinued Operations,-,-,-,-,4.11,1.45,8.44,-,-,-,Upgrade
25,Net Income to Company,-26.68,-122.9,-91.07,-79.78,-8.83,36.81,-0.5,-47.73,-169.35,40.12,Upgrade
26,Minority Interest in Earnings,-1.69,4.56,3.49,1.54,5.78,-2.43,2.62,-2.39,3.14,-7.48,Upgrade
27,Net Income,-28.37,-118.34,-87.57,-78.23,-3.05,34.39,2.12,-50.12,-166.21,32.64,Upgrade
28,Net Income to Common,-28.37,-118.34,-87.57,-78.23,-3.05,34.39,2.12,-50.12,-166.21,32.64,Upgrade
29,Net Income Growth,-,-,-,-,-,-,-,-,-,-61.16%,Upgrade
30,Shares Outstanding (Basic),2974,2974,2974,2974,2974,2974,2974,2974,2974,2974,Upgrade
31,Shares Outstanding (Diluted),2974,2974,2974,2974,2974,2974,2974,2974,2974,2974,Upgrade
32,Shares Change (YoY),-,-,-,-,-,-,-,0.01%,0.01%,0.10%,Upgrade
33,EPS (Basic),-0.01,-0.04,-0.03,-0.03,-0.00,0.01,0.00,-0.02,-0.06,0.01,Upgrade
34,EPS (Diluted),-0.01,-0.04,-0.03,-0.03,-0.00,0.01,0.00,-0.02,-0.06,0.01,Upgrade
35,EPS Growth,-,-,-,-,-,-,-,-,-,-61.20%,Upgrade
36,Free Cash Flow,75.1,128.76,28.38,-46.7,78.33,-4.57,20.59,25.47,-33.8,-23.7,Upgrade
37,Free Cash Flow Per Share,0.03,0.04,0.01,-0.02,0.03,-0.00,0.01,0.01,-0.01,-0.01,Upgrade
38,Operating Margin,1.69%,-20.78%,-12.34%,-19.80%,-35.39%,0.27%,-6.46%,-9.92%,-45.72%,-14.21%,Upgrade
39,Profit Margin,-18.87%,-78.11%,-57.15%,-54.42%,-2.25%,18.65%,1.52%,-21.76%,-136.45%,16.73%,Upgrade
40,Free Cash Flow Margin,49.96%,84.99%,18.52%,-32.48%,57.86%,-2.48%,14.80%,11.06%,-27.75%,-12.15%,Upgrade
41,EBITDA,41.96,7.69,20.64,11.25,-6.66,37.45,23.54,28.38,-24.74,-9.12,Upgrade
42,D&A For EBITDA,39.42,39.17,39.56,39.72,41.26,36.94,32.52,51.23,30.95,18.59,Upgrade
43,EBIT,2.54,-31.48,-18.92,-28.46,-47.91,0.51,-8.98,-22.84,-55.69,-27.71,Upgrade
