,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,55.8,132.59,69.88,98.13,283.72,174.28,252.02,234.58,307.42,129.79,Upgrade
1,Trading Asset Securities,102.45,103.02,112.7,127.29,124.02,262.16,132.7,113.92,145.33,240.95,Upgrade
2,Cash & Short-Term Investments,158.25,235.62,182.58,225.43,407.73,436.44,384.71,348.5,452.75,370.74,Upgrade
3,Cash Growth,-13.32%,4.52%,-55.22%,-48.35%,5.98%,25.23%,-15.03%,-6.00%,13.59%,81.70%,Upgrade
4,Accounts Receivable,20.71,32.56,28.76,31,25.27,61.39,38.97,35.02,23.76,32.85,Upgrade
5,Other Receivables,245.35,227.8,256.79,251.75,271.11,178.51,11.06,178.59,135.29,172.5,Upgrade
6,Receivables,445.83,452.22,520.71,516.16,492.74,473.57,253.66,449.02,453.59,495.19,Upgrade
7,Inventory,43.04,47.85,47.39,48.69,36.18,86.69,74.24,61.68,80.39,67.96,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,163.25,-,-,-,Upgrade
9,Other Current Assets,822.48,803.71,281.76,285.64,18.87,64.9,59.49,62.98,49.26,50.59,Upgrade
10,Total Current Assets,1476,1548,1041,1085,963.16,1070,943.02,932.26,1046,997.63,Upgrade
11,"Property, Plant & Equipment",2228,2324,2270,2400,2459,2580,2393,2337,2150,2184,Upgrade
12,Long-Term Investments,50.76,52.87,79.09,83.66,78.72,77.64,70.14,74.73,67.16,67.74,Upgrade
13,Goodwill,141.4,141.4,141.4,141.4,141.4,141.4,141.4,141.4,141.4,141.4,Upgrade
14,Other Intangible Assets,110.59,111.59,112.59,113.6,112.09,216.82,217.82,218.82,240.64,241.49,Upgrade
15,Long-Term Deferred Tax Assets,13.53,14.41,16.36,17.17,18.1,19.12,22.56,23.48,21.18,21.69,Upgrade
16,Other Long-Term Assets,638.38,688.82,1236,1297,1601,1665,1599,1591,1474,1507,Upgrade
17,Total Assets,4659,4881,4896,5138,5374,5770,5387,5319,5140,5160,Upgrade
18,Accounts Payable,131.25,148.52,126.14,118.65,109.32,144.69,120.03,100.14,104.21,87.98,Upgrade
