,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+8 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+8 Quarters
0,Operating Revenue,46.52,46.52,37.94,39.15,35.38,31.09,31.17,33.02,32.53,29.25,35.19,32.99,22.46,18.31,16.22,16.37,16.34,16.36,20,21.63,Upgrade
1,Other Revenue,-,-,-,-,-,-,-,-,-,-,-0.31,0.14,-,0.1,-0.05,0.19,2.91,-2.86,-0.2,0.04,Upgrade
2,Revenue,46.52,46.52,37.94,39.15,35.38,31.09,31.17,33.02,32.53,29.25,34.88,33.13,22.46,18.4,16.17,16.57,19.24,13.49,19.79,21.67,Upgrade
3,Revenue Growth (YoY),31.47%,49.62%,21.73%,18.56%,8.79%,6.29%,-10.65%,-0.33%,44.80%,58.93%,115.79%,99.96%,16.73%,36.39%,-18.32%,-23.54%,-7.44%,-27.53%,52.84%,5.37%,Upgrade
4,Cost of Revenue,40.26,40.26,37.48,31.33,26.42,24.39,30.94,19.76,19.66,17.84,29.69,17.95,14.97,15.09,17.16,13.13,12.88,14.05,19.18,15.2,Upgrade
5,Gross Profit,6.26,6.26,0.47,7.82,8.96,6.7,0.23,13.26,12.87,11.41,5.19,15.18,7.5,3.32,-0.99,3.44,6.37,-0.56,0.61,6.47,Upgrade
6,"Selling, General & Admin",-,-,0.79,-,-,-,1.09,-,-,-,1.25,-,-,-,0.68,-,-,-,0.63,-,Upgrade
7,Other Operating Expenses,7.79,7.79,6.97,6.8,6.51,7.23,4.6,6.44,4.81,5.32,2.66,4.58,3.86,3.87,2.88,4.14,3.42,3.78,3.41,3.76,Upgrade
8,Operating Expenses,7.81,7.81,7.85,6.82,6.49,7.27,5.79,6.53,4.78,5.46,3.75,5.01,3.85,3.96,3.66,4.2,3.37,3.84,3.87,3.85,Upgrade
9,Operating Income,-1.55,-1.55,-7.39,1,2.47,-0.56,-5.56,6.74,8.09,5.95,1.45,10.17,3.65,-0.64,-4.65,-0.76,3,-4.4,-3.26,2.63,Upgrade
10,Interest Expense,-0.05,-0.05,-0.12,-0.07,-0.09,-0.08,-0.08,-0.1,-0.11,-0.07,-0.1,-0.03,-0.02,-0.02,-0.03,-0.03,-0.04,-0.05,-0.05,-0.23,Upgrade
11,Interest & Investment Income,-,-,0.57,-,-,-,0.21,-,-,-,0.03,-,-,-,0.06,-,-,-,0.25,-,Upgrade
12,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06,-,Upgrade
13,Other Non Operating Income (Expenses),0.32,0.32,0.01,0.41,-0.04,0.13,0.81,0.72,0.63,-0.37,0.11,-0.34,0.56,-0.02,-,-,-,-,0.01,-,Upgrade
14,EBT Excluding Unusual Items,-1.28,-1.28,-6.92,1.34,2.35,-0.52,-4.62,7.35,8.61,5.51,1.48,9.8,4.19,-0.68,-4.62,-0.8,2.96,-4.45,-2.99,2.4,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-0.35,-,-,-,-0.71,-,-,-,0.04,-,-,-,-,-,-,-,-,-,Upgrade
16,Other Unusual Items,-,-,0.23,-,-,-,0.4,-,-,-,-,-,-,-,2.84,-,-,2.9,-,-,Upgrade
17,Pretax Income,-1.28,-1.28,-7.04,1.34,2.35,-0.52,-4.92,7.35,8.61,5.51,1.52,9.8,4.19,-0.68,-1.78,-0.8,2.96,-1.54,-2.99,2.4,Upgrade
18,Income Tax Expense,-0.04,-0.04,-0.75,0.33,0.5,0.2,-0.45,1.21,1.17,0.57,0.11,1.21,0.64,0.07,0.44,-0.07,-0.02,0.11,-1.31,0.64,Upgrade
19,Net Income,-1.23,-1.23,-6.29,1.01,1.84,-0.72,-4.47,6.14,7.44,4.94,1.42,8.59,3.55,-0.75,-2.22,-0.73,2.98,-1.65,-1.68,1.76,Upgrade
20,Net Income to Common,-1.23,-1.23,-6.29,1.01,1.84,-0.72,-4.47,6.14,7.44,4.94,1.42,8.59,3.55,-0.75,-2.22,-0.73,2.98,-1.65,-1.68,1.76,Upgrade
21,Net Income Growth,-,-,-,-83.62%,-75.23%,-,-,-28.54%,109.46%,-,-,-,19.21%,-,-,-,106.66%,-,-,-35.46%,Upgrade
22,Shares Outstanding (Basic),800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,Upgrade
23,Shares Outstanding (Diluted),800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,Upgrade
24,Shares Change (YoY),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.89%,33.33%,Upgrade
25,EPS (Basic),-0.00,-0.00,-0.01,0.00,0.00,-0.00,-0.01,0.01,0.01,0.01,0.00,0.01,0.00,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,Upgrade
26,EPS (Diluted),-0.00,-0.00,-0.01,0.00,0.00,-0.00,-0.01,0.01,0.01,0.01,0.00,0.01,0.00,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,Upgrade
27,EPS Growth,-,-,-,-83.62%,-75.23%,-,-,-28.54%,109.49%,-,-,-,19.21%,-,-,-,106.66%,-,-,-51.60%,Upgrade
28,Free Cash Flow,-4.11,-4.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Free Cash Flow Per Share,-0.01,-0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Gross Margin,13.46%,13.46%,1.23%,19.98%,25.33%,21.55%,0.73%,40.16%,39.57%,39.00%,14.88%,45.82%,33.37%,18.03%,-6.12%,20.74%,33.08%,-4.15%,3.10%,29.88%,Upgrade
31,Operating Margin,-3.33%,-3.33%,-19.47%,2.56%,6.99%,-1.81%,-17.83%,20.40%,24.88%,20.35%,4.14%,30.71%,16.25%,-3.47%,-28.79%,-4.61%,15.60%,-32.61%,-16.45%,12.12%,Upgrade
32,Profit Margin,-2.65%,-2.65%,-16.58%,2.57%,5.21%,-2.30%,-14.34%,18.59%,22.86%,16.90%,4.06%,25.93%,15.80%,-4.09%,-13.74%,-4.38%,15.48%,-12.22%,-8.48%,8.12%,Upgrade
33,Free Cash Flow Margin,-8.84%,-8.84%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
34,EBITDA,-0.86,-0.86,-6.7,1.4,2.87,-0.17,-5.16,7.12,8.47,6.33,1.83,10.56,4.03,-0.26,-4.27,-0.4,3.36,-4.04,-2.89,2.73,Upgrade
35,EBITDA Margin,-1.84%,-1.84%,-17.65%,3.57%,8.11%,-0.54%,-16.56%,21.56%,26.05%,21.65%,5.24%,31.86%,17.95%,-1.39%,-26.42%,-2.43%,17.48%,-29.93%,-14.62%,12.58%,Upgrade
36,D&A For EBITDA,0.69,0.69,0.69,0.4,0.4,0.4,0.4,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.36,0.36,0.36,0.36,0.1,Upgrade
37,EBIT,-1.55,-1.55,-7.39,1,2.47,-0.56,-5.56,6.74,8.09,5.95,1.45,10.17,3.65,-0.64,-4.65,-0.76,3,-4.4,-3.26,2.63,Upgrade
38,EBIT Margin,-3.33%,-3.33%,-19.47%,2.56%,6.99%,-1.81%,-17.83%,20.40%,24.88%,20.35%,4.14%,30.71%,16.25%,-3.47%,-28.79%,-4.61%,15.60%,-32.61%,-16.45%,12.12%,Upgrade
39,Effective Tax Rate,-,-,-,24.87%,21.45%,-,-,16.51%,13.62%,10.36%,6.97%,12.35%,15.36%,-,-,-,-,-,-,26.64%,Upgrade
