,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+8 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+8 Quarters
0,Cash & Equivalents,23.42,23.42,34.67,-,41.81,-,42.73,-,44.55,-,42.77,-,25.51,-,32.57,-,30.43,-,29.94,-,Upgrade
1,Trading Asset Securities,0.62,0.62,0.6,-,0.7,-,0.95,-,1.06,-,1.61,-,1.05,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,24.04,24.04,35.27,42.5,42.5,43.68,43.68,-,45.62,44.38,44.38,-,26.56,32.57,32.57,-,30.43,29.94,29.94,-,Upgrade
3,Cash Growth,-43.44%,-44.97%,-19.26%,-,-6.82%,-1.56%,-1.56%,-,71.76%,36.26%,36.26%,-,-12.73%,8.78%,8.78%,-,23.23%,7.69%,7.69%,-,Upgrade
4,Accounts Receivable,31.99,31.99,26.26,-,22.56,-,24.36,-,18.72,-,17.18,-,10.04,-,8.61,-,10.03,-,9.95,-,Upgrade
5,Other Receivables,2.04,2.04,1.86,-,1.63,-,1.94,-,2.23,-,0.4,-,2.43,-,1.37,-,1.45,-,2.61,-,Upgrade
6,Receivables,34.03,34.03,28.12,-,24.19,-,26.3,-,20.95,-,17.58,-,12.48,-,9.97,-,11.49,-,12.56,-,Upgrade
7,Prepaid Expenses,1.62,1.62,1.91,-,1.35,-,1.81,-,2.83,-,1.41,-,3.01,-,1.29,-,0.91,-,0.76,-,Upgrade
8,Other Current Assets,3.91,3.91,3.34,-,4.29,-,3.84,-,1.84,-,1.96,-,4.04,-,1.12,-,0.24,-,0.3,-,Upgrade
9,Total Current Assets,63.59,63.59,68.64,-,72.33,-,75.63,-,71.24,-,65.32,-,46.08,-,44.95,-,43.06,-,43.56,-,Upgrade
10,"Property, Plant & Equipment",5.06,5.06,8.07,-,10.15,-,12.32,-,12.87,-,8.45,-,2.11,-,3.54,-,5.2,-,6.85,-,Upgrade
11,Long-Term Investments,1.37,1.37,1.37,-,1.56,-,1.56,-,1.56,-,1.56,-,-,-,-,-,-,-,-,-,Upgrade
12,Other Intangible Assets,0.98,0.98,0.98,-,0.98,-,0.98,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Long-Term Assets,1.51,1.51,1.43,-,1.28,-,1.19,-,1.17,-,0.67,-,-,-,-,-,0.75,-,0.75,-,Upgrade
14,Total Assets,72.51,72.51,80.49,-,86.29,-,91.67,-,86.83,-,76,-,48.19,-,48.48,-,49,-,51.16,-,Upgrade
15,Accrued Expenses,8.49,8.49,11.76,-,3.68,-,9.8,-,1.79,-,8.51,-,2.01,-,5.75,-,3.29,-,5.64,-,Upgrade
16,Short-Term Debt,-,-,-,-,5.96,-,6,-,5.98,-,5.97,-,1.01,-,-,-,-,-,-,-,Upgrade
17,Current Portion of Leases,1.73,1.73,3.48,-,4.31,-,3.82,-,3.71,-,1.97,-,0.4,-,1.6,-,2.36,-,2.3,-,Upgrade
18,Current Income Taxes Payable,-,-,-,-,1.2,-,1.04,-,3.56,-,1.79,-,0.35,-,-,-,-,-,0.41,-,Upgrade
19,Current Unearned Revenue,0.22,0.22,0.14,-,0.73,-,0.26,-,-,-,-,-,1.25,-,1.1,-,-,-,-,-,Upgrade
20,Other Current Liabilities,1.93,1.93,2.19,-,1.77,-,0.94,-,1.46,-,1.24,-,0.91,-,0.61,-,0.87,-,0.45,-,Upgrade
21,Total Current Liabilities,12.38,12.38,17.57,-,17.65,-,21.85,-,16.5,-,19.48,-,5.93,-,9.05,-,6.52,-,8.8,-,Upgrade
22,Long-Term Leases,0.82,0.82,0.92,-,1.24,-,3.29,-,5.31,-,3.72,-,-,-,-,-,0.4,-,1.6,-,Upgrade
23,Long-Term Deferred Tax Liabilities,0.23,0.23,0.23,-,0.3,-,0.3,-,0.31,-,0.31,-,0.12,-,0.12,-,-,-,-,-,Upgrade
24,Other Long-Term Liabilities,0.54,0.54,0.53,-,0.48,-,0.43,-,0.43,-,0.23,-,-,-,-,-,-,-,-,-,Upgrade
25,Total Liabilities,13.97,13.97,19.26,-,19.67,-,25.87,-,22.55,-,23.73,-,6.05,-,9.17,-,6.93,-,10.39,-,Upgrade
26,Common Stock,8,8,8,-,8,-,8,-,8,-,8,-,8,-,8,-,8,-,8,-,Upgrade
27,Additional Paid-In Capital,39.74,39.74,39.74,-,39.74,-,39.74,-,39.74,-,39.74,-,39.74,-,39.74,-,39.74,-,39.74,-,Upgrade
28,Retained Earnings,11.66,11.66,14.13,-,19.41,-,18.29,-,16.62,-,4.24,-,-5.77,-,-8.56,-,-5.62,-,-6.95,-,Upgrade
29,Comprehensive Income & Other,-0.87,-0.87,-0.64,-,-0.53,-,-0.22,-,-0.07,-,0.29,-,0.17,-,0.14,-,-0.04,-,-0.02,-,Upgrade
30,Shareholders' Equity,58.54,58.54,61.23,66.62,66.62,65.81,65.81,-,64.28,52.27,52.27,-,42.14,39.32,39.32,-,42.08,40.77,40.77,-,Upgrade
31,Total Liabilities & Equity,72.51,72.51,80.49,-,86.29,-,91.67,-,86.83,-,76,-,48.19,-,48.48,-,49,-,51.16,-,Upgrade
32,Total Debt,2.55,2.55,4.39,11.51,11.51,13.1,13.1,-,15.01,11.66,11.66,-,1.41,1.6,1.6,-,2.76,3.89,3.89,-,Upgrade
