,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,9220,10406,10188,11716,9325,8808,6604,7471,5277,6580,5869,6425,5805,5751,6523,6642,4788,3687,3527,Upgrade
1,Short-Term Investments,-,-,620.56,-,998.6,-,931.06,-,882.04,-,996.28,-,463.57,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,-,1909,1233,527.7,174.31,353.62,430.8,926.03,920.28,1910,376.09,1105,1123,894.08,961.75,859.61,562.9,898.73,1134,1648,Upgrade
3,Cash & Short-Term Investments,11128,11128,12259,10715,12889,9679,10170,7530,9273,7187,7953,6973,8011,6699,6712,7383,7204,5687,4821,5175,Upgrade
4,Cash Growth,-13.66%,14.97%,20.55%,42.31%,39.00%,34.67%,27.88%,7.98%,15.75%,7.29%,18.48%,-5.55%,11.20%,17.79%,39.23%,42.68%,22.63%,66.24%,1.96%,32.54%,Upgrade
5,Accounts Receivable,-,3615,3177,2800,2675,2807,2648,2383,2205,2287,2212,1873,1698,1817,1833,1803,1735,2042,1830,1639,Upgrade
6,Other Receivables,-,169.61,151.89,137.61,137.29,150.29,143.97,222.19,221.23,166.81,119.24,110.53,111.33,113.5,109.99,121.11,111.29,123.45,119.2,117.36,Upgrade
7,Receivables,-,3785,3329,2937,2812,2957,2792,2605,2427,2454,2331,1984,1810,1930,1943,1924,1846,2165,1950,1757,Upgrade
8,Inventory,-,3812,2291,2648,2570,2540,2425,2367,2136,2351,2160,1927,1707,1928,1665,1602,1659,2075,2072,1964,Upgrade
9,Other Current Assets,-,1145,691.92,1223,533.48,1202,229.55,1035,173.16,1172,273.79,832.45,293.94,360.82,311.07,302.49,223.79,216.24,228.9,241.41,Upgrade
10,Total Current Assets,-,19871,18571,17523,18805,16377,15616,13537,14009,13164,12717,11717,11822,10918,10632,11211,10933,10144,9071,9137,Upgrade
11,"Property, Plant & Equipment",-,1990,1993,2017,1940,1929,1866,1864,1867,1907,1859,1805,1778,1705,1716,1716,1650,1634,1649,1112,Upgrade
12,Long-Term Investments,-,1535,3256,1598,3055,1495,1589,1665,2861,1490,1565,1522,1703,1586,1552,1456,1715,1968,2124,1686,Upgrade
13,Goodwill,-,1679,1580,1580,1554,881.32,881.32,827.16,827.16,879.24,878.21,878.21,878.21,947.39,947.39,947.39,947.39,1007,1007,1003,Upgrade
14,Other Intangible Assets,-,353.39,280.18,287.37,264.48,194.17,196.79,173.04,175.62,175.69,178.47,179.65,177.7,211.61,213.37,215.49,214.24,211.02,212.99,213.5,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,-,2.32,2.46,2.46,2.46,4.04,4.18,4.18,4.18,5.48,5.19,6.44,6.44,-,7.3,-,Upgrade
16,Long-Term Deferred Tax Assets,-,319.5,277.49,290.67,313.84,286.25,263.72,232.45,234.17,210.55,202.86,199.66,174.55,185.17,163.16,146.21,142.82,130.73,129.7,188.27,Upgrade
17,Long-Term Deferred Charges,-,31.93,44.72,22.32,48.23,23.6,54.1,25.71,49.73,23.36,52.03,30.16,62.27,34.65,41.12,42.31,46.74,39.87,44.47,48.65,Upgrade
18,Other Long-Term Assets,-,1758,158.99,1766,171.34,1586,1559,1550,168.92,925.18,602.42,460.12,433.13,72.31,71.19,53.75,53.52,91.7,63.09,127.59,Upgrade
19,Total Assets,-,27537,26162,25084,26152,22774,22029,19877,20195,18779,18059,16796,17033,15665,15341,15794,15710,15226,14309,13516,Upgrade
20,Accounts Payable,-,2768,2305,2594,2710,2281,2334,2430,2536,1795,1653,1432,1560,1038,1044,1019,1164,1146,1130,987.62,Upgrade
21,Accrued Expenses,-,625.54,808.51,530.13,1232,593.56,614.78,471.87,1073,554.79,528.25,403.1,778.14,482.79,438.11,351.56,686,420.05,441.23,361.99,Upgrade
22,Short-Term Debt,-,2106,932.56,871.03,239.6,181.62,138.99,131.25,104.21,525.45,476.88,328.14,187.38,225.27,192.55,465.65,496.74,503.75,484.93,114.94,Upgrade
23,Current Portion of Long-Term Debt,-,64.78,17.7,20.94,0.3,-,-,22.6,10.22,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Current Portion of Leases,-,-,20.18,-,20.09,21.46,12.91,-,16.2,9.4,11.83,12.04,12.76,12.83,13.59,-,-,-,-,-,Upgrade
