,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,4518,9548,16602,10510,10403,6238,4929,4737,298,32.87,Upgrade
1,Revenue Growth (YoY),-72.79%,-9.16%,59.59%,68.48%,111.07%,31.71%,1553.89%,14309.84%,46.24%,-65.68%,Upgrade
2,Cost of Revenue,4485,9580,16587,10384,10108,6153,4923,4723,288.13,40.65,Upgrade
3,Gross Profit,33,-31.9,14.9,126.5,294.9,85.24,5.42,13.63,9.87,-7.78,Upgrade
4,"Selling, General & Admin",62.2,58.9,49.4,77.4,53.5,83,26.85,20.43,19.21,22.78,Upgrade
5,Other Operating Expenses,-,-,-,-,-,-,-,-,-,0.81,Upgrade
6,Operating Expenses,62.2,58.9,49.4,77.4,53.5,83,26.85,19.83,19.82,2267,Upgrade
7,Operating Income,-29.2,-90.8,-34.5,49.1,241.4,2.24,-21.43,-6.2,-9.94,-2275,Upgrade
8,Interest Expense,-19.6,-26.6,-28,-13.5,-14.3,-9.65,-4.28,-5.53,-5.59,-5.98,Upgrade
9,Interest & Investment Income,12.2,13,12.7,29.9,2.7,1.69,1.7,1.61,5.38,2.72,Upgrade
10,Earnings From Equity Investments,-,-,-,-,-,-0,-0,-5.68,-1.4,-1.58,Upgrade
11,Currency Exchange Gain (Loss),-0.8,-1,-3.5,-12.3,-15.1,-5.83,-2.4,6.95,-14.57,-25.31,Upgrade
12,Other Non Operating Income (Expenses),11.9,17.1,7.9,6.4,8,4.42,11.34,-5.59,-2.34,1.54,Upgrade
13,EBT Excluding Unusual Items,-25.5,-88.3,-45.4,59.6,222.7,-7.14,-15.08,-14.44,-28.45,-2303,Upgrade
14,Gain (Loss) on Sale of Investments,-4.3,-13.7,-7.2,-0.1,-0.8,-33.72,-9.73,9.46,-32.97,-4.21,Upgrade
15,Gain (Loss) on Sale of Assets,-,-0.5,-,-,-,-4.22,-,-,-,-,Upgrade
16,Asset Writedown,-,-118.5,115,-,-,-,-,-5.82,-,-,Upgrade
17,Other Unusual Items,10.5,-7.9,6.9,12.1,7.2,408,5.53,-0.42,8.08,-2.1,Upgrade
18,Pretax Income,-19.3,-228.9,69.3,71.6,229.1,362.92,-19.29,-11.22,-53.34,-2310,Upgrade
19,Income Tax Expense,5.6,-20.5,11.4,0.6,14.2,11.84,2.4,16.29,-1.35,-29.91,Upgrade
20,Earnings From Continuing Operations,-24.9,-208.4,57.9,71,214.9,351.08,-21.68,-27.5,-51.99,-2280,Upgrade
21,Net Income to Company,-24.9,-208.4,57.9,71,214.9,351.08,-21.68,-27.5,-51.99,-2280,Upgrade
22,Minority Interest in Earnings,-,-,-,-,-,0,-0,-0,0.02,0.05,Upgrade
23,Net Income,-24.9,-208.4,57.9,71,214.9,351.09,-21.69,-27.51,-51.98,-2280,Upgrade
24,Net Income to Common,-24.9,-208.4,57.9,71,214.9,351.09,-21.69,-27.51,-51.98,-2280,Upgrade
25,Net Income Growth,-,-,-73.06%,-79.78%,-,-,-,-,-,-,Upgrade
26,Shares Outstanding (Basic),8742,8741,8791,8803,8759,8759,8759,8759,8759,8759,Upgrade
27,Shares Outstanding (Diluted),8742,8741,8791,8803,8759,8759,8759,8759,8759,8759,Upgrade
28,Shares Change (YoY),-0.56%,-0.70%,0.36%,0.50%,0.00%,-,-,-,-,-0.69%,Upgrade
29,EPS (Basic),-0.00,-0.02,0.01,0.01,0.02,0.04,-0.00,-0.00,-0.01,-0.26,Upgrade
30,EPS (Diluted),-0.00,-0.02,0.01,0.01,0.02,0.04,-0.00,-0.00,-0.01,-0.26,Upgrade
31,EPS Growth,-,-,-73.12%,-79.88%,-,-,-,-,-,-,Upgrade
32,Free Cash Flow,-185.1,-18.6,-46.5,136.9,191.2,153.06,-61.81,49.49,-125.99,-18.76,Upgrade
33,Free Cash Flow Per Share,-0.02,-0.00,-0.01,0.02,0.02,0.02,-0.01,0.01,-0.01,-0.00,Upgrade
34,Operating Margin,-0.65%,-0.95%,-0.21%,0.47%,2.32%,0.04%,-0.43%,-0.13%,-3.34%,-6920.67%,Upgrade
35,Profit Margin,-0.55%,-2.18%,0.35%,0.68%,2.07%,5.63%,-0.44%,-0.58%,-17.44%,-6935.76%,Upgrade
36,Free Cash Flow Margin,-4.10%,-0.19%,-0.28%,1.30%,1.84%,2.45%,-1.25%,1.04%,-42.28%,-57.06%,Upgrade
37,EBITDA,19.6,-21.6,69.6,118.1,298.2,30.54,-14.34,-2.05,-7.53,-29.53,Upgrade
38,D&A For EBITDA,48.8,69.2,104.1,69,56.8,28.3,7.09,4.16,2.41,2245,Upgrade
39,EBIT,-29.2,-90.8,-34.5,49.1,241.4,2.24,-21.43,-6.2,-9.94,-2275,Upgrade
