,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jan '21 Jan 1, 2021","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,"Property, Plant & Equipment",719.66,724.44,730.14,736.03,740.55,746.52,752.42,758.35,763.75,769.71,775.61,781.56,780.94,785.6,790.83,803.27,801.07,806.3,811.59,816.41,Upgrade
1,Cash & Equivalents,1922,1857,2190,1962,3067,2765,2839,3904,2186,1965,2587,2128,3037,3185,4266,4089,4733,5513,5735,5444,Upgrade
2,Accounts Receivable,7.36,9.34,7.59,6.7,-,47.83,-,43.73,-,6.83,-,1.28,-,6.96,-,17.11,-,201.95,-,27.33,Upgrade
3,Other Receivables,17,13.47,117.92,11.26,32.73,1.49,57.16,4.42,15.51,7.74,14.07,8.76,16.13,59.74,65.25,4.6,153.49,6.89,548.43,5.12,Upgrade
4,Investment In Debt and Equity Securities,6.2,-,-,6.2,6.2,6.2,6.2,6.2,29.31,29.31,29.31,29.31,99.31,99.31,99.31,29.31,89.85,89.85,89.85,99.85,Upgrade
5,Goodwill,1.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,Other Intangible Assets,2.69,2.71,2.73,2.75,2.78,2.8,2.82,2.85,2.89,2.93,2.98,3.02,3.07,3.18,3.43,3.69,3.96,4.23,4.5,4.79,Upgrade
7,Other Current Assets,2833,2941,3003,3109,2079,2077,2164,2194,3013,3023,3044,3349,3244,3233,3215,3258,2883,2889,2960,3466,Upgrade
8,Trading Asset Securities,318.7,403.91,115.14,1341,430,750,1635,900,1215,1505,1000,1500,910,1280,860,960,160,1350,480,809,Upgrade
