,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,293.82,310.25,375.82,410.01,400.4,673.41,539.07,652.48,459.84,579.56,Upgrade
1,Revenue Growth (YoY),-21.82%,-24.33%,-6.14%,-39.11%,-25.72%,3.21%,17.23%,12.58%,4.75%,23.98%,Upgrade
2,Cost of Revenue,337,369.8,467.58,453.42,355.87,637,489.49,616.48,420.01,545.43,Upgrade
3,Gross Profit,-43.18,-59.55,-91.76,-43.41,44.53,36.41,49.58,36,39.83,34.13,Upgrade
4,"Selling, General & Admin",16.56,26.65,29.21,24.9,23.71,21.16,36.54,26.37,23.48,26.91,Upgrade
5,Other Operating Expenses,1.96,-2.42,14.29,333.74,7.76,12.19,-4.25,9.37,2.2,-2.26,Upgrade
6,Operating Expenses,18.51,24.23,43.5,358.64,31.47,33.35,32.29,35.74,25.68,24.65,Upgrade
7,Operating Income,-61.69,-83.78,-135.27,-402.05,13.06,3.06,17.29,0.25,14.15,9.48,Upgrade
8,Interest Expense,-0.02,-0.16,-0.15,-0.19,-0.11,-0.14,-0.32,-0.31,-0.14,-0.37,Upgrade
9,Interest & Investment Income,-,2.86,-,4.87,-,5.86,-,5.18,-,5.33,Upgrade
10,Currency Exchange Gain (Loss),-,0.61,-,-7.93,-,1.85,-,6.06,-,-1.24,Upgrade
11,EBT Excluding Unusual Items,-61.71,-80.47,-135.42,-405.3,12.96,10.63,16.97,11.18,14.01,13.2,Upgrade
12,Gain (Loss) on Sale of Assets,-,5.72,-,0.4,-,0.33,-,1.3,-,11.01,Upgrade
13,Other Unusual Items,-,-,-,-,-,0.16,-,-,-,-,Upgrade
14,Pretax Income,-61.71,-74.75,-135.42,-404.9,12.96,11.12,16.97,12.48,14.01,24.21,Upgrade
15,Income Tax Expense,0.88,-0.68,0.12,-0.13,1.86,0.85,1.8,2.68,3.21,-1.28,Upgrade
16,Earnings From Continuing Operations,-62.59,-74.07,-135.53,-404.78,11.1,10.27,15.17,9.8,10.81,25.49,Upgrade
17,Minority Interest in Earnings,2.26,2.92,6.14,20.08,0.3,-0.46,-0.7,-0.7,-0.19,-0.55,Upgrade
18,Net Income,-60.33,-71.16,-129.39,-384.69,11.4,9.81,14.47,9.1,10.61,24.95,Upgrade
19,Net Income to Common,-60.33,-71.16,-129.39,-384.69,11.4,9.81,14.47,9.1,10.61,24.95,Upgrade
20,Net Income Growth,-,-,-,-,-21.24%,7.78%,36.33%,-63.53%,-23.86%,319.40%,Upgrade
21,Shares Outstanding (Basic),2342,2342,2342,2342,2342,2342,2342,2342,2342,2342,Upgrade
22,Shares Outstanding (Diluted),2342,2342,2342,2342,2342,2342,2342,2342,2342,2342,Upgrade
23,EPS (Basic),-0.03,-0.03,-0.06,-0.16,0.00,0.00,0.01,0.00,0.00,0.01,Upgrade
24,EPS (Diluted),-0.03,-0.03,-0.06,-0.16,0.00,0.00,0.01,0.00,0.00,0.01,Upgrade
25,EPS Growth,-,-,-,-,-21.24%,7.80%,36.32%,-63.54%,-23.86%,319.37%,Upgrade
26,Free Cash Flow,-243.84,68.81,-238.6,-89.93,-147.52,27.36,-2.51,-48.86,195.95,-229.14,Upgrade
27,Free Cash Flow Per Share,-0.10,0.03,-0.10,-0.04,-0.06,0.01,-0.00,-0.02,0.08,-0.10,Upgrade
28,Operating Margin,-21.00%,-27.00%,-35.99%,-98.06%,3.26%,0.45%,3.21%,0.04%,3.08%,1.64%,Upgrade
29,Profit Margin,-20.53%,-22.93%,-34.43%,-93.83%,2.85%,1.46%,2.68%,1.39%,2.31%,4.30%,Upgrade
30,Free Cash Flow Margin,-82.99%,22.18%,-63.49%,-21.93%,-36.84%,4.06%,-0.47%,-7.49%,42.61%,-39.54%,Upgrade
31,EBITDA,-48.55,-68.99,-119.56,-385.09,30.85,18.4,33.4,16.68,29.72,25.3,Upgrade
32,D&A For EBITDA,13.14,14.8,15.71,16.96,17.78,15.34,16.12,16.43,15.57,15.82,Upgrade
33,EBIT,-61.69,-83.78,-135.27,-402.05,13.06,3.06,17.29,0.25,14.15,9.48,Upgrade
