,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,35148,33660,32896,31167,27427,32937,31207,31810,27186,26623,31891,30765,31408,33298,35953,35755,32573,30178,27167,26449,31033,Upgrade
1,Market Cap Growth,2.20%,2.20%,5.41%,-2.02%,0.89%,23.72%,-2.14%,3.40%,-13.44%,-20.05%,-11.30%,-13.96%,-3.58%,10.34%,32.34%,35.19%,4.96%,2.44%,-16.77%,-29.41%,6.46%,Upgrade
2,Last Close Price,8.74,8.37,7.80,7.39,6.50,7.81,7.07,7.21,6.16,6.03,6.89,6.64,6.78,7.19,7.48,8.75,7.97,7.38,6.41,6.24,7.32,Upgrade
3,PE Ratio,4.67,4.31,4.32,4.11,3.68,4.51,4.34,4.56,3.99,4.02,4.98,4.72,4.98,5.43,6.05,6.60,6.10,5.83,5.14,5.04,6.11,Upgrade
4,PS Ratio,2.05,1.96,1.55,1.85,1.65,2.04,1.93,2.03,1.77,1.76,2.18,2.11,2.22,2.40,2.69,2.85,2.65,2.50,2.26,2.20,2.63,Upgrade
5,PB Ratio,0.54,0.43,0.47,0.44,0.40,0.49,0.48,0.50,0.44,0.44,0.54,0.53,0.55,0.60,0.67,0.67,0.71,0.67,0.62,0.61,0.74,Upgrade
6,P/FCF Ratio,-,-,-,-,0.66,0.65,-,-,1.47,-,-,-,-,2.74,2.59,-,-,2.32,-2.07,-,-,Upgrade
7,P/OCF Ratio,-,-,-,-,0.65,0.64,-,-,1.38,-,-,-,-,2.57,2.46,-,-,2.21,-2.19,-,-,Upgrade
8,Debt / Equity Ratio,3.90,3.90,3.71,3.71,3.30,3.85,4.31,3.71,3.51,3.58,3.83,3.46,3.33,3.62,3.53,3.53,3.65,3.13,3.18,3.39,3.56,Upgrade
9,Debt / FCF Ratio,-,-,-,-,5.41,5.07,-,-,11.83,-,-,-,-,16.55,13.72,-,-,10.83,-10.59,-,-,Upgrade
10,Return on Equity (ROE),11.88%,11.01%,12.56%,10.24%,11.60%,13.10%,13.24%,10.07%,12.39%,12.60%,13.10%,9.43%,12.10%,14.53%,13.30%,9.98%,13.28%,12.81%,14.65%,10.67%,Upgrade,
11,Return on Assets (ROA),-,-,0.84%,0.68%,0.76%,0.87%,0.90%,0.70%,0.85%,0.88%,0.93%,0.67%,0.86%,1.04%,0.91%,0.65%,0.88%,0.88%,1.02%,0.68%,Upgrade,
12,Earnings Yield,22.21%,23.19%,23.17%,24.31%,27.21%,22.18%,23.04%,21.91%,25.05%,24.85%,20.09%,21.18%,20.07%,18.41%,16.54%,15.15%,16.39%,17.17%,19.44%,19.83%,16.37%,Upgrade
13,FCF Yield,-40.72%,-,-,97.53%,152.02%,154.49%,55.39%,35.72%,67.82%,-139.63%,-55.02%,28.96%,8.93%,36.56%,38.59%,58.53%,62.08%,43.02%,-48.21%,-191.99%,-85.01%,Upgrade
14,Dividend Yield,4.36%,-,-,-,5.85%,-,-,-,5.68%,-,-,-,5.16%,-,-,-,4.02%,-,-,-,4.37%,Upgrade
15,Payout Ratio,40.68%,-,-,9.52%,-,-,-,9.53%,-,81.46%,-,3.38%,-,85.19%,-,3.91%,-,94.03%,-,0.01%,-,Upgrade
16,Buyback Yield / Dilution,5.29%,1.91%,-1.27%,0.35%,17.66%,-0.65%,-0.05%,0.19%,-0.74%,0.65%,-0.60%,-18.08%,-13.33%,-17.73%,-15.92%,-0.60%,-23.27%,-0.17%,-0.10%,0.44%,-2.27%,Upgrade
17,Total Shareholder Return,9.66%,1.91%,-1.27%,0.35%,23.51%,-0.65%,-0.05%,0.19%,4.94%,0.65%,-0.60%,-18.08%,-8.17%,-17.73%,-15.92%,-0.60%,-19.25%,-0.17%,-0.10%,0.44%,2.10%,Upgrade
