,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3586,3720,3740,3640,2819,2155,1952,1841,2098,-,1774,1752,1514,1471,1317,1596,1387,1405,1375,1181,Upgrade
1,Trading Asset Securities,630,50,-,-,-,-,-,-,-,-,-,3.01,-,-,360,-,30,-,-,-,Upgrade
2,Cash & Short-Term Investments,4216,3770,3740,3640,2819,2155,1952,1841,2098,-,1774,1755,1514,1471,1677,1596,1417,1405,1375,1181,Upgrade
3,Cash Growth,49.58%,74.95%,91.60%,97.73%,34.32%,-,10.01%,4.88%,38.60%,-,5.82%,9.95%,6.82%,4.71%,21.95%,35.13%,111.99%,31.36%,14.77%,-28.40%,Upgrade
4,Accounts Receivable,347.73,350.33,370.48,335.36,573.87,479.51,448.77,417.06,572.99,-,590.74,481,548.33,579.19,447.24,449.59,482.5,490.47,422.57,565.76,Upgrade
5,Other Receivables,126.6,109.41,80.58,61.76,183.43,164.62,140.35,99.67,62.88,-,21.13,18.97,27.63,18,14.75,18.44,67.44,69.43,80.49,264.68,Upgrade
6,Receivables,474.33,459.74,451.07,397.11,757.3,644.13,589.13,516.73,635.86,-,611.87,499.98,575.95,597.19,461.99,468.03,549.94,559.91,503.06,830.44,Upgrade
7,Inventory,99.58,156.77,139.19,121.09,159.91,226.88,206.87,237.5,293.92,-,374.66,252.34,318.38,330.59,225.69,162.78,250.11,272.75,237.39,160.31,Upgrade
8,Other Current Assets,240.11,209.76,207.33,244.1,221.8,233.53,242.85,248.65,256.26,-,234.29,179.74,194.72,171.68,159.8,111.09,116.72,112.87,92.99,84.06,Upgrade
9,Total Current Assets,5030,4597,4537,4403,3958,3260,2991,2844,3284,-,2995,2687,2603,2570,2524,2338,2334,2350,2208,2256,Upgrade
10,"Property, Plant & Equipment",126.74,147.46,102.61,108.62,136.01,136.67,134.67,146.33,159.17,-,161.59,159.69,154.84,143.38,144.88,78.57,61.23,51.57,49.33,51.9,Upgrade
