,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,6610,13605,6918,8042,7487,11255,7287,15050,4402,11109,Upgrade
1,Revenue Growth (YoY),-4.46%,69.17%,-7.59%,-28.54%,2.74%,-25.22%,65.54%,35.48%,-22.93%,78.17%,Upgrade
2,Cost of Revenue,4822,8339,4640,6258,5124,8278,4697,9155,3835,6296,Upgrade
3,Gross Profit,1788,5267,2279,1784,2363,2976,2591,5896,566.71,4813,Upgrade
4,"Selling, General & Admin",595.83,978.68,446.28,711.57,560.2,1037,552.69,766.53,371.7,678.24,Upgrade
5,Other Operating Expenses,-118.36,-46.46,-140.22,-142.09,-17.48,-290.44,-97.73,-115.15,-63.58,315.75,Upgrade
6,Operating Expenses,622.27,1015,340.75,505.93,550.58,710.71,602.61,797.87,320.68,979.16,Upgrade
7,Operating Income,1166,4252,1938,1278,1812,2266,1988,5098,246.03,3834,Upgrade
8,Interest Expense,-923.5,-1118,-946.41,-910.59,-801.41,-734.67,-702.23,-517.88,-492.93,-506.72,Upgrade
9,Interest & Investment Income,109.07,91.9,149.4,85.9,218.31,170.45,227.35,179.43,137.83,164.94,Upgrade
10,Earnings From Equity Investments,556.09,645.82,450.9,503.9,-2088,-361.5,693.95,504.71,-1062,636.23,Upgrade
11,Currency Exchange Gain (Loss),-26.2,57.1,-610.3,-405.67,-755.14,89.66,18.62,286.23,-25.52,-65,Upgrade
12,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,-202.65,33.89,2.54,Upgrade
13,EBT Excluding Unusual Items,881.06,3929,981.49,551.74,-1614,1430,2226,5348,-1163,4066,Upgrade
14,Impairment of Goodwill,-,-,-,-52.93,-,-132.98,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-71.54,-40.29,55.43,-135.82,168.42,292.98,95.79,219.8,30.75,88.47,Upgrade
16,Gain (Loss) on Sale of Assets,783.35,173.69,-,748.87,2988,4657,175.39,703.48,3906,3331,Upgrade
17,Asset Writedown,-209.42,12.47,82.61,280.19,-3.57,238.47,-25.96,33.46,-13.07,-591.15,Upgrade
18,Other Unusual Items,-,-,-,-,-,-,-,46.12,-,29.21,Upgrade
19,Pretax Income,1383,4075,1120,1392,1539,6485,2471,6350,2760,6923,Upgrade
20,Income Tax Expense,217.35,1796,493.19,637.4,357.37,2197,530,2057,1015,2176,Upgrade
21,Earnings From Continuing Operations,1166,2279,626.33,754.66,1182,4289,1941,4293,1745,4747,Upgrade
22,Minority Interest in Earnings,-513.4,-468.98,-534.29,-35.83,-553.41,-1629,-935.2,-1954,13.77,-919.11,Upgrade
23,Net Income,652.7,1810,92.05,718.83,628.09,2659,1006,2340,1759,3828,Upgrade
24,Preferred Dividends & Other Adjustments,-,-,-,46.48,46.52,46.08,46,45.94,45.93,46.44,Upgrade
25,Net Income to Common,652.7,1810,92.05,672.34,581.58,2613,959.67,2294,1713,3782,Upgrade
26,Net Income Growth,609.10%,151.74%,-85.35%,-72.97%,-37.54%,13.67%,-42.83%,-38.88%,36.85%,13.65%,Upgrade
27,Shares Outstanding (Basic),2394,2393,2388,2389,2273,2267,2200,2195,2164,2158,Upgrade
28,Shares Outstanding (Diluted),2404,2396,2388,2389,2273,2267,2206,2199,2172,2167,Upgrade
29,Shares Change (YoY),0.65%,0.31%,5.08%,5.37%,3.00%,3.08%,1.59%,1.48%,1.76%,1.87%,Upgrade
30,EPS (Basic),0.27,0.76,0.04,0.28,0.26,1.15,0.44,1.05,0.79,1.75,Upgrade
31,EPS (Diluted),0.27,0.75,0.04,0.28,0.26,1.15,0.43,1.04,0.79,1.74,Upgrade
32,EPS Growth,600.52%,168.39%,-84.94%,-75.75%,-40.49%,11.00%,-45.57%,-40.36%,36.21%,10.91%,Upgrade
33,Free Cash Flow,-2454,-2374,-2113,2083,820.09,-6873,-1084,-824.88,-3288,1761,Upgrade
34,Free Cash Flow Per Share,-1.02,-0.99,-0.88,0.87,0.36,-3.03,-0.49,-0.38,-1.51,0.81,Upgrade
35,Operating Margin,17.63%,31.25%,28.01%,15.89%,24.20%,20.13%,27.28%,33.87%,5.59%,34.51%,Upgrade
36,Profit Margin,9.87%,13.30%,1.33%,8.36%,7.77%,23.22%,13.17%,15.24%,38.92%,34.04%,Upgrade
37,Free Cash Flow Margin,-37.12%,-17.45%,-30.54%,25.90%,10.95%,-61.07%,-14.88%,-5.48%,-74.70%,15.86%,Upgrade
38,EBITDA,2726,5878,3387,2798,3421,3370,3598,6077,1321,4556,Upgrade
39,D&A For EBITDA,1560,1625,1449,1520,1609,1105,1610,978.91,1075,721.92,Upgrade
40,EBIT,1166,4252,1938,1278,1812,2266,1988,5098,246.03,3834,Upgrade
