,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,172,241,233,266,422,521,732,1973,1402,1576,1775,Upgrade
1,Market Cap Growth,-9.35%,-9.35%,-44.71%,-49.05%,-42.37%,-73.58%,-47.79%,25.20%,-21.00%,-26.19%,-58.31%,Upgrade
2,Enterprise Value,581,636,-50,83,256,358,444,1725,1197,1376,1564,Upgrade
3,Last Close Price,0.14,0.19,0.19,0.21,0.34,0.42,0.59,0.76,0.54,0.61,0.67,Upgrade
4,PE Ratio,0.74,-,0.88,-10.69,-,-,-,-,-,2617.36,-,Upgrade
5,PS Ratio,3.46,4.83,4.83,5.83,10.75,9.48,19.57,-49.43,-78.86,32.14,27.34,Upgrade
6,PB Ratio,0.10,0.13,0.13,0.17,0.27,0.33,0.46,0.46,0.32,0.36,0.40,Upgrade
7,P/FCF Ratio,12.68,12.68,7.32,9.55,23.98,-49.95,-,-649.33,-,-,63.38,Upgrade
8,P/OCF Ratio,12.68,12.68,7.32,9.55,23.98,-49.95,-,-649.33,-,-,63.38,Upgrade
9,EV/Sales Ratio,11.65,12.76,-,1.82,6.53,6.52,11.88,-,-,28.07,24.10,Upgrade
10,EV/EBITDA Ratio,39.24,43.00,-,8.14,163.90,-,1188.34,-,-,92.53,46.96,Upgrade
11,EV/EBIT Ratio,39.50,43.28,-,8.30,187.68,-,2200.20,-,-,93.14,47.08,Upgrade
12,EV/FCF Ratio,33.52,33.52,-,2.98,14.56,-34.36,-,-567.68,-,-,55.87,Upgrade
13,Debt / Equity Ratio,0.32,0.32,0.33,-,-,-,-,0.01,-,0.00,0.00,Upgrade
14,Debt / FCF Ratio,30.56,30.56,18.83,-,-,-,-,-8.42,-,-,0.62,Upgrade
15,Earnings Yield,135.37%,96.99%,113.61%,-9.36%,-10.36%,-291.43%,-213.53%,-5.68%,-4.04%,0.04%,3.27%,Upgrade
16,FCF Yield,7.89%,7.89%,13.66%,10.47%,4.17%,-2.00%,-1.55%,-0.15%,-0.82%,0.15%,1.58%,Upgrade
17,Buyback Yield / Dilution,-,-,-,-,-,-0.00%,0.02%,0.03%,0.01%,-,Upgrade,
18,Total Shareholder Return,-,-,-,-,-,-0.00%,0.02%,0.03%,0.01%,-,Upgrade,
