,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Rental Revenue,24.21,24.1,22.79,21.59,16.79,19.99,18.18,23.01,28.25,25.19,Upgrade
1,Other Revenue,0.82,0.73,0.71,0.43,0.43,17.74,-18.5,-62.59,-6.44,2.02,Upgrade
2,Total Revenue,25.03,24.83,23.49,22.02,17.22,37.73,-0.32,-39.58,21.81,27.21,Upgrade
3,Revenue Growth (YoY,6.56%,12.74%,36.41%,-41.63%,-,-,-,-,-42.16%,-27.04%,Upgrade
4,Property Expenses,6.12,7.52,5.97,7.27,6.94,4.75,4.39,4.67,4.59,4.77,Upgrade
5,Depreciation & Amortization,0.05,0.05,0.09,0.1,0.1,0.1,0.07,0.05,0.05,0.05,Upgrade
6,Other Operating Expenses,9.45,10.3,11.21,13.41,10.06,18.52,9.37,12.62,10.05,12.68,Upgrade
7,Total Operating Expenses,15.4,19.76,15.41,20.14,17.74,-7,44.2,15.57,16.46,17.78,Upgrade
8,Operating Income,9.63,5.07,8.08,1.88,-0.52,44.72,-44.52,-55.15,5.34,9.43,Upgrade
9,Interest Expense,-17.67,-18.21,-,-,-,-,-,-,-,-,Upgrade
10,Interest & Investment Income,4.78,4.89,6.69,6.05,5.12,6.24,11.33,13.14,13.11,10.35,Upgrade
11,Currency Exchange Gain (Loss),-0,-0.61,-0.42,-1.06,0.51,0.33,0.63,2.3,-1.87,-1.89,Upgrade
12,Other Non-Operating Income,0.9,0.33,0.01,0,0.15,0.08,0.01,4.85,0.1,0.22,Upgrade
13,EBT Excluding Unusual Items,-2.36,-8.53,14.37,6.88,5.26,51.38,-32.56,-34.87,16.68,18.11,Upgrade
14,Gain (Loss) on Sale of Investments,-0.6,-1.59,-2.74,-2.17,-6.16,-15.19,-0.08,0.41,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,6.7,-,-,-,-1468,-,-,-,-,Upgrade
16,Asset Writedown,-12.79,253.41,6.05,-24.61,-2.85,-11.01,-14.93,-24.54,-8.1,-25.82,Upgrade
17,Other Unusual Items,-,1.45,-,-21.04,0.39,-74.37,-0.02,-3.56,0.19,-,Upgrade
18,Pretax Income,-15.75,251.43,17.68,-40.93,-3.36,-1517,-47.59,-62.55,8.77,-7.71,Upgrade
19,Income Tax Expense,1.29,0.94,3.17,-1.59,1,-2.89,1.21,0.77,2.09,-1.64,Upgrade
20,Net Income,-17.04,250.49,14.51,-39.35,-4.36,-1514,-48.8,-63.32,6.67,-6.07,Upgrade
21,Net Income to Common,-17.04,250.49,14.51,-39.35,-4.36,-1514,-48.8,-63.32,6.67,-6.07,Upgrade
22,Net Income Growth,-,-,-,-,-,-,-,-,-89.59%,-,Upgrade
23,Basic Shares Outstanding,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,Upgrade
24,Diluted Shares Outstanding,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,Upgrade
25,Shares Change (YoY),-,-,-,-,-,0.00%,-0.02%,-0.03%,-0.01%,-,Upgrade
26,EPS (Basic),-0.01,0.20,0.01,-0.03,-0.00,-1.22,-0.04,-0.05,0.01,-0.00,Upgrade
27,EPS (Diluted),-0.01,0.20,0.01,-0.03,-0.00,-1.22,-0.04,-0.05,0.01,-0.00,Upgrade
28,EPS Growth,-,-,-,-,-,-,-,-,-89.59%,-,Upgrade
29,Operating Margin,38.49%,20.41%,34.41%,8.55%,-3.00%,118.55%,-,-,24.50%,34.65%,Upgrade
30,Profit Margin,-68.06%,1008.99%,61.75%,-178.67%,-25.29%,-4013.94%,-,-,30.60%,-22.31%,Upgrade
31,Free Cash Flow Margin,11.89%,64.46%,67.53%,54.14%,32.93%,-42.69%,-,-,-17.38%,22.46%,Upgrade
32,EBITDA,9.68,5.12,8.18,1.98,-0.42,44.82,-44.45,-55.1,5.39,9.48,Upgrade
33,D&A For Ebitda,0.05,0.05,0.09,0.1,0.1,0.1,0.07,0.05,0.05,0.05,Upgrade
34,EBIT,9.63,5.07,8.08,1.88,-0.52,44.72,-44.52,-55.15,5.34,9.43,Upgrade
