,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,45.97,27.04,27.89,38.3,52.79,148.55,156.84,113.84,147.38,198.25,Upgrade
1,Cash & Short-Term Investments,45.97,27.04,27.89,38.3,52.79,148.55,156.84,113.84,147.38,198.25,Upgrade
2,Cash Growth,64.81%,-29.41%,-47.17%,-74.22%,-66.34%,30.50%,6.42%,-42.58%,-57.47%,-45.31%,Upgrade
3,Accounts Receivable,56.56,96.44,93.58,95.79,90.31,63.33,3.37,-,-,-,Upgrade
4,Receivables,56.56,96.44,93.58,95.79,90.31,63.33,3.37,-,-,-,Upgrade
5,Inventory,2.28,4.33,5.77,4.83,4.98,2.27,28.15,44.83,75.53,75.87,Upgrade
6,Prepaid Expenses,109.86,60.29,131.12,99.59,196.11,211.23,50.49,6.39,22.45,331.9,Upgrade
7,Restricted Cash,-,-,-,3.1,3.23,-,-,-,-,-,Upgrade
8,Other Current Assets,5.01,5.05,-,-,2.87,1.43,-,-,50.14,49.66,Upgrade
9,Total Current Assets,219.67,193.15,258.37,241.6,350.29,426.81,238.84,165.06,295.5,655.69,Upgrade
10,"Property, Plant & Equipment",14.01,19.98,31.03,55.68,58.62,69.38,59.88,69.93,133.54,24.27,Upgrade
11,Long-Term Investments,222.7,237.89,243.58,253.13,235.1,261.07,251.96,263.77,279.13,282.36,Upgrade
12,Goodwill,27.12,27.2,27,27.85,29.08,30.4,30.99,-,-,-,Upgrade
13,Other Intangible Assets,1.64,2.27,4.58,4.53,66.84,121.74,277.79,363.52,291.37,252.75,Upgrade
14,Other Long-Term Assets,45.71,45.8,3.93,6.4,2.24,1.8,18.7,18.49,0.74,0.74,Upgrade
15,Total Assets,530.84,526.29,568.48,589.19,742.16,911.2,878.16,880.77,1000,1216,Upgrade
16,Accounts Payable,52.21,108.12,103.97,94.18,81.65,29.29,0.3,-,-,-,Upgrade
17,Short-Term Debt,54.02,72.23,64.54,32.74,10.36,-,1.2,-,43.79,365.68,Upgrade
18,Current Portion of Long-Term Debt,-,-,2.44,-,-,-,-,-,-,-,Upgrade
19,Current Portion of Leases,5.53,7.28,5.73,10.85,39.37,42.16,35.2,65.73,128.93,2.42,Upgrade
20,Current Unearned Revenue,4.89,4.92,2.37,8.92,7.03,80.67,-,-,-,-,Upgrade
21,Other Current Liabilities,63.73,74.76,63.14,78.27,81.07,89.14,65.16,34.89,14.55,11.54,Upgrade
22,Total Current Liabilities,180.38,267.3,242.19,224.96,219.5,241.25,101.86,100.62,187.27,379.64,Upgrade
23,Long-Term Debt,134.35,-,2.98,-,-,-,-,-,-,-,Upgrade
24,Long-Term Leases,5.79,8.15,9.21,13.77,6.49,10.04,1.63,2.02,0.68,1.92,Upgrade
25,Long-Term Deferred Tax Liabilities,0.2,0.44,0.72,0.53,0.64,1.01,1.34,1.54,1.02,1.04,Upgrade
26,Other Long-Term Liabilities,46.18,27.61,26.03,-,-,-,-,-,-,-,Upgrade
27,Total Liabilities,366.91,303.5,281.12,239.26,226.63,252.3,104.83,104.18,188.97,382.6,Upgrade
28,Common Stock,271.71,271.71,271.71,271.71,271.21,269.96,269.96,269.96,269.96,269.96,Upgrade
29,Additional Paid-In Capital,1229,1229,1229,1227,1213,1213,1213,1213,1213,1213,Upgrade
30,Retained Earnings,-2073,-2032,-1979,-1935,-1783,-1665,-1562,-1555,-1510,-1498,Upgrade
31,Comprehensive Income & Other,809.22,821.84,817.49,824.67,827.5,836.83,836.96,847.67,837.41,847.71,Upgrade
32,Total Common Equity,236.68,290.19,339.09,388.2,528.86,655.35,758.69,776.59,811.31,833.21,Upgrade
33,Minority Interest,-72.74,-67.4,-51.74,-38.28,-13.33,3.55,14.65,-,-,-,Upgrade
34,Shareholders' Equity,163.94,222.79,287.35,349.93,515.53,658.9,773.34,776.59,811.31,833.21,Upgrade
35,Total Liabilities & Equity,530.84,526.29,568.48,589.19,742.16,911.2,878.16,880.77,1000,1216,Upgrade
36,Total Debt,199.69,87.66,84.9,57.37,56.23,52.19,38.02,67.75,173.4,370.02,Upgrade
37,Net Cash (Debt),-153.72,-60.62,-57.01,-19.07,-3.44,96.36,118.81,46.09,-26.01,-171.77,Upgrade
38,Net Cash Growth,-,-,-,-,-,109.08%,-,-,-,-,Upgrade
39,Net Cash Per Share,-0.01,-,-0.00,-,-0.00,0.01,0.01,0.00,-0.00,-0.01,Upgrade
40,Filing Date Shares Outstanding,13585,13585,13585,13585,13561,13498,13498,13498,13498,13498,Upgrade
41,Total Common Shares Outstanding,13585,13585,13585,13585,13561,13498,13498,13498,13498,13498,Upgrade
42,Working Capital,39.29,-74.16,16.18,16.64,130.8,185.55,136.98,64.44,108.23,276.04,Upgrade
43,Book Value Per Share,0.02,0.02,0.02,0.03,0.04,0.05,0.06,0.06,0.06,0.06,Upgrade
44,Tangible Book Value,207.92,260.72,307.52,355.82,432.95,503.21,449.91,413.07,519.94,580.46,Upgrade
45,Tangible Book Value Per Share,0.02,0.02,0.02,0.03,0.03,0.04,0.03,0.03,0.04,0.04,Upgrade
46,Buildings,-,0.89,-,0.9,-,0.95,-,0.95,-,0.9,Upgrade
47,Machinery,-,6.13,-,21.1,-,17.44,-,12.75,-,10.7,Upgrade
48,Leasehold Improvements,-,6.34,-,9.24,-,3.71,-,1.95,-,1.95,Upgrade
