,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8340,7675,7021,7250,6596,7163,6869,6705,5680,5691,5746,5920,6574,6171,5756,6182,6443,5124,4274,4306,5113,Upgrade
1,Market Cap Growth,7.15%,7.15%,2.22%,8.13%,16.12%,25.86%,19.54%,13.26%,-13.60%,-7.77%,-0.19%,-4.23%,2.03%,20.43%,34.69%,43.54%,26.01%,0.21%,-21.76%,-21.78%,34.38%,Upgrade
2,Enterprise Value,14662,13726,13683,13569,12915,13215,12311,12192,11321,11261,11131,10999,12781,11162,10777,10931,11192,9231,7948,7725,8532,Upgrade
3,Last Close Price,7.65,7.04,6.28,6.49,5.90,6.41,6.14,5.88,4.98,4.99,5.04,5.08,5.65,5.30,4.94,5.23,5.45,4.33,3.56,3.59,4.26,Upgrade
4,PE Ratio,13.04,11.85,11.02,12.12,11.35,11.16,12.78,13.60,13.37,15.18,13.93,14.67,16.44,16.88,10.92,14.11,20.62,13.49,22.10,-,23.63,Upgrade
5,Forward PE,-,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,Upgrade
6,PS Ratio,0.24,0.22,0.20,0.22,0.21,0.22,0.23,0.24,0.21,0.19,0.20,0.21,0.24,0.24,0.23,0.27,0.32,0.29,0.25,0.25,0.28,Upgrade
7,PB Ratio,1.59,1.46,1.38,1.45,1.37,1.51,1.49,1.48,1.30,1.35,1.37,1.42,1.62,1.56,1.47,1.61,1.72,1.40,1.25,1.26,1.48,Upgrade
8,P/TBV Ratio,1.54,1.54,1.46,1.54,1.45,1.61,1.59,1.58,1.39,1.45,1.47,1.53,1.74,1.68,1.59,1.75,1.86,1.52,1.37,1.38,1.62,Upgrade
