,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,"Selling, General & Admin",8.52,8.28,8.13,8.49,8.07,8.13,14.62,9.57,7.93,7.99,Upgrade
1,Other Operating Expenses,-,1.54,-1.58,-,-0.05,-,-,0.16,-0.16,-0.55,Upgrade
2,Operating Expenses,13.04,12.92,12.98,32.26,34.47,17.64,22.78,11.68,11.32,8.56,Upgrade
3,Operating Income,-13.04,-12.92,-12.98,-32.26,-34.47,-17.64,-22.78,-11.68,-11.32,-8.56,Upgrade
4,Interest Expense,-9.06,-4.77,-3.12,-3.9,-2.72,-1.44,-3.17,-4.69,-0.74,-0.82,Upgrade
5,Interest & Investment Income,0.06,0.08,0.13,0.15,0.07,0.01,0.01,0.01,0.08,0.19,Upgrade
6,Earnings From Equity Investments,-0.06,-0.08,-0.07,-0.07,-0.06,-0.08,-0.06,-0.08,-0.06,-0.07,Upgrade
7,Other Non Operating Income (Expenses),0.42,5.8,2.83,-,-,-,-,-,-,-,Upgrade
8,EBT Excluding Unusual Items,-21.68,-11.88,-13.21,-36.08,-37.17,-19.15,-26.01,-16.44,-12.04,-9.26,Upgrade
9,Gain (Loss) on Sale of Assets,-,1.54,-,-,-,-,-,-,-,-,Upgrade
10,Other Unusual Items,-,2.83,-,-,-,13.29,-,0.16,-,0.16,Upgrade
11,Pretax Income,-21.68,-7.51,-13.21,-36.08,-37.17,-5.86,-26.01,-16.28,-12.04,-9.1,Upgrade
12,Income Tax Expense,-2.21,-4.2,-3.15,-8.16,-8.54,-7.94,-3.11,-4.37,-9.78,-1.59,Upgrade
13,Earnings From Continuing Operations,-19.47,-3.3,-10.06,-27.92,-28.64,2.08,-22.9,-11.91,-2.26,-7.51,Upgrade
14,Net Income to Company,-19.47,-3.3,-10.06,-27.92,-28.64,2.08,-22.9,-11.91,-2.26,-7.51,Upgrade
15,Net Income,-19.47,-3.3,-10.06,-27.92,-28.64,2.08,-22.9,-11.91,-2.26,-7.51,Upgrade
16,Net Income to Common,-19.47,-3.3,-10.06,-27.92,-28.64,2.08,-22.9,-11.91,-2.26,-7.51,Upgrade
17,Shares Outstanding (Basic),9280,9280,9280,9280,9280,9280,9279,9279,9279,9295,Upgrade
18,Shares Outstanding (Diluted),9280,9280,9280,9280,9280,9280,9279,9389,9279,9295,Upgrade
19,Shares Change (YoY),-,-,-,0.01%,0.01%,-1.17%,-,1.01%,0.71%,-6.24%,Upgrade
20,EPS (Basic),-0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,Upgrade
21,EPS (Diluted),-0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,Upgrade
22,Free Cash Flow,-10.4,-8.39,-10.83,-8.62,-10.63,-8.56,-11.67,-8.61,-11.25,-6.9,Upgrade
23,Free Cash Flow Per Share,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,Upgrade
24,EBITDA,-13.03,-12.9,-12.96,-32.24,-34.45,-17.63,-22.77,-11.67,-11.29,-8.53,Upgrade
25,D&A For EBITDA,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.03,0.04,Upgrade
26,EBIT,-13.04,-12.92,-12.98,-32.26,-34.47,-17.64,-22.78,-11.68,-11.32,-8.56,Upgrade
