,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,32.79,71.57,63,112.26,169.25,197.81,186.59,172.48,159.17,173.57
1,Revenue Growth (YoY),-47.95%,-36.25%,-62.78%,-43.25%,-9.29%,14.69%,17.23%,-0.63%,-12.42%,20.25%
2,Cost of Revenue,30.41,69.12,61.87,110.46,167.28,196.05,185.71,172.97,153.46,172
3,Gross Profit,2.38,2.46,1.12,1.8,1.97,1.76,0.88,-0.49,5.71,1.57
4,"Selling, General & Admin",12.63,14.49,10.55,14.13,9.39,14.11,13,15.97,13.73,14.75
5,Operating Expenses,12.93,14.13,10.64,32.27,9.61,7.79,13.58,30.01,14.55,14.86
6,Operating Income,-10.54,-11.67,-9.51,-30.47,-7.64,-6.03,-12.7,-30.5,-8.85,-13.29
7,Interest Expense,-0.04,-0.03,-0.01,-0.02,-0.03,-0.02,-0.03,-0.06,-0.09,-0.13
8,Interest & Investment Income,1.18,1.33,1.17,0.65,0.1,0.09,0.23,0.36,0.86,1.14
9,Currency Exchange Gain (Loss),-,-0.06,0.09,-0.12,0.12,-0.03,0.03,-,-,-
10,Other Non Operating Income (Expenses),1.36,0.55,1.8,1.2,1.93,2.3,1.99,1.74,1.79,1.62
11,EBT Excluding Unusual Items,-8.04,-9.89,-6.46,-28.76,-5.52,-3.69,-10.48,-28.46,-6.28,-10.67
12,Gain (Loss) on Sale of Assets,-,-,-,0.2,0.02,-0.11,0.57,-0.07,0.07,-
13,Other Unusual Items,-,-,-,15.5,-13.74,0.1,-,6.78,0.1,-
14,Pretax Income,-8.04,-9.89,-6.46,-13.05,-19.24,-3.7,-9.92,-21.75,-6.11,-10.67
15,Income Tax Expense,0.09,-0.04,0.05,-0.22,0.11,-0.04,0.7,0.29,-0.08,-1.21
16,Net Income,-8.13,-9.85,-6.52,-12.83,-19.34,-3.66,-10.62,-22.04,-6.02,-9.45
17,Net Income to Common,-8.13,-9.85,-6.52,-12.83,-19.34,-3.66,-10.62,-22.04,-6.02,-9.45
18,Shares Outstanding (Basic),1680,1680,1680,1680,1680,1680,1680,1680,1680,1682
19,Shares Outstanding (Diluted),1680,1680,1680,1680,1680,1680,1680,1680,1680,1682
20,Shares Change (YoY),-,-,-,-,-,-,-,-0.13%,18.17%,20.15%
21,EPS (Basic),-0.00,-0.01,-0.00,-0.01,-0.01,-0.00,-0.01,-0.01,-0.00,-0.01
22,EPS (Diluted),-0.00,-0.01,-0.00,-0.01,-0.01,-0.00,-0.01,-0.01,-0.00,-0.01
23,Free Cash Flow,-16.87,-13.7,-18.18,-20.18,0.99,2.52,29.1,3.6,12.16,-11.11
24,Free Cash Flow Per Share,-0.01,-0.01,-0.01,-0.01,0.00,0.00,0.02,0.00,0.01,-0.01
25,Operating Margin,-32.15%,-16.31%,-15.10%,-27.14%,-4.52%,-3.05%,-6.81%,-17.68%,-5.56%,-7.66%
26,Profit Margin,-24.81%,-13.76%,-10.34%,-11.43%,-11.43%,-1.85%,-5.69%,-12.78%,-3.78%,-5.45%
27,Free Cash Flow Margin,-51.44%,-19.14%,-28.86%,-17.97%,0.58%,1.27%,15.60%,2.09%,7.64%,-6.40%
28,EBITDA,-9.81,-11.25,-9.4,-30.28,-7.48,-5.89,-12.48,-30.1,-8,-12.58
29,D&A For EBITDA,0.74,0.42,0.11,0.19,0.17,0.14,0.22,0.41,0.85,0.71
30,EBIT,-10.54,-11.67,-9.51,-30.47,-7.64,-6.03,-12.7,-30.5,-8.85,-13.29
