,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,4450,4990,3789,4019,4159,3902,3820,3701,3833,4143,Upgrade
1,Revenue Growth (YoY),17.43%,24.16%,-8.89%,2.99%,8.87%,5.44%,-0.35%,-10.68%,-0.62%,-15.00%,Upgrade
2,Cost of Revenue,4394,4668,3535,3769,3891,3744,3528,3510,3713,3838,Upgrade
3,Gross Profit,55.08,322.17,253.81,249.58,268.21,158.52,291.73,191.06,119.94,305.54,Upgrade
4,"Selling, General & Admin",204.79,230.1,182.37,246.29,219.36,272.49,225.79,259.19,212.81,248.16,Upgrade
5,Operating Expenses,204.79,230.1,182.37,246.29,219.36,272.49,225.79,259.19,212.81,248.16,Upgrade
6,Operating Income,-149.71,92.07,71.44,3.29,48.85,-113.97,65.94,-68.14,-92.88,57.38,Upgrade
7,Interest Expense,-110.79,-111.33,-87.92,-76.43,-42.88,-37.61,-35.22,-37.24,-41.82,-68.56,Upgrade
8,Interest & Investment Income,17.26,14,6.29,17.39,9.32,8.78,10.87,11.76,14.42,24.39,Upgrade
9,Earnings From Equity Investments,9.37,9.49,1.2,1.18,11.21,1.95,7.78,-9.1,27.61,18.82,Upgrade
10,Currency Exchange Gain (Loss),4.17,-,-,-0.16,0.62,-,-,-,-,0.6,Upgrade
11,Other Non Operating Income (Expenses),-17.39,-7.26,3.59,14.45,-9.26,-82.94,14.88,5.42,4.08,-22.23,Upgrade
12,EBT Excluding Unusual Items,-247.08,-3.02,-5.41,-40.28,17.86,-223.8,64.24,-97.29,-88.59,10.4,Upgrade
13,Gain (Loss) on Sale of Investments,-,6.2,-,-,-,0.27,0.4,6.45,-,3,Upgrade
14,Gain (Loss) on Sale of Assets,2.53,-0.25,92.25,116.84,3.82,117.96,1.24,1.71,15.5,9.9,Upgrade
15,Legal Settlements,-,-,-,-,5,180.8,-7.04,-272.01,-,-,Upgrade
16,Other Unusual Items,0.25,2.21,5.81,11.51,28.06,2.9,-,108.28,139.24,-,Upgrade
17,Pretax Income,-244.3,5.14,92.66,88.08,54.74,78.12,58.85,-252.86,66.15,23.29,Upgrade
18,Income Tax Expense,5.13,-5.65,17.63,6.45,7.33,20.27,8.76,-0.81,3.18,-0.09,Upgrade
19,Earnings From Continuing Operations,-249.42,10.79,75.03,81.63,47.41,57.85,50.09,-252.06,62.97,23.38,Upgrade
20,Minority Interest in Earnings,-14.67,-7.02,-6.7,-16.95,-7,8.02,6.05,11.28,-6.7,1.37,Upgrade
21,Net Income,-264.09,3.76,68.33,64.68,40.41,65.87,56.13,-240.78,56.27,24.75,Upgrade
22,Net Income to Common,-264.09,3.76,68.33,64.68,40.41,65.87,56.13,-240.78,56.27,24.75,Upgrade
23,Net Income Growth,-,-94.18%,69.09%,-1.80%,-28.01%,-,-0.24%,-,-26.62%,-52.50%,Upgrade
24,Shares Outstanding (Basic),1773,1786,1783,1785,1789,1795,1805,1811,1822,1833,Upgrade
25,Shares Outstanding (Diluted),1773,1786,1783,1785,1789,1795,1805,1811,1822,1833,Upgrade
26,Shares Change (YoY),-0.52%,0.08%,-0.38%,-0.58%,-0.88%,-0.89%,-0.92%,-1.18%,-1.35%,-1.03%,Upgrade
27,EPS (Basic),-0.15,0.00,0.04,0.04,0.02,0.04,0.03,-0.13,0.03,0.01,Upgrade
28,EPS (Diluted),-0.15,0.00,0.04,0.04,0.02,0.04,0.03,-0.13,0.03,0.01,Upgrade
29,EPS Growth,-,-94.19%,69.74%,-1.22%,-27.38%,-,0.68%,-,-25.58%,-51.88%,Upgrade
30,Free Cash Flow,251.32,-266.17,-366.54,222.73,-170.98,-157.38,2.32,45.59,86.69,-286.78,Upgrade
31,Free Cash Flow Per Share,0.14,-0.15,-0.21,0.12,-0.10,-0.09,0.00,0.03,0.05,-0.16,Upgrade
32,Dividend Per Share,-,-,0.011,0.011,0.007,0.011,0.009,-,0.009,0.004,Upgrade
33,Dividend Growth,-,-,68.66%,-4.55%,-23.86%,-,1.15%,-,-27.50%,-52.38%,Upgrade
34,Operating Margin,-3.36%,1.85%,1.89%,0.08%,1.17%,-2.92%,1.73%,-1.84%,-2.42%,1.38%,Upgrade
35,Profit Margin,-5.94%,0.08%,1.80%,1.61%,0.97%,1.69%,1.47%,-6.51%,1.47%,0.60%,Upgrade
36,Free Cash Flow Margin,5.65%,-5.33%,-9.67%,5.54%,-4.11%,-4.03%,0.06%,1.23%,2.26%,-6.92%,Upgrade
37,EBITDA,-130.62,109.89,91.81,27.69,73.36,-86.72,92.86,-38.07,-67.77,111.16,Upgrade
38,D&A For EBITDA,19.1,17.82,20.37,24.4,24.5,27.26,26.92,30.07,25.11,53.78,Upgrade
39,EBIT,-149.71,92.07,71.44,3.29,48.85,-113.97,65.94,-68.14,-92.88,57.38,Upgrade
