,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,822,791,851,942,928,1019,1074,1079,1085,1089,1187,Upgrade
1,Market Cap Growth,-16.01%,-16.01%,-8.23%,-7.59%,-13.65%,-5.52%,-0.97%,-0.93%,-8.61%,-15.23%,-11.72%,Upgrade
2,Enterprise Value,2980,2755,2674,2146,2877,2583,2851,2700,2558,2785,2939,Upgrade
3,Last Close Price,0.45,0.45,0.48,0.52,0.50,0.54,0.56,0.55,0.55,0.54,0.58,Upgrade
4,PE Ratio,-,-,11.81,7.08,8.83,9.59,8.80,-5.84,-,13.44,11.70,Upgrade
5,PS Ratio,0.08,0.08,0.10,0.12,0.11,0.13,0.14,0.14,0.14,0.14,0.15,Upgrade
6,PB Ratio,0.36,0.35,0.34,0.37,0.37,0.42,0.45,0.45,0.46,0.42,0.47,Upgrade
7,P/TBV Ratio,0.40,0.40,0.38,0.40,0.40,0.45,0.47,0.48,0.50,0.44,0.49,Upgrade
8,P/FCF Ratio,-,-53.28,-,-,17.92,-,-,22.52,8.20,-5.44,-,Upgrade
9,P/OCF Ratio,1207.96,1207.96,-,-,13.36,-,-,12.22,4.76,-16.57,-,Upgrade
10,EV/Sales Ratio,0.32,0.29,0.30,0.27,0.35,0.32,0.37,0.36,0.34,0.35,0.37,Upgrade
11,EV/EBITDA Ratio,85.42,-,13.26,17.96,28.47,-193.35,-,49.28,-,-,26.50,Upgrade
12,EV/EBIT Ratio,-,-,16.36,28.72,55.17,-39.67,-,-1227.32,-,-,53.57,Upgrade
13,EV/FCF Ratio,-200.69,-185.52,-,-,55.58,-,-,56.37,19.34,-13.92,-,Upgrade
14,Debt / Equity Ratio,1.48,1.48,1.27,1.11,1.13,1.24,1.30,1.23,1.39,1.08,1.17,Upgrade
15,Debt / FCF Ratio,-,-226.66,-,-,54.53,-,-,61.49,24.73,-13.86,-,Upgrade
16,Return on Capital Employed (ROCE),-,-,4.60%,1.60%,1.45%,-2.15%,-,-0.05%,-,-,1.46%,Upgrade
17,Earnings Yield,-31.67%,-32.90%,8.47%,14.12%,11.33%,10.42%,11.36%,-17.11%,-17.01%,7.44%,8.55%,Upgrade
18,FCF Yield,-1.81%,-1.88%,-74.33%,-15.26%,5.58%,-32.21%,-14.44%,4.44%,12.20%,-18.37%,-77.54%,Upgrade
19,Dividend Yield,0.00%,-,-,4.21%,3.46%,3.29%,3.56%,1.60%,-,2.35%,2.75%,Upgrade
20,Buyback Yield / Dilution,0.22%,0.52%,-0.08%,0.38%,0.58%,0.88%,0.89%,0.92%,1.18%,1.35%,1.03%,Upgrade
21,Total Shareholder Return,0.22%,0.52%,-0.08%,4.59%,4.04%,4.16%,4.45%,2.52%,1.18%,3.70%,3.78%,Upgrade
