,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,1263,953.43,1025,1420,1091,1440,1200,1557,1344,1135,Upgrade
1,Short-Term Investments,-,332,-,246.09,-,169.34,-,148.57,-,124.02,Upgrade
2,Trading Asset Securities,21.52,23.57,8.13,0.49,2.93,5.62,11.41,1.87,0.03,0.06,Upgrade
3,Cash & Short-Term Investments,1284,1309,1033,1667,1094,1615,1212,1707,1344,1259,Upgrade
4,Cash Growth,24.33%,-21.46%,-5.60%,3.20%,-9.72%,-5.39%,-9.80%,35.60%,8.46%,-39.56%,Upgrade
5,Accounts Receivable,5347,5635,4886,4584,4786,4464,4455,4112,4399,4286,Upgrade
6,Other Receivables,454079,592.37,474.01,612.63,21.83,694.06,35.87,645.84,29.39,396.82,Upgrade
7,Receivables,513610,6279,5474,5322,4808,5271,4491,4957,4428,5144,Upgrade
8,Inventory,45.96,45.08,44.74,44.59,46.67,46.35,46.64,45.39,364.74,330.18,Upgrade
9,Prepaid Expenses,-518334,16.84,286.71,33.65,1043,26.76,987.01,49.16,791.06,23.06,Upgrade
10,Restricted Cash,37.31,2.32,-,-,-,-,-,-,11.12,2.64,Upgrade
11,Other Current Assets,11000,45.72,74.15,374.57,90.16,160.33,512.96,488.24,75.98,185.16,Upgrade
12,Total Current Assets,7644,7697,6912,7442,7082,7120,7249,7247,7015,6944,Upgrade
13,"Property, Plant & Equipment",386.77,372.78,387.59,416.69,471.05,501.93,540.28,564.56,504.6,473.28,Upgrade
14,Long-Term Investments,556.71,529.71,525.05,503.39,495.08,556.17,415.03,391.94,539.98,457.11,Upgrade
15,Goodwill,196.68,194.49,92.43,93.79,102.99,106.79,121.94,122.38,47.44,43.21,Upgrade
16,Other Intangible Assets,1.36,1.54,1.73,1.91,2.1,2.28,2.47,-,-,-,Upgrade
17,Long-Term Deferred Tax Assets,0.28,0.28,2.5,2.5,3.24,2.59,2.49,1.65,0.89,0.89,Upgrade
18,Other Long-Term Assets,167.3,168.63,164.62,164.95,176.07,174.81,247.6,247.41,235.41,235.48,Upgrade
19,Total Assets,8953,8965,8086,8625,8332,8464,8579,8575,8343,8154,Upgrade
20,Accounts Payable,1829,1916,1499,1492,1705,1677,1706,1505,1810,1810,Upgrade
21,Accrued Expenses,-,744.65,-,839.1,-,591.51,-,602.75,-,423.87,Upgrade
22,Short-Term Debt,-,1912,639.55,646.37,760.46,778.99,595.82,3173,815.21,1623,Upgrade
23,Current Portion of Long-Term Debt,1569,241.99,0.28,1033,1595,1508,373.92,6.32,666.6,0.34,Upgrade
24,Current Portion of Leases,22.37,29.61,30.5,29.76,25.12,26.73,25.93,30.72,28.45,27.97,Upgrade
25,Current Income Taxes Payable,85.01,78.08,96.15,85.43,90.18,81.44,74.12,68.68,90.16,92.18,Upgrade
26,Current Unearned Revenue,319.9,264.55,212.25,344.93,123.16,110.49,52.92,64.09,192.33,44.8,Upgrade
27,Other Current Liabilities,1077,226.69,943.8,550.35,1001,445.88,1401,714.02,896.01,363.01,Upgrade
28,Total Current Liabilities,4903,5414,3422,5022,5300,5220,4230,6164,4499,4385,Upgrade
29,Long-Term Debt,1757,994.95,2112,1081,597.29,806.22,1925,36.08,1234,1230,Upgrade
30,Long-Term Leases,17.07,23.47,22.52,31.65,15.05,22.39,24.91,25.08,30.02,37.29,Upgrade
31,Long-Term Deferred Tax Liabilities,2.16,2.16,1.6,1.75,1.13,2.04,2.61,3.7,3.66,3.47,Upgrade
32,Total Liabilities,6679,6434,5558,6136,5913,6050,6183,6229,5767,5656,Upgrade
33,Common Stock,178.58,178.58,179.16,179.62,180.09,180.27,181.46,182.01,183.4,183.83,Upgrade
34,Additional Paid-In Capital,-,735.09,737.48,739.41,741.53,742.37,748.23,750.9,757.73,760.07,Upgrade
35,Retained Earnings,-,1551,1567,1518,1465,1445,1383,1327,1583,1523,Upgrade
36,Treasury Stock,-,-,-0.86,-,-,-,-2.3,-,-3.83,-,Upgrade
37,Comprehensive Income & Other,2019,-4.75,-5.91,3.56,-18.05,10.05,43.44,28.46,12.67,-4.68,Upgrade
38,Total Common Equity,2197,2460,2477,2441,2369,2377,2354,2288,2533,2462,Upgrade
39,Minority Interest,76.3,70.6,50.9,48.1,50.2,36.23,42.87,57.28,43.23,36.5,Upgrade
40,Shareholders' Equity,2274,2531,2528,2489,2419,2414,2396,2345,2576,2499,Upgrade
41,Total Liabilities & Equity,8953,8965,8086,8625,8332,8464,8579,8575,8343,8154,Upgrade
42,Total Debt,3366,3202,2805,2822,2993,3142,2946,3271,2774,2918,Upgrade
43,Net Cash (Debt),-2082,-1893,-1772,-1156,-1899,-1527,-1734,-1564,-1430,-1660,Upgrade
44,Net Cash Per Share,-1.17,-1.06,-0.99,-0.65,-1.06,-0.85,-0.96,-0.86,-0.79,-0.91,Upgrade
45,Filing Date Shares Outstanding,1773,1773,1779,1784,1788,1790,1798,1811,1815,1826,Upgrade
46,Total Common Shares Outstanding,1773,1773,1779,1784,1788,1790,1798,1811,1815,1826,Upgrade
47,Working Capital,2741,2284,3490,2420,1782,1900,3019,1082,2516,2559,Upgrade
48,Book Value Per Share,1.24,1.39,1.39,1.37,1.32,1.33,1.31,1.26,1.40,1.35,Upgrade
49,Tangible Book Value,1999,2264,2383,2345,2264,2268,2229,2166,2486,2419,Upgrade
50,Tangible Book Value Per Share,1.13,1.28,1.34,1.31,1.27,1.27,1.24,1.20,1.37,1.32,Upgrade
51,Land,-,50.92,-,51.09,-,94.94,-,95.15,-,50.37,Upgrade
52,Machinery,-,749.13,-,748.93,-,754.38,-,780.28,-,637.84,Upgrade
53,Order Backlog,19630,-,-,-,-,-,-,-,-,-,Upgrade
