,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,1181,998.23,1003,886.55,556.12,367.05,319.48,172.84,167.46,10.71
1,Revenue Growth (YoY),17.74%,12.60%,80.31%,141.54%,74.07%,112.37%,90.78%,1513.92%,1974.57%,36.33%
2,Cost of Revenue,676.52,540.85,609.98,526.02,325.94,181.98,155.77,91.28,83.45,3.85
3,Gross Profit,504.12,457.38,392.77,360.53,230.19,185.06,163.71,81.56,84.01,6.86
4,"Selling, General & Admin",246.11,293.31,194.62,208.17,103.45,142.18,70.26,81.67,51.29,7.83
5,Research & Development,142.9,136.24,95.29,74.88,58.25,63.22,48.62,33.37,19.12,1.5
6,Operating Expenses,389.01,429.55,289.91,283.05,161.7,205.39,118.89,115.04,70.41,9.33
7,Operating Income,115.11,27.83,102.86,77.47,68.49,-20.33,44.82,-33.48,13.6,-2.46
8,Interest Expense,-46.03,-41.92,-50.33,-70.26,-22.51,-8.27,-11.91,-30.8,-19.4,-0.63
9,Interest & Investment Income,1.85,1.4,2.82,3.11,1.44,1.1,0.51,0.19,0.02,0.03
10,Earnings From Equity Investments,-,-,0,0.05,-0.15,-0.11,-,-,-,-
11,Currency Exchange Gain (Loss),1.49,5.76,0.12,6.44,1.9,2.56,0.51,2.44,0.53,0.04
12,Other Non Operating Income (Expenses),-2.59,-1.53,-10.55,6.73,-0.94,-7.03,-2.92,-80.24,75.82,0.09
13,EBT Excluding Unusual Items,69.83,-8.47,44.92,23.55,48.23,-32.07,31.01,-141.9,70.57,-2.94
14,Merger & Restructuring Charges,-,-,-,-,-3.24,-14.26,-,-,-,-3.71
15,Gain (Loss) on Sale of Investments,-,7.01,0.21,17.04,-,-,-,-,-,-
16,Asset Writedown,-,3.47,-,6.96,-,0.45,-,-,-,-
17,Other Unusual Items,-,-,-,-,-,-,-,138.47,-,-
18,Pretax Income,69.83,2.01,45.14,47.55,44.99,-45.89,31.01,-3.43,70.57,-6.65
19,Income Tax Expense,23.51,36.14,11.21,18.59,15.85,-0.14,7.95,-10.9,-3.15,-1.55
20,Earnings From Continuing Operations,46.32,-34.14,33.93,28.96,29.15,-45.74,23.07,7.47,73.72,-5.1
21,Minority Interest in Earnings,-4.85,-2.84,-4.77,-10.62,-5.48,-,-,-,-,-
22,Net Income,41.47,-36.98,29.16,18.34,23.66,-45.74,23.07,7.47,73.72,-5.1
23,Net Income to Common,41.47,-36.98,29.16,18.34,23.66,-45.74,23.07,7.47,73.72,-5.1
24,Net Income Growth,42.21%,-,23.24%,-,2.59%,-,-68.71%,-,-,-
25,Shares Outstanding (Basic),2252,2236,2210,2118,2118,1964,1862,1729,1700,1702
26,Shares Outstanding (Diluted),2422,2236,2409,2367,2311,1964,1972,1729,1738,1702
27,Shares Change (YoY),0.53%,-5.55%,4.24%,20.50%,17.21%,13.63%,13.42%,1.56%,2.44%,-2.27%
28,EPS (Basic),0.02,-0.02,0.01,0.01,0.01,-0.02,0.01,0.00,0.04,-0.00
29,EPS (Diluted),0.02,-0.02,0.01,0.01,0.01,-0.02,0.01,0.00,0.04,-0.00
30,EPS Growth,41.33%,-,18.62%,-,-12.81%,-,-72.41%,-,-,-
31,Free Cash Flow,6.45,-,103.09,24.9,3.19,8.67,-43.3,-9.98,43.47,-3.58
32,Free Cash Flow Per Share,0.00,-,0.04,0.01,0.00,0.00,-0.02,-0.01,0.03,-0.00
33,Operating Margin,9.75%,2.79%,10.26%,8.74%,12.31%,-5.54%,14.03%,-19.37%,8.12%,-23.01%
34,Profit Margin,3.51%,-3.70%,2.91%,2.07%,4.26%,-12.46%,7.22%,4.32%,44.02%,-47.61%
35,Free Cash Flow Margin,0.55%,-,10.28%,2.81%,0.57%,2.36%,-13.55%,-5.77%,25.96%,-33.45%
36,EBITDA,173.66,106.14,158.21,108.06,105.22,-17.11,50.21,-30.59,17.7,-2.24
37,D&A For EBITDA,58.55,78.31,55.35,30.58,36.74,3.22,5.39,2.89,4.11,0.23
38,EBIT,115.11,27.83,102.86,77.47,68.49,-20.33,44.82,-33.48,13.6,-2.46
