,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,139.39,184.08,366.96,336.15,204.48,311.01,109.53,225.99,198.33,229.9
1,Revenue Growth (YoY),-62.02%,-45.24%,79.46%,8.08%,86.68%,37.62%,-44.77%,-1.70%,91.65%,132.89%
2,Cost of Revenue,35.86,123.45,41,135.45,143.98,133.6,62.47,67.15,43.68,21.95
3,Gross Profit,103.53,60.63,325.96,200.7,60.5,177.41,47.06,158.84,154.64,207.94
4,"Selling, General & Admin",59.35,62.6,53.94,137.89,38.22,46.47,41.21,47.94,53.3,38.59
5,Research & Development,70.69,70.51,97.98,84.7,44.78,44.76,35.16,39.72,67.85,67.45
6,Other Operating Expenses,0.22,-11.24,6.44,-15.11,5.01,-8.51,-6.72,10.94,-22.56,-16.99
7,Operating Expenses,130.25,149.89,158.36,212.54,88.01,82.48,69.65,94,98.59,89.04
8,Operating Income,-26.72,-89.26,167.6,-11.84,-27.51,94.93,-22.59,64.84,56.06,118.9
9,Interest Expense,-0.83,-11.95,-0.61,-15.48,-4.7,-1.49,-0.84,-2.36,-1.29,-1.83
10,Interest & Investment Income,0.07,0.26,0.43,0.12,0.09,0.83,0.6,3.14,2.74,3.09
11,Earnings From Equity Investments,-1.18,-0.39,-0.2,-2.38,-1.43,17.62,37.24,-1.44,-1.78,-0.78
12,Currency Exchange Gain (Loss),0.39,-1.42,2.33,1.55,2.64,-1.95,-0.62,-4.23,4.69,1.61
13,Other Non Operating Income (Expenses),-0.19,-5.2,-0.06,-6.26,-0.33,4.77,-0.91,1.47,-0.03,-0.13
14,EBT Excluding Unusual Items,-28.45,-107.97,169.51,-34.29,-31.24,114.71,12.88,61.42,60.39,120.86
15,Gain (Loss) on Sale of Investments,21.23,-70.7,-15.42,1.91,328.96,-10.37,13.82,11.73,-35.52,-71.09
16,Gain (Loss) on Sale of Assets,0.31,0.29,-0.34,16.1,3.37,5.43,3,0.07,0,0.32
17,Asset Writedown,-,-94.97,-,-,-,-,-,-,-,-
18,Other Unusual Items,-,-,-,-,-1.43,-39.68,-8.65,-39.48,-6.71,-12.65
19,Pretax Income,-6.91,-273.35,153.74,-16.28,299.66,70.08,21.05,33.74,18.16,37.44
20,Income Tax Expense,0.34,1.99,2.69,-55.58,59.36,2.52,-9.38,-13.73,-14.37,-2.06
21,Earnings From Continuing Operations,-7.25,-275.34,151.05,39.3,240.3,67.56,30.43,47.48,32.53,39.5
22,Earnings From Discontinued Operations,1.28,-,-20.6,-,-,-,-,-,-,-
23,Net Income to Company,-5.97,-275.34,130.45,39.3,240.3,67.56,30.43,47.48,32.53,39.5
24,Minority Interest in Earnings,-1.84,-1.63,0.07,2.79,0.1,-3.83,0.07,1.46,-0.15,-3.11
25,Net Income,-7.81,-276.97,130.51,42.1,240.4,63.74,30.5,48.93,32.38,36.38
26,Net Income to Common,-7.81,-276.97,130.51,42.1,240.4,63.74,30.5,48.93,32.38,36.38
27,Net Income Growth,-,-,-45.71%,-33.95%,688.20%,30.26%,-5.80%,34.49%,-,-
28,Shares Outstanding (Basic),2574,2574,2574,2574,2574,2574,2574,2443,2441,2440
29,Shares Outstanding (Diluted),2574,2574,2574,2574,2574,2574,2574,2443,2441,2440
30,Shares Change (YoY),-,-,-,-,-,5.38%,5.48%,0.10%,-1.90%,0.38%
31,EPS (Basic),-0.00,-0.11,0.05,0.02,0.09,0.02,0.01,0.02,0.01,0.01
32,EPS (Diluted),-0.00,-0.11,0.05,0.02,0.09,0.02,0.01,0.02,0.01,0.01
33,EPS Growth,-,-,-45.71%,-33.95%,688.20%,23.60%,-10.69%,37.05%,-,-
34,Free Cash Flow,31.98,20.67,220.8,133.02,-67.69,9.37,-253.66,-54.73,155.89,34.8
35,Free Cash Flow Per Share,0.01,0.01,0.09,0.05,-0.03,0.00,-0.10,-0.02,0.06,0.01
36,Operating Margin,-19.17%,-48.49%,45.67%,-3.52%,-13.45%,30.52%,-20.62%,28.69%,28.26%,51.72%
37,Profit Margin,-5.61%,-150.46%,35.57%,12.52%,117.57%,20.49%,27.85%,21.65%,16.33%,15.83%
38,Free Cash Flow Margin,22.94%,11.23%,60.17%,39.57%,-33.10%,3.01%,-231.58%,-24.22%,78.60%,15.14%
39,EBITDA,-7.58,-43,212.1,33.45,36.37,153.08,12.23,100.11,91.74,135.55
40,D&A For EBITDA,19.14,46.27,44.5,45.29,63.88,58.15,34.82,35.27,35.68,16.66
41,EBIT,-26.72,-89.26,167.6,-11.84,-27.51,94.93,-22.59,64.84,56.06,118.9
42,Advertising Expenses,38.3,-,24.18,-,12.06,-,9.75,-,21.04,-
