,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7709,6112,5221,6330,5518,3506,4245,4265,4836,5024,5279,4977,5789,5373,5662,5353,7838,7455,6367,6024,7119,Upgrade
1,Market Cap Growth,74.33%,74.33%,23.01%,48.43%,14.11%,-30.21%,-19.59%,-14.30%,-16.47%,-6.50%,-6.76%,-7.03%,-26.14%,-27.93%,-11.08%,-11.15%,10.09%,-15.46%,-15.51%,-36.61%,-14.45%,Upgrade
2,Enterprise Value,10282,8468,7580,8452,7799,5213,7064,6789,7366,7361,7590,7018,7830,7346,7498,6789,9274,8790,7887,7521,8615,Upgrade
3,Last Close Price,8.83,7.00,5.98,7.25,6.32,5.22,6.32,6.35,7.20,7.48,7.86,7.41,8.62,8.00,8.43,7.97,11.67,11.10,9.48,8.97,10.60,Upgrade
4,PE Ratio,-,-,-,-,-21.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,Forward PE,-,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,Upgrade
6,PS Ratio,4.11,3.47,3.11,4.01,3.64,2.56,3.16,3.26,3.91,4.26,4.73,4.78,5.87,5.38,5.85,5.78,6.93,5.58,4.02,3.20,3.60,Upgrade
7,PB Ratio,37.20,28.84,18.19,18.83,13.22,-5.16,-7.47,-8.52,-12.11,78.13,25.51,15.97,13.79,6.89,6.54,5.69,7.71,5.64,4.65,4.20,4.70,Upgrade
8,P/TBV Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,376.18,86.58,Upgrade
9,P/FCF Ratio,-,-670.17,-,-,-13.55,-,-,-,-,-,-,-,-,-,-,-,-,-,179.12,-,-42.86,Upgrade
10,P/OCF Ratio,59.15,59.15,-41.21,-,-22.43,-,-,-,-85.63,-,-79.95,-,-,-95.50,-,-,79.64,-,22.30,-,80.24,Upgrade
11,EV/Sales Ratio,5.85,4.81,4.51,5.36,5.15,3.81,5.26,5.19,5.96,6.24,6.80,6.74,7.94,7.35,7.75,7.33,8.20,6.58,4.98,4.00,4.35,Upgrade
12,EV/EBITDA Ratio,111.27,-,-,272.90,1642.35,-,-,-,-,-120.20,-106.21,-,-,-,-,-59.98,-,-,-,64.56,-,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-79.69,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-197.66,-,Upgrade
14,EV/FCF Ratio,-1127.46,-928.58,-,-,-19.16,-,-,-,-,-,-,-,-,-,-,-,-,-,221.89,-,-51.87,Upgrade
15,Debt / Equity Ratio,12.58,12.58,8.80,9.20,6.83,-3.47,-5.45,-5.76,-6.54,40.96,12.04,7.77,5.59,2.84,2.42,2.07,1.62,1.24,1.11,1.13,0.96,Upgrade
16,Debt / EBITDA Ratio,28.89,-,56.66,2454.82,6.64,-,-,-,-,87.56,39.58,-,-,-,-,46.24,-,-,-,9.80,-,Upgrade
