,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,419.81,442.3,424.28,436.94,357.25,322.58,363.18,281.13,335.26,282.91,292.11,220.03,269.98,210.02,237.23,225.06,246.95,159.8,442.77,409.43,Upgrade
1,Other Revenue,-3.07,3.07,-,35.61,-19.1,19.1,-,44.3,-23.42,23.42,-,48.76,-21.09,21.09,-,56.91,-29.13,29.13,-,77.48,Upgrade
2,Revenue,416.73,445.37,424.28,472.55,338.16,341.67,363.18,325.43,311.84,306.33,292.11,268.79,248.88,231.11,237.23,281.97,217.81,188.93,442.77,486.91,Upgrade
3,Revenue Growth (YoY),23.24%,30.35%,16.82%,45.21%,8.44%,11.54%,24.33%,21.07%,25.30%,32.54%,23.14%,-4.67%,14.26%,22.32%,-46.42%,-42.09%,-53.14%,-61.19%,-18.20%,-5.62%,Upgrade
4,Cost of Revenue,380.07,409.6,383.84,348.13,318.9,331.7,349,330.12,266.09,265.42,265.9,259.72,222.95,214.15,204.59,225.64,232.18,200.01,367.46,458.96,Upgrade
5,Gross Profit,36.66,35.78,40.44,124.43,19.25,9.97,14.18,-4.69,45.74,40.9,26.21,9.07,25.94,16.96,32.64,56.33,-14.37,-11.08,75.3,27.95,Upgrade
6,"Selling, General & Admin",70.64,57.84,61.93,66.53,55.24,59.14,58.44,50.52,57.01,60.31,59.4,64.48,55.56,51.34,51.4,143.81,43.96,49.05,66,67.61,Upgrade
7,Research & Development,4.39,4.81,4.82,5.68,3.32,3.6,3.12,-0.78,5.43,4.17,6.45,2.24,2.29,1.99,2.34,0.49,0.64,2.16,3.78,-5.59,Upgrade
8,Other Operating Expenses,2.61,6.38,2.51,4.61,1.36,0.68,1.91,12.54,0.25,0.6,2.14,10.04,2.18,4.22,0.88,13.49,-2.03,2.5,3.21,10.17,Upgrade
9,Operating Expenses,83.53,68.7,68.71,75.85,60.49,65.02,64.34,64.22,62.4,66.24,68.73,86.04,61.17,57.04,54.62,159.08,42.55,54.03,73,73.84,Upgrade
10,Operating Income,-46.87,-32.92,-28.27,48.58,-41.24,-55.05,-50.17,-68.91,-16.66,-25.34,-42.52,-76.96,-35.24,-40.08,-21.98,-102.75,-56.92,-65.11,2.31,-45.89,Upgrade
11,Interest Expense,-24.34,-44.67,-43.01,-44.01,-61.06,-53.55,-32.79,-29.71,-59.26,-65.31,-20.98,-32.12,-32.37,-44.14,-17.56,-22.11,-28.56,-19.73,-21.86,-22.06,Upgrade
12,Interest & Investment Income,-,1.32,1.42,0.33,0.09,0.1,0.04,0.07,0.04,0.18,0.12,0.08,0.04,0.15,0.03,0.39,0.04,0.27,0.16,1.64,Upgrade
13,Earnings From Equity Investments,-0.2,-0.18,-,-,-0.14,-0.39,-,-,-,-,-,-,-,-,-,1.18,-1.18,-,-,1.71,Upgrade
14,Currency Exchange Gain (Loss),-2.04,2.04,-,5.71,-25.96,25.96,-,-68.9,28.54,-28.54,-,2.84,-16.6,16.6,-,-2.57,17.92,-17.92,-,-10.56,Upgrade
15,Other Non Operating Income (Expenses),-9.83,2.59,-6.55,-14.15,27,8.67,-5.24,59.24,-56.76,16.8,-20.41,-3.11,13.84,-8.49,-3.88,11,-13.33,2.85,-4.21,21.05,Upgrade
16,EBT Excluding Unusual Items,-83.28,-71.83,-76.41,-3.55,-101.31,-74.27,-88.16,-108.21,-104.09,-102.2,-83.8,-109.27,-70.33,-75.95,-43.39,-114.86,-82.02,-99.64,-23.61,-54.12,Upgrade
17,Merger & Restructuring Charges,-,-,-,-4.35,0.93,-0.93,-,-11.83,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Impairment of Goodwill,-,-,-,-1.48,-,-,-,-259.77,-,-,-,-252.61,-,-,-,-198.83,-,-,-,-1121,Upgrade
19,Gain (Loss) on Sale of Investments,-,0.09,-0.09,-0.42,-,0.21,-0.21,-76.38,-0.04,-0.15,-0.16,-0.85,-0.29,-0.22,-0.36,-2.1,0.88,-0.57,-0.32,-14.18,Upgrade
20,Gain (Loss) on Sale of Assets,-1.32,0.09,-,0.48,0.15,-0.13,0.05,-0.17,0.33,0.24,-0.08,1.76,-,0.02,-,3.56,0.01,-,-,6.59,Upgrade
21,Asset Writedown,1.64,-1.5,-0.71,-0.16,-3.86,-0.48,0.48,-26.78,-2.9,1.27,-1.27,2.37,-2.37,-,-,-6.97,6.99,-0.02,-,-326.06,Upgrade
22,Other Unusual Items,9.21,16.87,1.6,-17.62,-0.62,0.62,-,-7.58,-0.34,0.34,-,8.62,5.34,-5.34,-,13.09,5.38,-5.38,-,-51.95,Upgrade
23,Pretax Income,-73.74,-56.28,-75.61,-13.88,-104.71,-74.98,-87.84,-484.58,-107.03,-100.5,-85.31,-348.53,-67.65,-81.5,-43.75,-306.12,-68.76,-105.6,-23.93,-1477,Upgrade
24,Income Tax Expense,1.84,2.82,-0.97,-20.27,1.45,-0.36,0.46,26.17,0.49,-0.74,-0.17,14.02,0.1,-0.06,0.16,-7.23,-8.68,-7.44,-,12.2,Upgrade
25,Earnings From Continuing Operations,-75.59,-59.1,-74.64,6.39,-106.15,-74.62,-88.31,-510.75,-107.52,-99.77,-85.14,-362.54,-67.75,-81.44,-43.91,-298.89,-60.08,-98.16,-23.93,-1490,Upgrade
26,Minority Interest in Earnings,0.55,0.57,0.21,0.2,0.25,0.27,0.31,0.31,0.22,0.24,0.3,0.26,0.26,0.2,0.26,0.12,0.95,0.17,0.26,10.71,Upgrade
27,Net Income,-75.04,-58.53,-74.44,6.59,-105.9,-74.35,-88,-510.45,-107.3,-99.53,-84.84,-362.29,-67.49,-81.24,-43.65,-298.77,-59.13,-97.99,-23.66,-1479,Upgrade
28,Net Income to Common,-75.04,-58.53,-74.44,6.59,-105.9,-74.35,-88,-510.45,-107.3,-99.53,-84.84,-362.29,-67.49,-81.24,-43.65,-298.77,-59.13,-97.99,-23.66,-1479,Upgrade
29,Shares Outstanding (Basic),874,873,873,652,672,672,672,672,671,672,672,671,672,671,672,672,671,671,672,672,Upgrade
