,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Operating Revenue,279.02,241.56,251.54,217.09,243.22,215.72,199.47,157.23,219.08,189.9,196.89,213.37,210.76,204.09,240.62,260.94,268.41,340.63,211.51,203.77,Upgrade
1,Other Revenue,-10.03,10.03,-,24.96,-14.92,14.92,-,44.48,-8.93,8.93,-,19.9,-6.2,6.2,-,9.99,-5.18,5.18,-,14.11,Upgrade
2,Revenue,268.99,251.59,251.54,242.06,228.3,230.64,199.47,201.71,210.15,198.83,196.89,233.27,204.56,210.29,240.62,270.94,263.23,345.81,211.51,217.88,Upgrade
3,Revenue Growth (YoY),17.82%,9.08%,26.11%,20.00%,8.64%,16.00%,1.31%,-13.53%,2.73%,-5.45%,-18.17%,-13.90%,-22.29%,-39.19%,13.76%,24.35%,27.38%,67.14%,2.23%,137.57%,Upgrade
4,Cost of Revenue,245.57,230.16,229.3,227.93,209.92,218.17,185,213.9,191.62,190.93,184.41,221.61,202.74,184.01,176.8,178.44,164.27,197.25,162.39,166.44,Upgrade
5,Gross Profit,23.42,21.42,22.24,14.12,18.39,12.47,14.47,-12.19,18.53,7.9,12.49,11.66,1.82,26.28,63.83,92.49,98.96,148.57,49.12,51.44,Upgrade
6,"Selling, General & Admin",7.03,8.11,6.62,9.31,7.47,7.34,6.42,7.91,5.73,7.34,7.12,5.93,7.68,5.53,6.28,7.08,13.3,7.04,6.06,15.09,Upgrade
7,Research & Development,10.34,9.63,8.69,4.88,7.4,7.71,9.31,7.72,6.93,7.1,7.34,6.87,7.43,9.91,9.66,9.3,9.42,9.73,7.43,7.82,Upgrade
8,Other Operating Expenses,-1.4,-0.15,-0.55,0.89,-4.39,0.19,0.14,4.85,-0.03,-0.12,-1.77,18.48,-0.72,-9.88,0.38,10.41,-2.31,0.34,0.51,8.99,Upgrade
9,Operating Expenses,21.51,13.34,20.22,10.14,14.11,12.73,19.53,16.94,14.87,13.38,14.07,30.24,15.44,3.72,20.85,24.46,21.04,15.81,17.3,31.43,Upgrade
10,Operating Income,1.91,8.08,2.02,3.98,4.28,-0.26,-5.07,-29.14,3.66,-5.48,-1.58,-18.58,-13.62,22.56,42.97,68.03,77.92,132.75,31.82,20.01,Upgrade
11,Interest Expense,-1.37,-1.18,-1.01,-1.35,-1.34,-1.31,-1.19,-1.35,-2.16,-1.46,-3.29,-1.36,-1.16,-1.03,-0.57,-0.18,-,-0.87,-0.79,-1.32,Upgrade
12,Interest & Investment Income,2.74,4.52,0.13,8.85,6.23,2.49,7.53,11.05,7.39,4.02,4.82,10.85,-,4.24,5.33,0.67,1.28,0.48,0.08,0.08,Upgrade
13,Currency Exchange Gain (Loss),-0.57,0.57,-,0.46,-0.48,0.48,-,0.38,0.04,-0.04,-,-0.3,0.06,-0.06,-,-1.11,-0.12,0.12,-,0.38,Upgrade
14,Other Non Operating Income (Expenses),0.3,-0.34,0.18,-0.61,0.48,0.02,-0.17,-0.19,-0.07,-0.61,0.98,-9.28,-0.08,-0.83,9.2,0.52,-0.56,-0.05,-0.15,-1.84,Upgrade
15,EBT Excluding Unusual Items,3.01,11.65,1.32,11.33,9.17,1.41,1.1,-19.25,8.87,-3.57,0.93,-18.66,-14.79,24.88,56.94,67.93,78.53,132.43,30.96,17.32,Upgrade
16,Gain (Loss) on Sale of Investments,8.52,-7.78,-8.2,-4.65,5.68,1.48,4.1,-1.86,0.63,2.54,-11.27,7.93,-18.28,44.08,0.46,1.58,-0.03,0,0.04,-,Upgrade
17,Gain (Loss) on Sale of Assets,-,-,-,0.05,-,-,-,-,-,-,-,-,-,-,-,1.23,0.01,-,-,-,Upgrade
18,Asset Writedown,-1.19,0.97,-0.97,5.74,-6.16,2.54,-2.54,3.51,-19.34,2.99,-2.99,-8.03,-0.21,0.01,-0.01,-1.12,-0.02,0.09,-0.09,0.44,Upgrade
19,Other Unusual Items,0.37,0.58,0.02,1.71,-,-,-,6.77,-,-,-,25.38,-,-,-,9.46,-,-,-,9.42,Upgrade
20,Pretax Income,10.71,5.42,-7.83,14.17,8.69,5.43,2.67,-10.83,-9.84,1.96,-13.33,6.62,-33.27,68.97,57.39,79.08,78.48,132.52,30.92,27.18,Upgrade
21,Income Tax Expense,-0.17,-0.99,-3.11,1.63,0.26,-0.24,-0.96,-0.24,-2.17,-1.06,-3.33,-3.23,-4.94,10.63,8.41,8.13,11.87,19.89,4.71,1.05,Upgrade
22,Earnings From Continuing Operations,10.88,6.41,-4.72,12.54,8.43,5.66,3.63,-10.59,-7.67,3.02,-10,9.86,-28.34,58.35,48.98,70.95,66.61,112.63,26.2,26.13,Upgrade
23,Minority Interest in Earnings,0.02,0.02,0.02,0.02,0,-0.03,0.01,0.01,-0.01,-0.03,-0.02,-0.04,-0.09,-0.11,-0.06,-0.06,-0.05,-0.11,-0.02,-0.08,Upgrade
24,Net Income,10.9,6.43,-4.7,12.56,8.43,5.64,3.64,-10.58,-7.68,2.99,-10.02,9.82,-28.43,58.24,48.92,70.89,66.57,112.52,26.18,26.05,Upgrade
25,Net Income to Common,10.9,6.43,-4.7,12.56,8.43,5.64,3.64,-10.58,-7.68,2.99,-10.02,9.82,-28.43,58.24,48.92,70.89,66.57,112.52,26.18,26.05,Upgrade
26,Net Income Growth,29.26%,14.06%,-,-,-,88.67%,-,-,-,-94.87%,-,-86.15%,-,-48.24%,86.85%,172.17%,156.88%,517.34%,43.65%,181.53%,Upgrade
27,Shares Outstanding (Basic),117,229,117,130,122,111,121,114,133,109,125,121,117,121,119,120,41,149,90,90,Upgrade
28,Shares Outstanding (Diluted),117,229,117,130,122,111,121,114,133,109,125,121,117,121,119,120,41,149,90,90,Upgrade
29,Shares Change (YoY),-4.28%,107.12%,-3.27%,14.18%,-8.37%,1.29%,-3.08%,-5.60%,13.95%,-10.15%,4.97%,0.37%,187.13%,-18.38%,32.16%,34.12%,-55.95%,67.43%,1.55%,1.59%,Upgrade
30,EPS (Basic),0.09,0.03,-0.04,0.10,0.07,0.05,0.03,-0.09,-0.06,0.03,-0.08,0.08,-0.24,0.48,0.41,0.59,1.63,0.76,0.29,0.29,Upgrade
31,EPS (Diluted),0.09,0.03,-0.04,0.10,0.07,0.05,0.03,-0.09,-0.06,0.03,-0.08,0.08,-0.24,0.48,0.41,0.59,1.63,0.76,0.29,0.29,Upgrade
32,EPS Growth,35.04%,-44.93%,-,-,-,86.26%,-,-,-,-94.29%,-,-86.20%,-,-36.58%,41.38%,102.93%,483.11%,268.73%,41.46%,177.11%,Upgrade
33,Free Cash Flow,-48.23,33.4,-93.05,96.91,-31.61,35.24,-113.24,96.9,-11.92,-1.89,-111.3,-9.5,-76.49,12.93,-80.77,66.08,-39.36,174.98,-89.85,141.55,Upgrade
34,Free Cash Flow Per Share,-0.41,0.15,-0.79,0.74,-0.26,0.32,-0.93,0.85,-0.09,-0.02,-0.89,-0.08,-0.65,0.11,-0.68,0.55,-0.97,1.18,-1.00,1.58,Upgrade
