,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,27.54,37.29,89.2,68.97,77.27,63.33,119.61,104.43,103.18,122.47,Upgrade
1,Trading Asset Securities,-,-,-,-,-,62.17,0.35,-,-,-,Upgrade
2,Cash & Short-Term Investments,27.54,37.29,89.2,68.97,77.27,125.5,119.96,104.43,103.18,122.47,Upgrade
3,Cash Growth,-69.13%,-45.93%,15.44%,-45.04%,-35.58%,20.17%,16.27%,-14.73%,-24.50%,-20.13%,Upgrade
4,Accounts Receivable,18.21,18.3,19.61,32.38,34.38,33.15,19.94,19.41,23.81,23.79,Upgrade
5,Other Receivables,-0.36,8.7,6.3,6.62,6.94,7.49,8.07,10.74,9.48,9.55,Upgrade
6,Receivables,17.85,27.48,26.54,39.85,42.36,41.98,28.01,30.15,33.28,33.34,Upgrade
7,Inventory,63.09,70.1,95.54,101.4,124.79,112.46,109.59,101.04,104.97,86.32,Upgrade
8,Restricted Cash,-,-,-,-,0.16,0.16,0.59,0.15,0.15,7.15,Upgrade
9,Other Current Assets,13.4,4.12,5.34,3.7,6.98,5.78,9.89,4.69,2.92,1.51,Upgrade
10,Total Current Assets,121.88,138.99,216.63,213.92,251.56,285.87,268.05,240.46,244.51,250.8,Upgrade
11,"Property, Plant & Equipment",65.46,88.63,97.07,107.41,114.31,117.82,121.03,115.91,116.93,116.5,Upgrade
12,Long-Term Investments,16.21,22.2,25.38,25.02,26.46,38.29,18.77,19.11,14.61,13.78,Upgrade
13,Goodwill,-,0.05,0.05,0.05,0.05,0.05,4.27,4.27,5.79,6.53,Upgrade
14,Other Intangible Assets,1.45,2.56,3.2,3.9,5.03,5.84,8.04,5.23,6.34,6.69,Upgrade
15,Long-Term Deferred Tax Assets,-,-,4.07,4.11,4.08,6.66,6.99,6.95,12.06,8.19,Upgrade
16,Long-Term Deferred Charges,-,-,-,0.05,-,-,-,1.59,-,-,Upgrade
17,Other Long-Term Assets,1.71,1.77,1.98,2.15,2.24,2.61,4.6,4.92,6,4.09,Upgrade
18,Total Assets,206.71,254.19,348.37,356.6,403.72,457.13,431.74,398.43,406.23,406.57,Upgrade
19,Accounts Payable,44.38,28.38,45.38,33.3,54.9,67.1,48.34,45.7,42.85,31.16,Upgrade
20,Accrued Expenses,-,-,-,-,4.58,-,-,-,-,-,Upgrade
21,Short-Term Debt,94.81,80.62,91.67,102.26,107.69,92.42,115,84.99,114.99,60,Upgrade
22,Current Portion of Long-Term Debt,6.65,6.61,21.31,15.38,0.75,0.5,-,-,-,32.25,Upgrade
23,Current Portion of Leases,1.91,1.39,1.84,2.06,2.36,1.32,1.53,1.15,1.61,1.65,Upgrade
24,Current Income Taxes Payable,-,-,-,-,0.88,-,-,-,-,-,Upgrade
25,Current Unearned Revenue,7.44,16.37,19.49,8.97,8.14,26.99,30.86,10.56,1.58,1.5,Upgrade
26,Other Current Liabilities,0.4,18.87,16.44,32.86,15.24,37.37,23.8,38.43,23.4,36.9,Upgrade
27,Total Current Liabilities,155.59,152.23,196.13,194.83,194.55,225.69,219.52,180.82,184.43,163.44,Upgrade
28,Long-Term Debt,18.21,21.53,24.84,1.11,16.04,16.55,2.19,1.11,-,-,Upgrade
29,Long-Term Leases,0.75,1.3,1.91,2.47,3.08,3.52,4.41,-,0.79,1.36,Upgrade
30,Long-Term Deferred Tax Liabilities,1.65,2.36,2.63,2.12,2.93,5.49,0.47,0.38,0.52,0.36,Upgrade
31,Total Liabilities,176.2,177.42,225.52,200.52,216.6,251.25,226.58,182.31,185.75,165.17,Upgrade
32,Common Stock,9.16,6.4,9.16,6.4,9.16,6.4,9.16,6.4,9.16,6.4,Upgrade
33,Additional Paid-In Capital,-,2.75,-,2.75,-,2.75,-,2.75,-,2.75,Upgrade
34,Retained Earnings,-241.82,-91.79,-153.18,-12.32,-87.14,27.72,-61.1,52.9,-45.42,78.19,Upgrade
35,Comprehensive Income & Other,264.43,160.48,267.79,160.01,265.55,169.14,257.99,154.93,257.65,154.63,Upgrade
36,Total Common Equity,31.76,77.85,123.76,156.85,187.57,206.02,206.05,216.99,221.38,241.97,Upgrade
37,Minority Interest,-1.25,-1.08,-0.91,-0.78,-0.44,-0.13,-0.89,-0.87,-0.89,-0.56,Upgrade
38,Shareholders' Equity,30.51,76.78,122.86,156.08,187.13,205.89,205.16,216.11,220.49,241.4,Upgrade
39,Total Liabilities & Equity,206.71,254.19,348.37,356.6,403.72,457.13,431.74,398.43,406.23,406.57,Upgrade
40,Total Debt,122.34,111.44,141.57,123.28,129.93,114.31,123.13,87.25,117.39,95.26,Upgrade
41,Net Cash (Debt),-94.8,-74.15,-52.37,-54.3,-52.66,11.19,-3.17,17.18,-14.22,27.22,Upgrade
42,Net Cash Growth,-,-,-,-,-,-34.87%,-,-36.88%,-,-62.09%,Upgrade
43,Net Cash Per Share,-0.15,-0.12,-0.09,-0.09,-0.09,0.02,-0.01,0.03,-0.02,0.04,Upgrade
44,Filing Date Shares Outstanding,612.88,612.88,612.88,612.88,612.88,612.88,612.88,612.88,612.88,612.88,Upgrade
45,Total Common Shares Outstanding,612.88,612.88,612.88,612.88,612.88,612.88,612.88,612.88,612.88,612.88,Upgrade
46,Working Capital,-33.71,-13.24,20.5,19.1,57.02,60.18,48.53,59.64,60.08,87.35,Upgrade
47,Book Value Per Share,0.05,0.13,0.20,0.26,0.31,0.34,0.34,0.35,0.36,0.39,Upgrade
48,Tangible Book Value,30.31,75.25,120.51,152.91,182.5,200.13,193.74,207.5,209.25,228.75,Upgrade
49,Tangible Book Value Per Share,0.05,0.12,0.20,0.25,0.30,0.33,0.32,0.34,0.34,0.37,Upgrade
50,Buildings,-,74.11,-,73.85,-,74.38,-,74.23,-,73.43,Upgrade
51,Machinery,-,232.77,-,238.39,-,235.09,-,226.82,-,215.99,Upgrade
52,Leasehold Improvements,-,7.32,-,7.32,-,7.32,-,5.17,-,3.28,Upgrade
