,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Operating Revenue,4226,4226,6961,3639,20.95,119.31,26.83,9.37,7.42,4.71,4.67,4.11,3.98,1.18,4.03,5.6,0.21,0.61,20.31,10.39,Upgrade
1,Other Revenue,0.02,0.02,0.01,0.01,0.01,0.01,-0.32,0.14,0.34,0.04,-0.06,0.01,0.02,0.05,-0.57,0.5,0.22,0.06,0.46,0.52,Upgrade
2,Revenue,4226,4226,6961,3639,20.96,119.32,26.52,9.52,7.77,4.75,4.61,4.11,3.99,1.23,3.46,6.1,0.43,0.67,20.77,10.91,Upgrade
3,Revenue Growth (YoY),20060.33%,3441.46%,26154.68%,38138.86%,169.94%,2412.08%,475.04%,131.48%,94.47%,285.55%,33.34%,-32.64%,835.13%,84.16%,-83.35%,-44.04%,-99.45%,-99.38%,-,-92.96%,Upgrade
4,Cost of Revenue,4211,4211,6933,3629,14.27,110.87,17.86,5.86,6.09,4.25,4.04,3.59,1.79,0.01,3.39,4.22,1.29,0.01,2.66,5.28,Upgrade
5,Gross Profit,14.43,14.43,28.43,10.26,6.69,8.46,8.66,3.66,1.68,0.5,0.57,0.52,2.2,1.22,0.07,1.88,-0.86,0.66,18.11,5.63,Upgrade
6,"Selling, General & Admin",3.35,3.35,3.31,2.99,2.91,2.91,3.19,3.66,3.73,4.02,5.15,4.45,4.9,5.41,5.71,6.11,5.82,5,4.63,9.19,Upgrade
7,Other Operating Expenses,4.76,4.76,3.27,2.49,2.81,1.88,3.27,3,3.36,4.52,5.72,1.79,1.83,2.17,2.5,3.41,1.88,1.94,3.66,3.15,Upgrade
8,Operating Expenses,9.52,9.52,7.58,6.46,6.73,5.64,7.47,7.56,7.98,9.56,11.82,7.11,7.95,8.69,9.94,10.63,8.57,7.53,9.97,13.21,Upgrade
9,Operating Income,4.91,4.91,20.86,3.8,-0.04,2.82,1.19,-3.9,-6.3,-9.06,-11.25,-6.59,-5.75,-7.47,-9.88,-8.75,-9.43,-6.87,8.14,-7.59,Upgrade
10,Interest Expense,-0.21,-0.21,-0.35,-0.31,-0.17,-0.22,-0.14,-0.02,-0.03,-0.03,-0.04,-0.05,-0.03,-0.01,-0.02,-0.02,-0.02,-0.02,-0.07,-0.04,Upgrade
11,Earnings From Equity Investments,-,-,-0,-1.52,0,-0.03,-1.4,-1.52,-1.41,-0.46,-0.48,0.02,0.06,0.02,-0.06,0.09,0.02,0.04,0.01,-0.02,Upgrade
12,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,-,-,-,0.06,-,-,-,-,-,-,-,-,-,Upgrade
13,EBT Excluding Unusual Items,4.71,4.71,20.51,1.98,-0.21,2.56,-0.35,-5.45,-7.73,-9.55,-11.7,-6.62,-5.72,-7.46,-9.95,-8.68,-9.42,-6.85,8.08,-7.65,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,0.02,-,-,-,-0.22,-,-,0.05,-,-,-,-,-9.3,-,-2.49,-,-3.13,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,1.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.04,-,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,0.35,-,-,-,-,-,-,-,0.74,-,-,-,-,-,Upgrade
17,Pretax Income,4.71,4.71,22.09,1.98,-0.21,2.56,-0.22,-5.45,-7.73,-9.5,-11.7,-6.62,-5.72,-7.46,-18.51,-8.68,-11.91,-6.85,4.91,-7.65,Upgrade
18,Income Tax Expense,2.32,2.32,4.17,1.94,1.23,1.69,0.27,-,-,-,-0.14,-,0,-,0.79,-,-0.02,0.02,4.86,1.04,Upgrade
