,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,557.86,575.79,263.28,734.47,686.7,535.87,280.88,658.38,614.29,373.56,231.32,671.95,414.87,376.7,173.72,583.47,562.21,350.98,140.81,943.14,Upgrade
1,Other Revenue,-13.08,13.08,-,15.59,-0.5,0.5,-,1.65,-0.31,0.31,-,0.76,-0.24,0.24,-,0.31,-0.14,0.14,-,0.29,Upgrade
2,Revenue,544.78,588.88,263.28,750.06,686.2,536.37,280.88,660.04,613.98,373.87,231.32,672.71,414.63,376.94,173.72,583.78,562.07,351.12,140.81,943.43,Upgrade
3,Revenue Growth (YoY),-20.61%,9.79%,-6.27%,13.64%,11.76%,43.46%,21.42%,-1.88%,48.08%,-0.81%,33.15%,15.23%,-26.23%,7.35%,23.37%,-38.12%,-29.73%,-40.70%,-75.09%,99.61%,Upgrade
4,Cost of Revenue,237.33,330.69,221.61,492.18,476.65,362.21,206.17,247.5,350.4,159.06,118.87,198.74,134.54,132.84,80.86,206.74,277.46,267.68,136.65,625.79,Upgrade
5,Gross Profit,307.44,258.18,41.66,257.88,209.54,174.17,74.7,412.54,263.58,214.81,112.45,473.98,280.09,244.1,92.86,377.05,284.6,83.43,4.16,317.64,Upgrade
6,"Selling, General & Admin",67.35,61.76,50.75,77.14,52.39,56.41,61.11,87.51,43.11,55.07,49.89,76.36,38.21,40.16,42.48,49.75,36,33.11,31.09,60.9,Upgrade
7,Research & Development,5.39,2.8,3.53,8.83,6.98,5.17,1.33,13.95,4.19,3.88,1.68,9.06,2.58,5.3,0.35,15.45,-,-,-,-,Upgrade
8,Other Operating Expenses,45.27,30.86,7.6,106.4,20.83,20.99,8.32,40.7,27.29,24.75,11.87,39.51,24.85,21.73,8.74,40.14,23.39,13.33,1.87,32.43,Upgrade
9,Operating Expenses,117.65,96.69,61.91,196.62,80.19,82.65,70.88,142.15,74.59,83.81,63.43,124,65.61,68.3,51.64,108.81,57.26,46.64,32.87,86.54,Upgrade
10,Operating Income,189.8,161.49,-20.25,61.26,129.36,91.52,3.82,270.38,188.99,131,49.02,349.98,214.48,175.8,41.22,268.23,227.35,36.79,-28.71,231.1,Upgrade
11,Interest Expense,-26.65,-24.15,-16.47,-23.82,-17.91,-15.14,-12.87,-27.72,-17.54,-19.95,-16.22,-28.37,-14.83,-21.73,-26.25,-19.99,-16.63,-16.02,-15.49,-14.33,Upgrade
12,Interest & Investment Income,14.06,16.82,18.97,17.19,13.01,11.5,14.92,12.63,14.35,13.86,13.53,8.24,0.26,11.43,0.76,3.74,0.03,17.07,0.24,12.84,Upgrade
13,Other Non Operating Income (Expenses),-2.57,2.01,-2.84,1.12,-2.77,-0.31,-0.51,5.13,-0.74,0.73,-5.29,7.21,-7.15,-0.03,-0.38,0.55,-0.21,-0.35,-0.09,0.9,Upgrade
14,EBT Excluding Unusual Items,174.63,156.17,-20.59,55.74,121.69,87.58,5.36,260.43,185.06,125.64,41.03,337.05,192.76,165.47,15.34,252.53,210.55,37.49,-44.05,230.51,Upgrade
15,Impairment of Goodwill,-,-,-,-10.87,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Investments,3.06,-1.99,-3.04,-8.51,-1.79,0.19,3.66,2.07,-2.64,-3.4,1.15,-2.64,7.36,0.44,-4.54,-38.53,36.31,37.7,-2.09,-24.35,Upgrade
17,Gain (Loss) on Sale of Assets,-0,-0.12,-,-2.26,0.14,2.6,-,9.36,0,-0.16,0.05,0.07,-,0.04,-,-,-,-,-,-0.82,Upgrade
18,Asset Writedown,6.69,-5.13,-,-,-,-,-,-0.21,-,-,-,-0.06,-,-,-,-0.03,-,-,-,-,Upgrade
19,Legal Settlements,-,-,-,-6.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Other Unusual Items,-5.54,6.91,0.27,8.59,-0.07,0.07,-,-3.36,-0.19,0.19,-,-0.26,2.56,-,-,0.37,-,-,-,-0.92,Upgrade
21,Pretax Income,178.84,155.84,-23.36,36.61,119.98,90.44,9.02,268.3,182.23,122.27,42.23,334.16,202.19,166.44,10.81,214.34,246.86,75.19,-46.14,204.42,Upgrade
22,Income Tax Expense,26.75,29.12,-3.38,17.4,19.16,15.66,0.22,47.97,24.84,27.46,9.56,56.64,32.04,21.66,8.38,32.23,35.62,8.51,0.54,52.47,Upgrade
23,Earnings From Continuing Operations,152.1,126.72,-19.98,19.21,100.82,74.78,8.81,220.33,157.39,94.81,32.67,277.51,170.14,144.78,2.42,182.11,211.24,66.67,-46.68,151.96,Upgrade
24,Minority Interest in Earnings,-35.39,-35.45,11.2,-5.15,-28.04,-29.89,7.46,-75.87,-40.84,-26.35,2.48,-95.15,-44.46,-38.63,5.07,-67.79,-54.17,-4.18,3.42,-43.77,Upgrade
25,Net Income,116.7,91.27,-8.78,14.06,72.78,44.89,16.26,144.46,116.54,68.45,35.15,182.37,125.68,106.15,7.49,114.32,157.07,62.49,-43.26,108.18,Upgrade
26,Net Income to Common,116.7,91.27,-8.78,14.06,72.78,44.89,16.26,144.46,116.54,68.45,35.15,182.37,125.68,106.15,7.49,114.32,157.07,62.49,-43.26,108.18,Upgrade
27,Net Income Growth,60.36%,103.32%,-,-90.27%,-37.55%,-34.42%,-53.74%,-20.79%,-7.27%,-35.52%,369.43%,59.52%,-19.98%,69.87%,-,5.67%,22.71%,-45.64%,-,22.74%,Upgrade
28,Shares Outstanding (Basic),684,688,686,749,690,691,689,682,690,689,691,696,690,693,687,698,690,690,690,690,Upgrade
29,Shares Outstanding (Diluted),684,688,686,749,690,691,689,682,690,689,691,696,690,693,687,698,690,690,690,690,Upgrade
30,Shares Change (YoY),-0.80%,-0.50%,-0.47%,9.78%,-0.08%,0.36%,-0.23%,-1.93%,0.03%,-0.59%,0.53%,-0.32%,-,0.44%,-0.43%,1.19%,-0.01%,-0.01%,-0.01%,2.15%,Upgrade
31,EPS (Basic),0.17,0.13,-0.01,0.02,0.11,0.06,0.02,0.21,0.17,0.10,0.05,0.26,0.18,0.15,0.01,0.16,0.23,0.09,-0.06,0.16,Upgrade
32,EPS (Diluted),0.17,0.13,-0.01,0.02,0.11,0.06,0.02,0.21,0.17,0.10,0.05,0.26,0.18,0.15,0.01,0.16,0.23,0.09,-0.06,0.16,Upgrade
33,EPS Growth,61.65%,104.33%,-,-91.14%,-37.50%,-34.65%,-53.63%,-19.22%,-7.29%,-35.13%,366.97%,60.03%,-19.98%,69.12%,-,4.43%,22.72%,-45.63%,-,20.15%,Upgrade
34,Free Cash Flow,68.09,170.92,-113.07,130.93,102.23,56.04,-268.31,78.04,366.02,69.53,-243.51,385.21,770.78,-363.2,-218.24,297.88,146.63,80.45,-196.71,197.37,Upgrade
35,Free Cash Flow Per Share,0.10,0.25,-0.16,0.17,0.15,0.08,-0.39,0.11,0.53,0.10,-0.35,0.55,1.12,-0.52,-0.32,0.43,0.21,0.12,-0.29,0.29,Upgrade
36,Dividend Per Share,-,-,-,0.075,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.100,Upgrade
37,Gross Margin,56.43%,43.84%,15.82%,34.38%,30.54%,32.47%,26.60%,62.50%,42.93%,57.46%,48.61%,70.46%,67.55%,64.76%,53.45%,64.59%,50.64%,23.76%,2.96%,33.67%,Upgrade
