,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3034512,1380225,3948559,1622515,3311553,1395708,2878441,1176997,2631106,1078117,2532703,629505,2273640,1216035,2393460,925910,2415670,1473026,3041664,613301,Upgrade
1,Investment Securities,13711115,13716199,13672647,12933727,12671559,13325899,11379056,11313193,10823673,11694635,9999964,9931571,9271643,10037526,8937618,9344817,8946340,10353403,8043137,8591673,Upgrade
2,Trading Asset Securities,912958,630449,979321,447139,847992,473169,960756,413253,854322,523919,850891,346475,726859,428586,970147,391409,1006841,316307,1198701,232069,Upgrade
3,Total Investments,14624073,14346648,14651968,13380866,13519551,13799068,12339812,11726446,11677995,12218554,10850855,10278046,9998502,10466112,9907765,9736226,9953181,10669710,9241838,8823742,Upgrade
4,Gross Loans,27326972,27837550,26630174,26086482,25782254,25291921,23865875,23210376,22909750,22341360,21602921,20667245,20425479,20310683,18967167,18624308,17958633,17975652,17071112,16761319,Upgrade
5,Allowance for Loan Losses,-,-818573,-,-756001,-690793,-750354,-,-672224,-607300,-653669,-593343,-603764,-562011,-590811,-,-530300,-,-525327,-,-478498,Upgrade
6,Net Loans,27326972,27018977,26630174,25330481,25091461,24541567,23865875,22538152,22302450,21687691,21009578,20063481,19863468,19719872,18967167,18094008,17958633,17450325,17071112,16282821,Upgrade
7,"Property, Plant & Equipment",292599,323590,295879,326850,297614,332752,288814,326650,299663,324107,287518,321958,282604,316011,285666,320031,279639,318850,287797,320022,Upgrade
8,Goodwill,-,9076,-,8967,-,9110,-,8799,-,8464,-,8169,-,8393,-,8586,-,9607,-,9517,Upgrade
9,Other Intangible Assets,-,14228,-,14438,-,14955,-,14935,-,15294,-,15593,-,15869,-,16225,-,20574,-,16842,Upgrade
10,Accrued Interest Receivable,-,88107,-,83798,-,88850,-,78082,-,70897,-,66747,-,70077,-,65204,-,75155,-,68036,Upgrade
11,Other Receivables,1367121,572156,1237909,512951,1064882,-,1266038,598433,1074572,-,830243,599068,897124,-,929245,840788,1354031,26263,929041,817994,Upgrade
12,Restricted Cash,713758,2679213,-,2832799,454972,2802063,710302,2647750,758560,2576543,977115,2459402,1353169,2667118,1225932,2601657,794441,2465129,938333,2676279,Upgrade
13,Other Current Assets,-,187794,-,147264,-,182699,-,131773,-,321204,-,275481,-,282207,-,287307,-,324004,-,246924,Upgrade
14,Long-Term Deferred Tax Assets,100389,97938,102251,104669,108657,108434,104216,101117,99276,97468,88648,79259,79948,74926,66619,67713,66153,64112,55400,62536,Upgrade
15,Other Real Estate Owned & Foreclosed,-,3223,-,3386,-,6253,-,3405,-,5967,-,6211,-,7209,-,7357,-,8906,-,10917,Upgrade
16,Other Long-Term Assets,898331,395361,733287,328095,634133,388147,580397,257607,707039,340070,719805,368463,649611,292455,591695,374046,650103,202428,529293,160505,Upgrade
17,Total Assets,48357755,47116536,47600027,44697079,44482823,43669606,42033895,39610146,39550661,38744376,37296465,35171383,35398066,35136284,34367549,33345058,33471851,33112010,32094478,30109436,Upgrade
18,Accrued Expenses,-,53378,-,60709,-,53409,-,57775,-,47414,-,49205,-,36135,-,40402,-,37926,-,37445,Upgrade
19,Interest Bearing Deposits,25738447,36846951,25002102,35465435,23199813,34988261,21494259,31759941,19375697,31196073,18026153,28139670,16779198,28370438,16191683,26944859,16044196,27286359,15384113,24358628,Upgrade
20,Non-Interest Bearing Deposits,13135702,708253,14111967,742573,13792033,706832,13534465,693281,13729318,725354,13064775,660872,12986194,678105,12749145,571470,12288136,505207,11760116,511104,Upgrade
21,Total Deposits,38874149,37555204,39114069,36208008,36991846,35695093,35028724,32453222,33105015,31921427,31090928,28800542,29765392,29048543,28940828,27516329,28332332,27791566,27144229,24869732,Upgrade
22,Short-Term Borrowings,1639250,2328313,1535872,1622830,833652,1420787,749356,1193939,646895,1112443,625959,926620,436257,912634,431367,903023,412845,947100,450882,838706,Upgrade
23,Current Portion of Long-Term Debt,194525,218292,211584,231374,-,223892,-,144743,-,65011,-,37363,-,40458,-,52979,-,30479,-,141,Upgrade
24,Current Portion of Leases,-,7236,-,8073,-,8430,-,8923,-,8457,-,8315,-,9649,-,8090,-,7769,-,7402,Upgrade
25,Current Income Taxes Payable,34499,25887,29118,63322,57144,44811,69472,85581,82207,62122,116695,92443,83924,61253,100844,89785,68325,55346,100121,96192,Upgrade
26,Accrued Interest Payable,518751,518201,501588,539749,506356,479216,454215,457622,422730,407339,378641,363263,332897,311185,284603,269716,249427,1910,236160,239671,Upgrade
27,Other Current Liabilities,-,109203,-,-,-,108169,-,-,-,104534,-,-,-,94804,-,-,-,22811,-,-,Upgrade
28,Long-Term Debt,1907690,1599766,1457576,1377140,1445691,1181538,1280152,912965,990294,871832,868666,813225,806145,796497,893528,812889,861122,741689,750328,757859,Upgrade
29,Long-Term Leases,-,15731,-,16776,-,17143,-,19706,-,19089,-,20025,-,19185,-,21735,-,21661,-,22122,Upgrade
30,Pension & Post-Retirement Benefits,-,9,-,12,-,-,-,19,-,25,-,32,-,480,-,490,-,7587,-,530,Upgrade
31,Long-Term Deferred Tax Liabilities,4936,4522,4724,3930,4440,4217,4808,3950,3961,5016,5352,5624,4588,2999,2571,2881,2582,2627,2122,1873,Upgrade
32,Other Long-Term Liabilities,1261677,816293,868881,788568,967816,836481,845596,756282,870554,786361,855310,779468,805578,755655,719576,717224,723138,696783,630342,545760,Upgrade
33,Total Liabilities,44435477,43252035,43723412,40920491,40806945,40073186,38432323,36094727,36121656,35411070,33941551,31896125,32234781,32089477,31373317,30435543,30649771,30365254,29314184,27417433,Upgrade
34,"Preferred Stock, Convertible",134614,134614,134614,134614,134614,134614,134614,134614,134614,134716,-,134614,-,139274,-,-,-,119558,-,119558,Upgrade
35,"Preferred Stock, Other",-,-,-,-,-,-,-,-,-,-102,-,-,-,-118,-,-,-,-89,-,-89,Upgrade
36,Total Preferred Equity,134614,134614,134614,134614,134614,134614,134614,134614,134614,134614,-,134614,-,139156,-,-,-,119469,-,119469,Upgrade
37,Common Stock,356407,356407,356407,356407,356407,356407,356407,356407,356407,356407,356407,356407,356407,356407,356407,356407,356407,356407,356407,356407,Upgrade
38,Additional Paid-In Capital,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,148563,-,-,Upgrade
39,Retained Earnings,2058961,2959699,1998492,2902063,1919997,2723090,1860928,2660953,1764954,2478772,1710384,2416763,1659413,2241487,1596080,1833469,1496369,2020976,1452813,1965846,Upgrade
40,Comprehensive Income & Other,1351101,392806,1368059,363803,1245025,361888,1229434,344135,1153876,344405,1269995,349971,1130276,292840,1025190,703626,953503,85451,954633,234464,Upgrade
41,Total Common Equity,3766469,3708912,3722958,3622273,3521429,3441385,3446769,3361495,3275237,3179584,3336786,3123141,3146096,2890734,2977677,2893502,2806279,2611397,2763853,2556717,Upgrade
42,Minority Interest,21195,20975,19043,19701,19835,20421,20189,19310,19154,19108,18128,17503,17189,16917,16555,16013,15801,15890,16441,15817,Upgrade
43,Shareholders' Equity,3922278,3864501,3876615,3776588,3675878,3596420,3601572,3515419,3429005,3333306,3354914,3275258,3163285,3046807,2994232,2909515,2822080,2746756,2780294,2692003,Upgrade
44,Total Liabilities & Equity,48357755,47116536,47600027,44697079,44482823,43669606,42033895,39610146,39550661,38744376,37296465,35171383,35398066,35136284,34367549,33345058,33471851,33112010,32094478,30109436,Upgrade
45,Total Debt,3741465,4169338,3205032,3256193,2279343,2851790,2029508,2280276,1637189,2076832,1494625,1805548,1242402,1778423,1324895,1798716,1273967,1748698,1201210,1626230,Upgrade
46,Net Cash (Debt),1361008,-992393,3966465,226641,3702882,1414814,2971199,369700,3133039,1405664,3026656,70139,2612020,1350073,3040857,507727,3368599,2258373,3980893,315302,Upgrade
47,Net Cash Growth,-63.24%,-,33.50%,-38.70%,18.19%,0.65%,-1.83%,427.10%,19.95%,4.12%,-0.47%,-86.19%,-22.46%,-40.22%,-23.61%,61.03%,-2.61%,64.51%,27.43%,-26.27%,Upgrade
