,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Market Capitalization,1870,1680,1232,1524,2177,2359,2409,2662,2031,1976,2474,2648,3154,3280,4105,4525,-,-,-,-,-,Upgrade
1,Market Cap Growth,-28.79%,-28.79%,-48.86%,-42.74%,7.17%,19.38%,-2.64%,0.53%,-35.59%,-39.75%,-39.71%,-41.48%,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,1177,963,509,787,1440,1615,1671,1910,1279,1208,1650,1825,2331,2438,3181,4357,-,-,-,-,-,Upgrade
3,Last Close Price,23.54,21.15,15.51,19.19,27.41,29.70,30.33,33.65,25.68,24.98,31.28,32.82,39.09,40.64,50.87,55.47,-,-,-,-,-,Upgrade
4,PE Ratio,-,-,-,-,-,-,-78.52,-,-,-,-,-,52.54,-,103.34,-,-,-,-,-,-,Upgrade
5,Forward PE,156.93,52.22,42.79,87.23,47.26,52.11,79.29,116.03,35.18,42.34,60.15,37.49,44.65,38.76,39.27,43.29,-,-,-,-,-,Upgrade
6,PS Ratio,13.45,12.01,8.81,9.90,13.40,15.54,14.82,16.42,12.14,8.34,10.38,10.93,13.67,20.77,27.29,28.97,-,-,-,-,-,Upgrade
7,PB Ratio,2.19,1.97,1.43,1.75,2.45,2.60,2.62,2.93,2.20,2.12,2.62,2.68,3.17,3.48,4.35,4.65,-,-,-,-,-,Upgrade
8,P/TBV Ratio,2.00,2.00,1.45,1.79,2.50,2.65,2.66,2.98,2.23,2.15,2.66,2.69,3.21,3.48,4.36,4.65,-,-,-,-,-,Upgrade
