,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Cash & Equivalents,311.66,198.04,123.68,752.58,96.89,157.37,193.42,774.72,207.69,293.67,175.65,880.26,151.49,189.51,443.39,204.97,-,168.15,-,170.06,Upgrade
1,Trading Asset Securities,400.1,519.42,601.6,-,647.99,597.65,558.46,-,563.36,496.6,672.54,-,700.41,680.63,480,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,711.76,717.45,725.27,752.58,744.88,755.02,751.88,774.72,771.05,790.27,848.19,880.26,851.89,870.14,923.39,204.97,-,168.15,170.06,170.06,Upgrade
3,Cash Growth,-4.45%,-4.98%,-3.54%,-2.86%,-3.39%,-4.46%,-11.36%,-11.99%,-9.49%,-9.18%,-8.14%,329.47%,-,417.47%,442.97%,20.52%,-,70.07%,279.59%,279.59%,Upgrade
4,Accounts Receivable,89.61,97.89,95.13,105.31,117.61,129.19,118.62,122.89,126.76,128.49,112.01,122.74,66.88,69.51,47.06,49.32,-,62.53,-,40.48,Upgrade
5,Other Receivables,3.98,3.85,4.74,4.63,4.94,4.98,5.09,5.15,5.25,4.86,4.93,4.43,7.14,6.36,6.27,2.79,-,1.91,-,1.87,Upgrade
6,Receivables,93.59,101.74,99.87,109.94,122.55,134.17,123.71,128.03,132.02,133.36,116.94,127.17,74.03,75.86,53.33,52.1,-,64.44,-,42.34,Upgrade
7,Inventory,1.1,1.12,1.1,1.31,0.98,0.71,1.39,1.19,0.9,0.45,1,0.89,0.42,-,-,-,-,-,-,-,Upgrade
8,Other Current Assets,7.16,5.73,5.18,3.86,4.91,5.09,5.65,5.62,6.9,8.03,10.76,6.35,9.1,10.76,10.56,8.6,-,5.25,-,4.51,Upgrade
9,Total Current Assets,813.6,826.05,831.43,867.69,873.33,894.99,882.63,909.56,910.87,932.1,976.9,1015,935.44,956.76,987.28,265.67,-,237.84,-,216.92,Upgrade
10,"Property, Plant & Equipment",20.83,2.52,5.2,7.96,10.95,13.76,16.8,19.41,22.37,25,26.94,28.88,31.59,27.92,0.94,0.82,-,0.78,-,0.94,Upgrade
11,Long-Term Investments,19,19.37,19.73,20.29,20.35,20.69,21.06,21.8,21.99,16.52,16.77,16.88,17.02,6,-,-,-,-,-,-,Upgrade
12,Other Intangible Assets,13.98,14.95,16.01,16.9,17.13,15.71,14.57,14.13,14.04,13.31,2.47,9.92,1.28,1.34,1.22,1.02,-,0.65,-,1.17,Upgrade
13,Long-Term Accounts Receivable,1.37,1.89,1.37,1.34,1.11,0.76,2.24,2.2,1.99,2.84,3.14,3.19,1.79,2.72,1.69,1.66,-,-,-,-,Upgrade
14,Long-Term Deferred Tax Assets,28.18,25.19,21.43,19.32,16.53,13.87,10.91,8.84,6.7,2.11,1.61,1.83,2.12,1.69,1.49,1.64,-,1.36,-,0.61,Upgrade
15,Long-Term Deferred Charges,0.89,0.56,0.58,1.08,1.57,2.07,2.57,3.07,3.57,4.08,14.1,5.08,11.42,5.71,2.82,0.09,-,0.44,-,0.79,Upgrade
16,Other Long-Term Assets,-,1.09,-,-,-,0.02,-,-,0.04,-,0.13,0.03,-,-,-,-,-,0.06,-,-,Upgrade
17,Total Assets,897.86,891.63,895.75,934.57,940.97,961.86,950.78,979.03,981.57,995.95,1042,1080,1001,1002,995.45,270.89,-,241.14,-,220.42,Upgrade
18,Accounts Payable,3.27,3.17,3.12,6.11,4.38,5.99,5.27,6.72,6.6,6.3,6.33,9.62,5.59,5.2,2.25,3.21,-,-,-,-,Upgrade
